"","type","n","prop.ances.ok","msup.ances","merr.date","prop.imp.ok","mu1.ok","mu2.ok","merr.pi"
"9a54480999","zuper",90,0.629213483146067,0.602598314606742,1.09381944444444,NA,0,0,0.00948845647341667
