step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108
24000	-555.758471691653426	-562.613959642612826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709271956475934	0	3	2	6	5	7	8	8	10	10	11	10	11	11	9	12	13	12	13	13	11	12	11	13	14	13	13	17	13	14	14	14	17	14	15	16	15	15	14	16	17	16	16	16	15	17	18	18	18	15	18	18	16	17	17	18	16	17	19	19	18	19	17	19	16	18	20	19	20	18	21	19	19	20	19	20	19	20	22	21	22	21	21	19	21	22	21	22	21	21	23	22	23	24	25	26	24	23	24	26	25	26	24	25	25	27	28	29	0	3	1	3	1	5	6	4	7	7	12	8	9	2	4	9	12	15	10	11	12	12	9	9	26	9	11	39	21	12	22	26	45	26	26	14	30	25	10	19	29	29	29	30	24	50	29	35	35	27	36	27	37	37	29	65	35	27	54	25	42	41	43	51	0	24	40	37	37	55	49	41	54	55	65	38	43	84	90	26	53	54	78	70	69	69	72	87	43	84	37	74	73	85	88	104	69	82	76	89	92	88	88	85	98	89	38	100	1	1	1	2	3	1	1	1	1	2	1	1	1	3	1	1	2	1	2	1	1	1	1	1	1	2	1	2	1	2	1	1	2	1	1	3	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	2	1	2	1	1	1	1	1	3	2	2	2	1	2	1	1	1	1	2	2	1	1	3	3	2	1	1	1	1	1	1	3	1	3	1	2	2	2	1	2	1	1	2	1	2	1	2	2	4	5	2
24500	-625.907724789750887	-632.763212740710287	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.532788441648545	0	4	5	7	6	7	8	8	9	9	10	10	10	9	10	12	13	12	11	12	11	12	12	13	16	11	12	15	15	14	14	14	16	15	15	15	15	15	15	16	18	16	16	16	16	17	17	18	17	15	17	17	17	18	16	18	18	18	19	19	18	19	18	20	16	17	21	19	20	18	21	21	17	20	18	21	20	21	21	20	22	21	20	19	21	23	21	21	22	21	24	24	23	23	23	26	24	23	24	25	25	26	24	25	25	26	28	29	0	1	2	2	3	3	6	6	7	2	9	8	9	3	10	5	21	10	14	11	8	12	9	6	24	14	13	8	10	22	12	9	23	26	26	27	31	24	16	39	47	31	30	31	10	20	29	35	35	27	27	27	37	37	30	65	34	50	73	24	42	29	43	52	0	24	40	37	54	55	57	41	37	55	65	66	43	84	70	25	73	31	84	70	68	69	29	31	88	84	98	79	69	54	41	94	69	21	76	89	92	72	72	82	98	89	66	100	1	2	1	2	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	2	2	1	1	3	2	1	1	4	2	2	2	3	1	2	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	2	3	2	1	2	2	2	2	1	1	3	1	1	2	2	1	3	2	2	1	1	1	2	2	1	1	2	2	2	2	2	3	4	1	1	1	2	3	4	1	2	1	2	1	3	3	2	2	4	2	1	1	2	2	2	1	2	4	2
25000	-647.306976376168791	-654.162464327128191	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.557273095158353	1	3	5	6	6	8	7	9	9	9	10	11	12	11	10	12	13	11	12	12	12	12	12	13	14	12	13	17	14	15	13	11	16	15	15	15	15	16	14	16	18	17	16	16	14	17	17	18	17	16	18	16	15	18	17	19	17	18	18	19	19	18	18	20	16	17	20	18	19	19	20	20	19	20	19	20	19	20	21	21	22	20	21	19	22	22	21	22	21	22	25	23	23	22	24	25	25	23	22	26	25	26	24	26	25	28	28	28	0	1	2	2	2	4	4	4	7	5	8	7	9	2	9	2	12	15	11	11	4	11	9	13	23	32	14	39	22	22	8	2	25	26	26	25	22	14	19	39	47	16	22	30	3	52	29	35	35	27	36	11	22	12	30	65	14	27	53	25	62	42	43	52	0	13	28	37	53	55	40	42	68	55	65	45	43	84	70	60	37	37	78	55	68	82	41	41	77	84	98	55	73	54	41	85	87	59	66	63	92	22	88	94	98	102	60	100	1	1	2	1	1	2	1	1	1	2	1	2	1	4	1	3	1	1	1	1	2	1	1	1	2	1	1	2	2	2	2	3	1	2	2	1	1	4	1	2	1	2	2	1	4	1	1	2	1	2	2	3	2	3	1	2	2	2	2	3	1	1	1	2	1	2	2	1	3	1	3	2	1	1	1	3	2	1	2	1	3	2	1	1	2	1	2	2	1	2	1	4	2	1	2	1	2	3	2	3	1	7	1	2	1	1	5	2
25500	-581.715344309513284	-588.570832260472685	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.569911774866609	0	4	5	6	7	7	7	9	9	10	12	10	12	11	10	13	13	12	12	10	13	11	12	14	16	14	13	17	14	15	13	14	16	14	15	15	15	15	15	16	16	16	17	16	15	17	17	16	17	16	16	17	17	17	17	19	17	18	17	17	18	19	18	19	16	19	20	18	20	18	20	20	20	21	20	21	20	21	21	22	21	22	20	18	22	21	21	23	22	21	22	23	23	25	23	24	26	22	24	26	25	26	23	24	24	27	28	28	0	1	2	2	3	4	4	2	3	6	20	6	14	9	8	14	12	15	4	6	22	12	5	14	45	13	11	40	12	22	12	9	38	23	34	27	21	13	19	39	29	21	29	22	23	36	30	34	26	27	27	36	37	37	44	65	26	36	37	45	42	42	42	50	0	24	40	54	37	55	38	41	54	44	65	66	43	84	70	66	54	54	84	44	54	54	41	72	43	84	68	79	82	54	43	85	82	81	80	89	92	94	87	68	98	100	99	100	1	2	1	1	1	1	1	3	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	2	1	2	1	1	2	2	2	2	1	1	1	1	1	1	2	1	1	2	3	2	2	2	1	1	1	1	2	1	1	2	1	2	2	2	1	1	1	1	1	2	1	3	2	1	2	1	2	2	2	3	2	1	2	2	2	1	2	2	1	1	2	2	2	2	2	2	2	1	1	5	3	1	2	1	2	2	1	1	1	3	2	1	1	2
26000	-604.902429468064724	-611.757917419024125	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.552713566462599	0	4	5	6	6	8	7	8	9	9	9	9	11	11	7	10	14	11	13	11	13	12	12	14	15	13	13	17	14	14	15	13	16	15	16	15	15	16	16	15	17	16	15	16	15	18	18	17	15	16	17	17	17	17	18	19	17	17	18	19	18	17	18	19	17	18	20	18	20	18	19	20	19	20	20	20	19	20	22	20	21	19	20	19	22	23	21	23	22	21	22	21	24	24	25	25	25	23	24	24	24	26	24	26	25	26	26	28	0	1	2	2	1	2	4	5	2	7	7	7	16	6	5	2	12	6	10	11	12	12	2	13	14	13	11	19	22	22	27	14	24	3	49	27	21	24	40	19	29	21	17	31	19	50	29	35	24	36	27	27	8	37	44	65	26	27	37	25	42	29	43	51	0	25	39	37	68	44	38	29	37	55	56	34	42	84	70	60	82	37	55	70	68	69	68	62	63	84	81	70	68	82	87	93	72	81	60	77	92	103	72	97	98	89	66	106	1	2	1	1	3	3	1	1	2	1	1	1	1	2	1	3	3	1	2	1	2	1	3	2	2	1	2	2	1	1	1	1	1	6	1	2	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	2	5	1	1	2	2	2	2	2	1	2	2	1	1	2	2	2	1	1	2	3	2	1	1	3	2	1	2	1	2	2	1	1	1	2	1	3	2	1	1	2	2	3	2	1	3	1	2	3	2	1	2	1	1	2	4	2
26500	-618.275547359050506	-625.131035310009906	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603706304914410	1	3	5	7	6	7	7	9	9	9	12	10	8	10	9	12	13	11	13	11	13	11	13	13	15	12	13	15	14	14	15	14	17	14	16	14	14	16	16	16	18	17	16	16	15	18	18	17	16	16	16	17	16	17	17	18	17	18	17	18	19	19	17	20	16	19	19	19	21	18	21	19	19	19	19	18	19	21	21	21	20	19	20	18	21	22	22	22	22	22	25	23	23	24	24	25	25	23	25	26	26	26	25	26	24	27	28	28	0	1	2	2	3	5	5	4	2	7	8	4	5	13	7	13	12	15	4	7	22	8	13	14	26	14	9	12	21	22	22	26	45	26	34	27	12	14	10	28	29	31	29	19	23	50	29	26	16	36	11	27	37	9	31	65	34	37	37	24	42	31	43	51	0	25	40	54	54	44	25	29	54	55	65	38	43	84	70	66	54	54	84	55	68	82	72	42	77	84	105	79	59	85	29	85	69	38	80	89	92	62	41	97	73	89	66	89	1	1	1	2	1	1	1	1	4	2	2	2	1	1	1	2	2	1	3	2	1	1	2	2	1	1	2	2	1	1	2	1	1	1	1	1	3	3	4	1	3	1	1	2	1	1	2	3	2	1	2	2	1	3	1	2	2	2	1	3	1	1	1	2	1	2	1	1	2	1	2	1	1	1	2	1	2	2	1	1	2	2	1	1	1	2	2	3	2	2	1	1	3	2	4	2	2	2	2	2	2	4	2	1	1	2	4	3
27000	-558.833786846872499	-565.689274797831899	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.600363895324409	1	3	5	7	5	7	7	9	9	9	11	11	11	10	9	12	14	12	11	13	13	11	13	13	13	13	12	16	14	15	13	13	16	16	16	16	15	15	14	15	18	16	16	15	15	17	18	17	17	15	17	16	16	17	16	18	18	17	18	19	18	18	18	20	16	17	19	19	19	18	20	21	19	21	19	19	19	21	21	21	22	22	21	19	22	22	22	22	22	22	24	23	23	24	22	26	26	23	24	25	26	26	24	25	24	26	26	28	0	1	2	5	2	3	3	7	7	4	4	8	9	5	6	2	22	15	10	11	12	7	9	14	13	13	7	40	21	12	12	13	45	26	26	27	31	25	10	19	43	21	21	22	23	50	29	26	34	27	52	11	37	37	44	65	48	50	37	66	42	42	43	51	0	14	28	37	30	55	45	41	37	55	56	38	63	84	84	66	68	30	84	70	73	69	41	41	77	84	86	79	73	85	41	82	86	82	35	89	92	41	72	93	98	89	99	100	1	1	1	1	1	1	2	1	1	1	2	1	2	2	1	3	1	1	1	1	1	2	2	2	1	1	2	1	1	2	1	1	1	2	2	2	1	1	2	1	1	2	3	2	1	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	2	1	2	2	2	2	1	1	1	1	1	2	2	3	1	1	2	2	2	2	1	1	1	1	2	1	2	1	2	1	3	1	2	5	2	1	1	2	1	2
27500	-614.174728150851934	-621.030216101811334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.534781973346704	1	4	3	5	7	7	7	8	9	9	11	11	10	10	9	12	13	12	11	13	12	13	12	12	16	13	12	17	14	15	14	14	15	16	15	16	15	14	16	15	17	16	16	15	16	17	18	17	18	16	17	17	17	17	18	19	18	17	17	18	19	19	17	20	16	19	20	18	21	17	21	20	18	20	20	20	19	21	21	22	21	19	20	19	20	22	22	22	22	22	24	23	23	23	24	25	26	23	24	25	23	26	24	25	26	27	29	28	0	3	1	3	3	4	4	4	7	6	5	8	9	1	5	9	12	13	10	11	8	12	13	6	24	9	11	40	21	22	20	13	23	35	32	27	22	3	32	38	29	29	31	14	9	27	29	35	34	27	36	20	31	21	44	65	34	27	37	25	29	42	43	51	0	25	28	12	68	44	25	68	37	55	65	25	43	84	70	33	68	37	84	70	54	73	72	72	77	84	85	79	73	37	46	94	86	69	76	89	55	62	72	93	98	100	76	100	1	1	1	1	2	1	1	2	1	1	2	2	1	4	1	2	1	1	1	1	2	1	1	3	2	2	1	1	1	1	1	3	1	1	1	2	1	6	1	1	2	1	1	2	4	3	2	1	1	2	1	4	3	2	2	2	2	2	1	1	2	1	1	2	1	2	2	4	2	1	2	1	2	1	2	2	2	1	1	4	1	2	1	1	3	1	1	1	1	2	2	1	2	4	4	2	2	1	2	1	2	3	2	1	2	1	3	2
28000	-573.507819893329952	-580.363307844289352	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.698844984294028	1	3	5	6	6	8	8	9	7	9	10	10	12	9	9	12	12	11	12	12	13	13	13	10	15	13	14	18	14	15	14	14	16	15	15	13	15	16	15	15	17	16	16	16	14	18	17	17	17	15	18	18	16	17	17	18	18	18	18	19	16	18	18	19	15	19	19	18	19	19	21	20	19	20	20	20	20	20	21	21	22	21	20	18	22	23	20	22	22	21	24	23	23	24	25	26	25	24	24	25	25	27	24	25	26	28	27	28	0	1	1	3	1	4	4	7	3	6	7	7	9	9	4	14	12	15	10	11	12	12	14	5	16	16	36	39	22	22	12	13	23	26	26	13	31	16	19	19	22	29	29	21	3	36	29	26	34	36	36	27	22	37	44	65	13	27	37	25	31	42	43	51	0	49	39	37	68	55	38	47	37	84	56	25	43	84	70	66	22	68	84	55	69	73	21	72	63	84	93	79	73	85	62	94	82	86	76	89	92	82	88	93	98	100	80	89	1	2	2	1	3	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	3	1	1	2	4	2	2	2	1	1	2	2	1	1	1	2	3	1	1	2	1	1	1	1	1	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	3	2	1	1	1	2	3	1	2	2	1	1	2	1	3	1	2	1	4	1	1	3	1	1	2	2	2	3
28500	-559.826608097658550	-566.682096048617950	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.635554959318808	1	4	5	6	7	8	8	7	8	10	11	9	11	10	9	13	13	11	12	12	13	12	11	13	15	13	13	17	14	15	13	13	16	15	15	15	15	14	15	16	17	15	15	16	15	17	18	16	17	17	17	16	17	17	18	19	17	18	18	18	19	19	18	20	16	19	19	18	20	18	22	21	19	19	19	19	19	19	22	21	21	22	21	18	22	22	22	21	22	21	24	23	23	24	24	26	25	23	24	24	24	25	24	24	25	28	26	28	0	1	2	2	3	4	4	4	5	6	8	8	9	5	6	14	11	15	10	11	12	12	14	13	16	23	20	10	21	21	12	14	45	26	26	27	31	14	19	19	21	21	21	31	38	36	11	35	34	36	36	27	31	37	44	65	26	21	37	14	42	41	43	51	0	45	39	37	68	44	80	41	37	55	65	60	43	84	78	66	54	59	84	44	54	69	61	21	77	84	85	79	28	85	72	94	53	82	80	89	79	87	72	93	98	100	80	89	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	1	1	1	1	2	2	1	1	2	1	1	4	1	1	2	2	1	1	1	1	1	2	1	3	2	1	1	1	1	1	3	1	2	1	1	2	2	1	1	2	2	1	1	3	3	1	2	2	1	3	2	1	1	1	1	2	2	1	1	1	2	1	1	1	2	2	1	1	1	1	2	5	1	2	1	1	3	1	2	1	3	1	2	1	1	2	1	1	1	2	2	2
29000	-585.027958132945173	-591.883446083904573	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.501668843882208	1	3	5	6	7	6	7	9	9	9	11	10	11	10	9	10	13	11	12	13	12	13	12	13	16	13	13	18	14	15	13	14	16	15	15	15	14	13	16	16	18	17	16	16	15	17	17	17	16	17	17	16	17	17	17	19	18	18	19	19	19	18	17	20	17	18	20	18	20	17	19	20	19	21	19	20	19	21	21	21	21	21	20	19	21	23	21	23	22	21	24	23	24	24	24	26	25	23	25	24	25	26	23	25	26	25	29	28	0	1	2	2	2	3	6	7	3	7	8	8	2	10	4	5	12	15	4	11	12	12	14	13	4	19	11	40	31	31	12	5	38	26	14	27	12	14	38	37	21	37	29	30	24	52	21	35	26	36	19	36	37	37	44	65	48	27	54	66	42	42	43	36	0	33	40	30	53	30	66	29	68	55	65	66	43	84	70	71	54	37	84	70	73	82	29	72	63	84	73	79	82	85	72	94	68	69	80	89	79	103	87	85	98	89	80	100	1	1	1	2	2	1	1	1	2	1	1	1	4	1	2	2	1	1	4	1	1	1	1	1	5	1	2	1	1	1	2	3	2	2	3	1	2	2	1	1	3	1	1	1	1	1	2	2	2	1	2	1	2	2	1	1	1	2	1	1	1	1	1	3	1	1	3	1	2	1	1	3	1	2	1	1	2	2	1	1	2	4	1	1	1	1	3	2	2	1	3	1	2	2	2	1	4	2	2	1	2	1	1	2	2	2	4	2
29500	-602.837123682583183	-609.692611633542583	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.517425138878933	-1	3	4	5	7	7	8	8	9	9	11	10	11	10	10	12	13	11	11	13	13	12	11	14	15	13	13	17	13	15	12	14	15	16	16	15	15	14	16	16	18	15	16	16	15	17	17	18	17	16	15	17	16	17	18	18	16	18	18	19	17	19	17	19	16	19	21	19	21	18	19	20	19	20	20	21	19	20	20	20	21	20	20	19	22	21	21	23	22	22	24	24	23	25	25	26	25	23	23	24	24	25	24	24	26	26	28	28	0	1	2	3	3	4	6	6	3	4	9	5	8	5	10	14	22	15	9	11	12	11	14	8	14	16	6	27	12	31	12	26	24	26	26	27	31	9	24	7	61	29	29	12	13	36	29	35	26	27	27	36	37	37	44	65	23	27	54	27	22	42	43	51	0	25	28	54	37	44	25	41	37	55	65	80	43	84	70	60	73	37	84	70	68	68	72	72	63	70	73	79	68	104	87	85	85	69	66	89	70	82	88	85	98	100	99	100	1	1	1	1	2	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	2	2	1	1	1	2	2	1	2	3	1	4	1	1	2	3	2	1	2	1	2	2	1	1	1	2	1	1	3	2	1	3	2	2	1	2	1	2	2	1	4	1	2	1	2	1	2	1	2	1	1	1	1	3	1	1	2	2	1	2	2	3	3	2	2	1	2	2	2	1	2	1	4	2	1	1	2	2	3	2
30000	-636.336176908550556	-643.191664859509956	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.533897494961476	0	3	4	5	7	7	6	8	9	10	11	10	12	9	9	11	14	11	13	12	13	12	12	14	13	13	11	17	14	14	12	13	16	15	16	15	16	14	13	15	18	16	15	16	14	18	17	17	18	17	18	17	17	17	16	18	17	17	19	18	18	19	18	19	17	18	19	18	20	18	21	20	19	19	20	19	18	21	21	21	21	22	21	19	22	23	21	22	23	20	25	23	23	24	23	25	23	23	24	26	26	25	24	25	26	28	26	28	0	1	2	1	3	7	4	6	3	9	10	6	5	5	4	4	31	10	10	8	22	12	14	13	4	16	14	39	21	22	12	16	45	26	23	27	12	13	10	19	29	29	16	31	13	58	29	35	25	36	27	36	11	30	31	65	34	27	54	45	42	47	43	52	0	38	40	53	54	44	38	54	54	55	56	25	47	84	70	33	68	59	84	70	73	69	47	29	63	55	98	79	73	93	88	82	81	69	66	89	92	88	87	81	98	89	60	100	1	2	1	3	1	1	1	1	2	1	1	1	1	1	2	3	1	1	2	2	1	1	1	1	3	1	1	2	1	1	2	1	1	1	3	2	2	1	2	1	2	2	2	3	1	1	2	1	3	1	4	1	3	2	2	1	1	2	1	2	1	1	2	2	1	2	2	1	2	1	2	2	1	1	1	2	1	2	2	3	3	1	1	1	2	2	2	2	3	3	1	1	3	1	1	1	1	2	3	2	1	2	2	2	1	3	4	1
30500	-648.307869652944419	-655.163357603903819	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.558812589266480	1	2	5	6	7	8	8	9	9	9	9	11	11	8	10	12	13	11	12	11	11	12	11	12	14	14	14	16	14	14	13	11	15	15	15	15	15	16	16	16	18	16	16	16	14	17	19	17	17	17	16	16	16	18	17	19	16	18	19	18	18	19	17	19	17	17	19	19	20	19	21	20	19	20	19	21	20	20	22	22	21	21	21	19	21	22	21	21	23	21	25	23	23	24	25	25	25	24	24	26	26	26	25	26	26	27	27	28	0	1	2	3	2	4	4	6	5	6	5	8	9	3	7	3	12	15	10	11	11	12	14	13	24	10	20	4	21	12	32	2	45	14	26	27	31	13	16	7	29	29	29	31	13	27	42	38	34	52	27	27	31	12	44	65	34	27	63	38	42	41	22	51	0	25	38	31	37	44	26	43	53	40	65	60	63	84	78	66	54	73	84	55	69	47	63	47	63	78	98	79	37	85	63	28	73	71	35	89	92	88	88	94	91	89	45	100	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	2	1	1	1	1	4	1	2	1	5	1	3	1	1	1	3	2	4	2	2	1	2	1	1	2	1	2	1	1	1	2	3	1	1	1	2	1	2	1	1	3	2	1	2	2	3	3	1	3	2	2	2	1	2	2	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	3	1	4	3	3	1	4	2	2	3	3	1	1	3	6	2
31000	-570.313135791452851	-577.168623742412251	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.660534183588885	1	2	4	5	6	7	7	8	9	7	11	10	11	10	9	12	14	10	12	12	12	13	12	13	16	13	13	16	13	15	13	13	17	15	15	15	14	15	14	17	17	16	16	17	13	16	18	17	17	15	17	18	15	17	17	19	17	17	16	18	19	19	17	19	17	18	20	17	19	19	19	21	18	20	20	19	19	21	21	19	19	21	20	19	21	22	21	21	22	21	24	23	23	24	25	25	25	24	23	24	25	27	24	25	26	27	28	28	0	1	2	2	3	4	3	6	5	4	8	8	5	9	10	9	31	15	11	11	12	8	14	14	38	23	11	39	11	31	12	13	45	26	26	27	31	24	19	39	42	29	29	19	14	27	29	34	35	27	27	36	22	37	22	65	35	27	22	25	29	42	43	51	0	14	19	53	73	44	24	41	68	44	65	66	63	84	84	25	68	53	84	55	37	69	41	77	61	84	67	79	47	85	87	93	86	67	66	89	79	72	82	94	98	100	99	100	1	1	1	2	1	1	2	1	2	1	2	1	3	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	2	2	1	2	1	2	1	1	1	2	2	1	2	2	1	1	1	1	1	3	1	1	1	1	5	5	1	1	1	3	2	1	2	2	1	2	1	1	2	1	3	1	1	3	1	2	1	2	1	2	1	2	2	2	1	2	2	2	1	2	2	1	1	2	2	2	2
31500	-603.329088458388242	-610.184576409347642	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623786723521176	0	2	5	6	7	8	7	8	10	9	9	10	10	9	10	13	13	10	13	13	12	11	13	13	15	14	12	16	14	15	15	14	17	14	15	16	15	15	15	14	17	16	16	16	15	18	18	18	17	16	16	16	17	18	18	19	18	18	18	20	18	19	17	20	17	18	20	18	20	18	19	20	19	20	20	18	19	21	20	21	21	22	21	19	21	23	22	22	21	22	24	23	22	24	25	25	25	23	23	24	25	27	24	24	25	27	28	28	0	1	2	3	3	7	4	4	3	7	8	8	6	3	10	7	12	10	10	11	12	4	14	9	24	19	9	7	22	12	12	9	45	3	26	27	17	23	10	19	29	29	12	30	24	52	42	35	23	27	16	27	37	37	44	65	26	50	37	66	42	42	29	51	0	25	28	53	54	30	25	41	68	55	56	34	29	84	70	49	73	68	84	70	68	69	41	47	77	84	82	79	68	85	87	104	69	77	71	89	92	72	63	85	98	100	80	100	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	4	3	1	2	1	1	3	2	1	1	1	1	4	1	2	2	2	2	5	1	2	1	1	2	1	1	1	3	1	1	2	1	2	2	1	1	2	1	2	1	2	2	2	2	2	1	1	2	2	1	2	2	1	1	1	2	2	1	2	1	2	3	2	2	2	1	2	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	2	2	1	1	2	3	2	2	2	3	2
