step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-790.793921149016683	-789.300806223182349	-1.493114925834381	0.000014662604609	0.000015890949099	1.083773962590641	0.765092075661041	-1	10	15	12	29	22	27	27	25	34	33	38	34	36	43	42	39	41	32	39	40	46	44	46	49	43	45	51	53	46	49	55	58	52	51	52	51	54	55	52	59	62	57	54	54	57	56	50	56	59	66	56	63	60	56	59	59	66	64	57	67	66	62	56	66	63	67	66	65	66	57	61	71	74	75	66	70	74	72	75	75	71	89	75	78	77	81	78	82	81	86	85	98	109	98	0	1	2	0	4	4	4	6	6	7	7	8	7	19	10	11	11	11	8	13	19	13	16	21	23	17	19	23	48	18	18	26	25	26	22	24	30	48	25	30	22	40	39	37	31	35	44	16	40	26	33	25	39	22	40	49	29	41	55	0	42	71	33	25	72	48	38	25	48	60	23	55	63	58	68	29	68	77	69	77	66	76	73	73	82	79	78	84	73	86	86	0	91	90	91	1	1	1	1	2	1	3	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	2	1	1	1	2	2	3	2	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	2	2	1	3	1	2	1	2	2	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	2	4	2
5500	-795.497914200528044	-794.117749360858625	-1.380164839669389	0.000026166129775	0.000019063207385	0.728545166916253	0.580780278752465	-4	8	15	15	30	20	26	33	30	33	30	36	46	39	41	46	41	38	36	32	43	41	42	47	44	45	49	50	49	46	51	56	59	51	52	49	51	53	59	53	56	56	52	59	55	59	48	54	54	58	59	57	57	64	60	56	58	62	67	66	66	66	64	60	58	56	66	65	70	72	59	64	70	74	76	66	70	78	74	78	66	72	89	75	79	79	73	80	84	85	82	83	93	102	91	0	1	2	0	4	4	4	6	6	7	7	8	22	19	10	18	7	11	8	7	14	20	11	21	18	17	14	25	23	17	25	34	25	26	13	24	47	23	52	47	22	16	25	40	31	22	30	29	30	34	30	43	37	35	42	49	48	35	55	0	30	71	33	52	37	29	38	44	48	60	66	65	53	58	68	66	39	63	57	68	66	81	44	73	82	79	39	84	78	86	86	0	91	90	91	1	2	2	1	3	1	1	1	2	1	1	1	1	1	2	2	3	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	1	1	2	3	2	2	1	3	1	2	2	2	2	2	1	2	1	1	1	2	1	1	2	2	2	1	1	2	2	2	2	1	1	1	1	3	2	1	1	3	2	2	1	1	4	1	1	1	1	1	1	1	1	1	2	3	2
6000	-765.380385128722310	-764.018289563415465	-1.362095565306806	0.000057187841866	0.000034697839991	0.606734558580275	0.712214630082862	-3	11	14	18	23	24	27	32	29	33	36	36	39	38	42	43	39	41	40	36	39	49	45	45	50	43	45	44	53	46	55	48	60	51	53	49	52	54	55	55	58	56	55	58	61	53	55	55	56	57	65	57	56	64	61	56	61	62	56	62	67	62	58	65	62	62	66	66	66	70	56	59	68	74	75	73	71	75	74	74	66	74	85	73	77	81	82	78	83	85	89	89	95	106	105	0	1	2	0	4	4	4	6	4	9	7	9	20	8	10	18	11	9	14	7	9	7	17	21	23	17	19	18	22	11	25	26	25	26	13	24	18	16	25	37	22	37	25	47	31	22	37	18	30	32	40	25	37	41	59	30	71	22	47	0	40	48	25	31	72	29	57	33	57	60	11	59	40	58	68	71	30	64	81	68	29	52	89	63	69	57	78	84	84	86	86	0	91	90	91	1	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	1	3	1	1	2	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	2	1	2	2	1	2	1	1	1	1	2	1	3	3	1	2	2	2	1	1	2	3	1	2	3	3	1	1	2	1	1	1	2	2	2
6500	-763.313201622983911	-761.744744444085882	-1.568457178897998	0.000097457112877	0.000024814137452	0.254615971263729	0.637701000362959	-1	8	14	18	26	22	27	37	25	35	31	33	40	33	38	47	34	44	37	42	36	42	44	46	47	48	48	53	54	46	54	56	56	50	54	50	52	50	57	53	55	54	54	63	60	58	58	58	56	61	59	60	62	64	61	62	62	64	57	63	67	58	62	63	60	68	62	67	70	70	66	66	65	72	75	71	71	77	72	82	71	71	88	80	75	77	72	82	86	84	87	89	95	108	105	0	1	2	0	4	4	9	14	6	7	7	9	7	9	10	11	11	11	14	7	14	7	11	21	18	17	19	22	30	11	23	34	25	23	18	21	30	18	25	30	22	30	25	59	29	22	30	41	23	26	30	39	40	41	59	49	48	23	42	0	22	37	29	16	37	48	37	63	57	60	62	65	63	46	68	66	64	63	57	77	48	66	78	33	82	79	63	84	63	86	90	0	91	93	93	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	3	2	2	1	2	2	1	2	2	2	1	2	1	2	2	2	1	2	2	2	2	1	1	1	1	2	1	3	2	2	1	2	2	1	1	1	4	1	1	2	1	1	3	1	1	1	1	2	2	2	2	1	2	1	1	2	2	1	2	2	1	2	3	1	1	2	1	3	1	1	1	2	1	2
7000	-842.531510387188746	-841.097385654791651	-1.434124732397099	0.000085163396925	0.000030068887162	0.353072895718141	0.476407972961149	3	11	16	14	25	21	23	35	28	32	25	34	40	36	42	46	38	42	35	43	42	43	40	39	46	45	46	48	53	46	49	56	59	48	56	49	56	53	58	48	59	57	50	57	58	55	55	52	50	62	64	55	63	62	63	56	61	65	67	63	64	54	62	65	63	61	67	61	69	71	64	66	71	71	76	71	72	73	74	81	74	67	82	79	73	76	81	79	86	80	88	87	90	102	103	0	1	2	0	4	4	4	6	7	7	4	9	19	9	10	4	11	11	6	13	8	13	11	8	23	17	24	17	19	11	22	40	22	26	22	24	30	17	25	7	52	30	16	47	16	16	30	40	30	16	42	25	56	35	41	30	29	41	55	0	33	23	39	33	66	62	68	16	71	60	48	37	52	41	77	66	76	63	66	78	66	53	16	78	82	48	88	16	73	86	86	0	86	90	91	1	1	1	1	2	2	2	3	1	2	2	1	1	1	1	5	2	2	4	1	1	1	2	1	1	1	1	1	3	3	1	1	3	1	2	1	2	2	2	4	1	2	1	1	2	2	2	1	1	2	2	2	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	3	2	2	2	2	2	2	1	2	1	2	3	1	2	1	5	2	1	4	1	4	2	1	2	1	1	5	2
7500	-820.485153172723813	-818.956515690976858	-1.528637481746960	0.000118370526128	0.000032693317300	0.276194745176421	0.534551015457432	-1	4	15	16	28	19	25	35	30	33	34	35	44	29	46	47	40	37	31	42	43	45	42	45	46	44	49	48	54	45	54	55	58	47	54	48	42	53	51	52	56	58	55	55	58	58	53	57	51	62	63	53	63	65	66	60	61	64	63	64	69	60	60	61	66	60	65	63	73	72	68	68	71	75	72	68	71	68	69	79	67	67	85	79	71	77	75	75	80	85	86	83	91	109	106	0	1	2	0	4	4	4	19	6	7	7	4	18	7	7	9	10	11	14	8	19	11	11	8	11	17	16	20	17	11	25	34	18	26	15	21	18	18	25	37	20	16	25	38	35	29	11	29	16	34	47	39	41	35	64	47	16	35	42	0	44	29	52	25	59	48	38	63	79	60	62	65	64	82	59	66	62	16	29	11	48	66	84	73	76	79	73	77	16	86	78	0	79	91	93	1	2	1	1	2	1	2	1	2	2	1	3	1	1	3	3	2	1	1	2	1	2	1	3	1	1	1	1	2	3	1	1	3	1	2	1	1	2	1	2	3	1	1	1	1	1	3	1	1	3	1	1	1	2	1	2	2	2	1	1	1	1	2	2	1	1	3	1	1	2	1	1	1	1	1	2	3	3	2	6	2	1	1	1	1	2	1	1	5	1	2	1	3	5	2
8000	-783.130593394697030	-781.505263965731956	-1.625329428965068	0.000114702343758	0.000026329505550	0.229546360493444	0.589622026022785	0	3	14	19	28	26	26	33	25	34	34	34	39	34	45	36	39	43	37	35	42	46	43	45	45	43	48	49	51	49	49	51	56	51	54	51	53	49	54	51	58	57	56	52	57	58	55	56	57	62	67	60	59	64	65	61	63	61	61	66	60	62	62	56	66	61	66	66	67	70	66	66	63	68	75	72	70	75	73	81	63	73	87	81	76	81	79	76	83	84	86	88	90	108	100	0	1	2	0	4	4	9	9	4	7	7	8	4	9	10	11	6	11	8	7	14	23	11	21	9	13	19	23	38	11	18	26	37	26	22	24	44	25	16	30	42	38	44	30	31	35	40	29	44	34	61	33	44	28	59	49	29	35	47	0	42	29	39	40	40	29	38	48	57	60	62	59	37	46	68	73	73	63	69	78	29	54	87	73	76	69	63	63	75	82	90	0	91	93	86	1	1	2	1	2	2	1	2	2	1	1	1	3	2	2	1	2	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	2	2	1	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	1	1	1	2	2	2	2	1	2	1	2	1	3	1	5	1	3	2	3	2	2	1	1	1	3	2
8500	-789.537068633434046	-788.036436438750002	-1.500632194683999	0.000083818695438	0.000024660200167	0.294208828211867	0.637942917921289	1	8	11	15	32	22	25	34	26	32	34	34	44	33	44	45	38	38	38	42	38	48	42	47	47	43	45	46	53	50	50	55	46	47	54	45	56	50	56	52	53	58	53	61	61	59	56	56	55	63	61	61	61	66	67	59	63	57	58	53	60	61	58	64	63	66	67	66	73	67	69	69	66	74	72	69	73	77	68	74	71	76	86	76	79	80	81	83	84	83	85	87	90	97	100	0	1	2	0	7	4	4	14	6	7	4	9	20	9	10	7	11	6	14	7	14	20	18	21	33	11	19	18	18	33	25	34	23	26	22	21	30	16	33	23	22	40	40	47	29	22	30	41	40	34	37	25	39	35	59	49	29	22	39	0	37	29	41	39	59	38	39	37	79	60	62	65	63	35	68	48	66	33	57	81	43	81	80	52	82	79	80	80	85	78	76	0	91	91	93	1	2	1	1	1	2	2	1	1	1	3	2	1	1	2	2	2	2	1	3	1	1	1	2	1	1	2	1	2	1	1	1	1	2	1	1	2	1	2	2	2	2	1	1	2	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	1	1	1	1	3	2	1	1	1	2	2	1	3	2	2	1	4	1	1	3	1	2	3	1	2	1	2	1	1	4	1	1	3	1
9000	-773.663919637199342	-772.172028212904365	-1.491891424294935	0.000090399537484	0.000027160672432	0.300451453490023	0.590030256895177	-4	7	13	20	26	27	24	30	24	33	32	38	34	35	42	45	36	41	37	41	42	44	43	48	47	44	46	51	52	50	48	55	59	47	54	53	49	48	54	45	55	52	56	56	63	58	57	57	57	58	66	58	53	68	64	60	61	59	59	65	65	66	60	62	63	65	68	67	71	71	66	65	69	72	73	63	72	74	73	77	69	76	84	79	77	76	73	80	87	83	86	89	92	109	102	0	1	2	0	4	9	4	9	4	7	7	8	7	6	10	11	11	7	14	13	14	13	11	19	23	18	14	23	13	40	18	29	25	26	22	21	40	18	25	18	22	37	29	37	31	35	30	39	16	16	23	25	40	35	59	42	16	41	30	0	59	39	33	39	59	48	33	63	76	60	33	65	39	35	16	48	55	63	57	39	66	66	82	63	66	79	52	73	78	86	79	0	91	90	93	1	2	2	1	1	1	1	1	1	2	2	1	2	1	1	2	1	3	1	1	1	1	1	2	1	1	2	1	3	1	1	1	2	1	2	2	1	1	2	1	2	1	1	2	2	1	2	1	2	2	3	2	1	2	1	1	3	1	2	1	2	2	1	1	1	2	2	2	1	1	2	1	3	2	3	2	2	2	2	4	1	2	2	3	2	1	3	1	1	2	2	1	2	4	2
9500	-776.634401995584199	-775.209766906814821	-1.424635088769367	0.000109074331159	0.000039765702591	0.364574342730400	0.693619529735240	1	5	14	21	30	24	28	34	29	36	35	35	42	37	41	45	41	38	39	39	43	46	40	47	47	48	49	50	51	47	54	56	62	50	56	53	55	54	59	54	60	53	52	52	52	55	56	55	58	63	64	55	59	67	64	61	62	63	62	66	65	65	61	63	61	66	70	65	70	71	68	70	70	75	76	69	71	73	72	76	74	77	86	79	76	79	74	78	88	82	87	92	96	108	104	0	1	2	0	4	4	4	5	6	7	5	5	7	8	5	18	11	11	14	7	14	13	18	9	18	17	14	16	16	16	30	26	52	26	22	21	30	23	23	30	22	30	25	30	25	22	30	29	28	26	42	25	42	58	59	42	35	22	49	0	25	48	52	25	49	48	38	52	62	60	48	65	28	54	68	48	49	76	76	68	76	81	87	80	48	39	73	39	80	69	69	0	91	90	93	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	2	3	2	1	2	2	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	3	2	1	2	1	2	2	1	1	1	3	1	3	1	1	3	2	1	1	2	1	1	2	1	2	4	1	3	1	2	3	1	2	4	2
10000	-834.871702663968449	-833.329984317907929	-1.541718346060570	0.000111430843658	0.000029935948559	0.268650470341861	0.656006081599500	-2	7	12	16	20	22	26	29	27	32	35	35	41	38	34	47	41	42	32	35	44	42	37	39	49	41	48	40	50	45	48	52	61	48	54	49	54	54	57	55	53	49	56	62	57	60	54	52	57	65	67	59	55	60	61	57	59	60	59	62	68	56	57	61	66	58	65	62	70	68	67	68	71	59	72	69	73	66	68	79	64	62	73	78	77	77	77	78	78	78	90	87	91	103	104	0	1	2	0	4	4	4	6	6	7	7	8	12	9	10	11	11	23	9	7	24	20	20	19	23	11	8	20	18	18	23	26	35	26	13	24	42	16	16	42	7	30	41	30	31	35	42	29	40	32	47	39	27	41	52	35	41	35	18	0	25	48	17	35	55	29	33	52	82	60	62	65	66	35	82	42	45	66	48	59	68	48	68	63	75	69	61	73	76	69	90	0	86	93	91	1	2	1	1	1	1	2	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	1	3	1	4	1	1	1	1	1	2	2	3	2	2	2	2	1	4	1	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	2	1	4	1	3	1	1	2	2	1	2	1	2	1	4	1	2	3	3	1	2	2	1	2	2	4	1	2	1	2	2	1	2	1	2	2	2
10500	-773.970036351572958	-772.459900044051665	-1.510136307521322	0.000081676861779	0.000023504861861	0.287778709278577	0.609080448607335	1	7	15	17	27	24	26	33	26	30	32	30	41	40	44	43	34	40	36	37	42	45	38	47	45	42	44	47	54	46	50	54	54	47	52	52	46	54	57	51	51	60	53	60	56	55	53	55	52	64	61	51	56	68	64	61	63	65	62	67	66	53	58	61	63	64	67	62	72	72	68	68	70	72	71	66	58	79	75	76	74	74	86	78	78	81	82	81	75	85	91	86	94	108	104	0	1	2	0	4	4	6	9	6	7	7	9	20	19	7	23	7	23	8	7	19	13	11	21	23	17	19	16	16	16	11	26	13	26	22	24	11	16	33	11	22	30	52	47	37	22	30	35	37	34	63	18	25	35	59	49	29	22	42	0	47	37	23	38	40	48	38	77	66	60	62	65	47	8	68	48	52	68	69	68	37	29	87	75	82	81	73	84	75	86	79	0	90	93	91	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	2	2	1	2	2	1	3	2	1	3	2	3	1	1	2	2	1	1	1	2	1	2	2	2	1	1	1	3	1	1	3	1	4	1	2	2	2	1	1	1	2	1	3	7	2	3	1	3	1	2	3	2	1	1	1	1	2	1	1	1	2	1	1	1	2
11000	-772.637659058157396	-771.234668393206448	-1.402990664950983	0.000098682184435	0.000039112288856	0.396345997809645	0.621739457269955	1	6	14	16	28	24	28	34	28	31	37	31	43	35	45	44	38	37	38	43	43	46	42	46	50	44	46	47	49	46	50	54	56	52	55	44	54	53	57	52	58	52	53	58	57	60	58	53	57	55	66	58	56	65	61	55	57	62	63	62	56	64	62	61	67	59	67	64	68	66	68	68	67	69	72	73	73	77	74	73	64	70	81	70	79	80	82	83	85	85	90	86	86	101	104	0	1	2	0	4	4	6	12	6	7	7	6	18	12	7	23	7	7	14	4	14	13	18	21	18	17	19	11	23	11	11	26	30	26	16	14	30	23	17	30	22	30	16	40	38	35	40	29	38	26	55	33	37	41	40	42	48	66	38	0	42	50	39	52	37	25	81	47	57	60	62	59	37	58	81	73	47	63	69	68	16	62	80	81	48	79	37	84	76	86	93	0	86	90	91	1	1	1	1	2	2	1	1	1	1	2	1	1	1	1	1	2	1	1	3	1	1	1	1	3	1	1	2	1	1	2	3	1	2	2	2	1	2	3	1	2	1	2	1	2	1	1	1	1	4	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	1	2	1	1	1	3	1	1	2	2	2	1	2	4	1	1	2	6	1	4	1	2	1	1	1	1	3	2
11500	-826.074454466420434	-824.453533559616289	-1.620920906804106	0.000125745807194	0.000029084945175	0.231299522618522	0.606437223850233	2	9	16	16	29	19	24	30	29	32	32	36	41	29	45	40	40	41	37	40	39	45	43	45	49	42	49	50	53	48	49	55	55	47	43	42	49	48	57	47	57	58	53	60	55	54	56	55	53	58	66	61	58	68	55	60	61	59	65	63	61	59	58	63	64	64	57	60	68	71	64	64	69	70	73	65	73	76	67	75	71	74	87	79	67	74	81	83	84	79	86	89	91	107	98	0	1	2	0	4	4	4	6	6	9	9	8	7	6	9	11	11	11	8	7	14	35	26	13	16	11	9	18	31	23	13	34	40	13	20	21	30	13	31	11	22	30	25	16	38	22	37	29	30	23	65	18	37	52	40	49	48	26	55	0	42	28	55	33	23	29	23	33	29	60	47	52	63	41	45	29	59	76	57	72	76	85	87	52	48	69	82	73	67	76	90	0	90	90	91	1	1	2	1	2	1	1	2	2	1	1	1	2	2	1	2	1	2	2	2	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	4	1	2	2	1	1	2	1	3	2	1	1	1	1	3	2	1	1	2	1	1	5	2	3	1	3	1	2	1	2	2	3	2	1	2	2	3	1	2	1	3	1	1	1	2	4	2	1	1	2	3	2
12000	-823.783336985610276	-822.285267463143441	-1.498069522466839	0.000131393274109	0.000038893048974	0.296004869638981	0.622110307536498	-3	9	17	19	28	21	23	32	28	30	35	34	43	38	43	45	40	42	42	34	42	44	39	47	42	46	47	54	52	46	52	52	59	48	51	54	55	50	56	54	55	59	52	61	61	57	58	56	56	58	68	59	60	68	61	60	50	63	66	66	67	60	58	63	67	60	65	69	69	71	69	62	70	75	59	68	75	77	71	74	66	74	82	76	69	78	82	78	82	83	81	85	94	99	107	0	1	2	0	7	4	4	9	6	7	8	9	20	8	10	25	4	23	8	7	14	11	11	14	23	17	19	15	18	14	25	17	37	26	18	24	30	16	25	30	22	40	30	42	28	22	25	29	40	17	44	25	35	15	40	49	17	35	55	0	37	29	16	25	55	29	28	52	64	60	62	30	59	58	25	75	72	73	48	67	39	81	64	73	57	80	84	80	73	39	79	0	91	93	93	1	1	1	1	1	1	1	1	2	2	1	2	1	2	4	1	4	1	2	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	3	1	2	1	2	1	2	1	1	1	1	3	1	1	1	3	1	2	1	4	1	1	2	2	1	1	2	1	3	2	1	1	3	2	2	1	2	3	1	1	2	2	2	1	3	1	2	1	2	1	3	1	1	1	2	4	1	1	2	1	3
12500	-782.836568127815667	-781.322806084347917	-1.513762043467734	0.000107621399812	0.000030716868493	0.285415991119415	0.636125395184523	-1	2	15	16	28	26	20	34	28	28	33	39	41	37	41	44	35	39	40	41	43	46	36	41	46	45	49	44	51	41	46	51	59	48	54	50	51	54	58	46	56	56	55	62	57	59	57	58	53	61	62	54	59	58	65	60	62	63	62	64	66	55	63	65	65	63	67	65	67	70	66	68	70	69	76	74	72	78	74	78	71	77	85	78	72	77	73	73	84	81	87	91	95	104	98	0	1	2	0	4	4	4	6	6	7	10	9	23	8	10	20	11	11	10	8	8	13	11	8	23	17	9	18	15	11	18	26	37	26	25	24	40	37	28	30	35	16	25	40	43	35	37	23	25	34	39	16	47	41	40	49	48	13	40	0	37	29	33	63	47	52	33	38	57	60	62	61	59	58	68	71	25	73	69	68	61	81	87	59	58	69	55	73	84	86	90	0	90	93	91	1	1	3	1	1	2	1	2	1	2	1	2	1	1	2	1	1	1	2	1	2	1	1	1	2	1	3	1	1	1	1	1	2	1	1	1	1	1	3	1	1	4	1	3	1	1	1	4	1	2	1	2	1	1	2	2	1	3	3	1	2	1	1	1	2	2	1	1	1	2	2	1	1	2	2	2	2	2	1	2	1	1	3	2	1	2	2	1	1	1	1	1	2	2	2
13000	-792.881307905770200	-791.350953002750089	-1.530354903020102	0.000109274147765	0.000030069594843	0.275175743377166	0.673832275343319	2	9	17	17	25	28	23	35	28	34	31	38	40	35	44	42	40	33	41	40	41	45	44	46	50	46	42	47	51	50	54	52	56	50	45	51	56	55	51	55	57	58	47	60	58	60	53	53	57	54	64	58	58	66	65	59	59	63	62	54	63	64	60	62	65	61	67	66	71	67	68	59	72	69	70	68	74	72	72	76	73	75	83	78	75	75	81	81	86	82	88	90	96	108	100	0	1	2	0	4	5	4	9	4	18	7	6	10	7	10	20	18	11	12	6	12	16	18	8	43	17	12	20	16	11	25	26	13	26	20	24	47	20	18	47	22	47	16	40	31	22	30	29	30	26	42	25	39	46	37	20	48	13	39	0	37	66	30	23	72	29	30	66	57	60	37	33	63	35	16	33	64	58	57	68	76	62	75	63	64	69	73	84	85	86	79	0	90	93	91	1	1	2	1	2	1	2	1	1	1	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	1	2	1	1	2	4	1	5	2	1	1	1	1	3	1	2	2	1	3	2	2	1	2	3	5	2	2	2	1	2	1	3	2	3	3	1	1	1	2	2	3	1	2	2	2
13500	-764.113336118339021	-762.502189633169792	-1.611146485169284	0.000103197112481	0.000024281185323	0.235289386871888	0.722092899247445	2	7	15	15	32	24	26	35	21	32	35	36	39	38	45	47	39	40	38	37	41	41	45	47	46	45	48	50	48	48	51	57	62	51	46	49	53	52	54	48	55	52	56	59	58	60	57	52	57	56	58	54	57	64	64	59	59	64	58	58	67	62	62	62	66	64	68	69	72	65	69	62	68	75	67	69	75	73	75	74	68	74	85	76	79	82	79	76	78	79	87	88	92	104	103	0	1	2	0	7	9	4	6	4	7	7	8	9	11	20	18	11	10	8	7	14	11	18	14	18	17	19	25	13	11	35	26	52	26	22	24	40	23	35	13	22	40	31	40	31	41	37	29	16	26	37	16	42	41	44	41	48	20	42	0	33	57	41	52	72	29	41	43	76	60	62	44	66	58	47	29	66	73	69	81	29	68	16	33	82	90	75	63	78	79	86	0	86	93	93	1	1	2	1	2	1	2	1	1	1	2	1	4	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	1	1	1	1	1	1	1	3	1	1	1	1	2	1	1	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	1	5	2	1	1	2	2	1	1	2	1	2	2	1
14000	-846.821446383568173	-845.270338986150477	-1.551107397417639	0.000124447357683	0.000032794898762	0.263524267385149	0.578393592084960	3	7	18	19	30	25	25	32	30	32	34	35	43	39	43	45	39	40	40	34	38	45	31	43	48	45	50	41	50	48	51	54	59	49	50	45	47	52	57	50	57	57	55	56	58	58	58	54	53	60	65	59	63	65	62	55	65	51	64	66	65	61	55	65	65	62	68	67	70	69	63	70	67	72	70	69	70	75	74	77	71	71	86	78	80	80	82	73	87	81	88	90	94	108	102	0	1	2	0	4	4	4	9	6	7	23	4	20	12	10	23	23	23	6	7	12	18	7	21	9	23	14	23	26	26	26	26	16	17	22	21	4	16	17	20	35	30	31	17	16	41	30	29	30	26	19	43	56	41	18	40	52	22	39	0	45	33	37	52	66	63	38	52	31	60	63	63	71	55	43	29	47	73	57	52	48	68	55	66	82	66	63	42	39	69	90	0	86	93	93	1	1	2	1	1	1	1	1	1	2	1	3	1	1	1	3	2	2	2	1	1	1	1	1	5	4	2	1	1	1	2	1	2	2	1	1	3	2	2	3	2	2	1	2	1	1	2	1	1	2	3	1	1	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	4	1	3	3	1	2	3	2	2	2	2	2	3	1	3	2	2	4	6	3	4	2	2	1	2	2	1
