step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93
5000	-766.205866910312352	-764.788175185797627	-1.417691724514700	0.000014422577332	0.000012526212718	0.868514165650037	0.405466791772495	1	2	3	4	6	5	6	3	6	11	8	9	9	8	9	11	9	11	10	9	12	10	11	11	12	14	10	13	13	9	13	10	12	11	11	11	11	13	12	13	13	13	13	14	14	12	11	13	14	14	15	15	15	15	14	13	15	16	17	17	17	15	17	17	20	18	17	19	20	20	21	20	21	19	21	21	21	23	22	23	22	22	24	22	25	26	29	29	26	29	30	32	35	0	1	2	1	8	3	4	1	3	1	3	6	9	1	1	1	14	20	12	11	37	1	17	12	17	39	1	0	35	5	1	12	36	1	12	2	14	15	22	23	23	34	1	1	47	1	19	34	23	1	1	46	43	47	35	0	10	55	62	25	52	38	57	22	64	62	1	61	64	66	74	62	65	67	60	74	47	71	21	76	71	67	75	1	83	85	86	89	85	86	86	83	87	1	1	1	1	1	1	1	1	1	4	3	2	1	4	3	5	1	1	1	1	1	5	1	1	2	2	4	1	1	1	4	1	1	4	2	3	2	3	1	1	1	1	4	7	2	5	1	2	1	7	8	2	2	3	2	1	2	2	1	2	2	1	1	5	2	1	10	1	1	1	1	2	1	1	3	1	6	1	4	1	1	2	2	11	1	1	2	1	1	1	2	3	3
5500	-674.201891398799717	-672.828590727775122	-1.373300671024632	0.000027450688997	0.000019054153699	0.694122967243201	0.514460239267397	1	2	4	4	5	5	7	6	6	9	9	8	9	9	8	12	11	10	9	8	12	10	11	12	14	14	12	10	12	10	12	11	11	13	12	9	12	13	12	13	12	14	14	12	13	12	14	14	15	15	14	16	14	16	13	15	15	17	14	15	17	16	17	18	19	18	18	19	21	20	21	20	21	20	21	21	21	22	22	23	23	22	24	23	25	27	28	26	27	29	32	30	33	0	1	2	1	3	1	6	1	2	5	15	6	8	1	1	20	19	14	9	9	18	15	20	20	23	44	22	0	17	14	1	1	13	14	15	6	18	1	22	23	10	23	41	1	35	1	55	34	45	47	15	43	31	26	44	0	34	55	15	17	52	59	50	59	22	59	1	12	70	66	74	62	65	67	74	67	51	65	46	76	77	74	67	1	83	85	86	83	80	86	87	83	92	1	1	1	1	1	2	1	3	3	2	1	1	1	4	4	3	1	1	2	1	1	1	1	2	2	2	1	1	1	1	5	4	1	2	1	1	1	5	1	1	3	3	1	5	1	5	1	1	2	1	3	1	1	1	1	1	1	2	3	2	1	1	1	2	3	2	10	6	1	1	1	1	1	1	1	2	4	1	4	1	1	1	3	13	1	1	1	1	1	1	2	4	2
6000	-691.095706838578849	-689.734675858886590	-1.361030979692263	0.000068677658549	0.000040119190903	0.584166550680877	0.499120184221657	1	3	3	5	5	6	6	4	8	11	7	9	9	10	8	10	10	11	10	8	10	11	12	9	12	12	11	12	12	11	12	11	12	12	11	12	10	13	12	12	13	13	12	15	13	13	13	11	15	14	15	16	13	15	15	14	14	16	16	17	17	14	16	17	20	18	20	19	21	21	19	18	20	19	20	21	22	21	22	20	23	23	24	22	26	26	28	28	28	29	30	31	34	0	1	1	3	2	3	5	1	8	12	3	3	6	3	5	8	6	12	2	4	1	13	24	3	1	15	1	0	18	13	1	5	32	3	9	21	13	18	9	21	14	24	1	27	32	3	19	13	3	27	38	25	24	46	33	0	25	26	50	28	52	14	40	58	59	59	12	61	44	58	45	64	64	27	49	80	52	30	76	49	79	36	49	3	83	83	86	83	86	87	74	87	92	1	1	1	1	2	2	1	1	2	1	2	4	2	4	1	3	3	1	3	1	2	1	2	3	5	2	5	1	1	1	5	3	1	3	2	1	1	1	2	1	2	2	6	2	1	4	2	1	5	1	1	2	2	1	2	1	1	2	1	3	1	2	1	1	2	1	8	1	3	3	3	1	2	3	2	1	3	5	1	2	1	4	3	10	1	1	1	2	1	1	4	2	2
6500	-592.197696769933032	-590.065343132524049	-2.132353637409026	0.000171057914085	0.000020630304785	0.120604211124351	0.387689755308455	0	3	3	4	5	5	6	5	7	9	9	10	10	9	8	12	10	10	10	10	11	10	11	11	12	14	11	12	13	11	13	11	11	13	12	10	12	12	13	12	14	13	15	14	13	11	14	13	14	13	16	16	13	15	16	14	17	16	16	15	16	15	17	16	21	19	18	19	21	20	20	19	20	20	21	21	22	21	22	21	22	21	22	22	26	27	28	28	26	28	31	31	34	0	1	1	1	1	2	3	3	4	3	15	5	5	5	3	5	4	14	3	10	11	1	5	14	5	11	5	0	2	3	18	5	15	14	14	14	46	30	11	13	38	13	4	15	37	11	19	46	11	5	18	30	13	38	14	0	41	13	62	25	20	13	4	43	51	20	24	59	50	59	37	39	44	63	48	47	40	68	67	20	50	74	29	35	67	77	81	81	81	86	87	88	88	1	2	1	1	3	2	2	1	1	3	1	2	2	3	2	3	3	1	5	1	1	5	2	1	3	2	3	1	4	4	2	2	2	4	2	1	1	1	2	1	1	1	8	3	1	2	3	1	4	4	3	2	2	2	3	1	1	3	1	2	2	1	5	1	3	6	4	1	4	2	3	3	2	2	4	4	5	1	2	6	4	1	5	3	4	3	3	3	2	1	2	2	3
7000	-733.728799055994045	-731.626037375893247	-2.102761680100755	0.000246881735720	0.000030683879844	0.124285742542486	0.349921341069520	1	2	4	5	6	6	6	6	8	9	7	9	7	9	8	11	11	9	11	10	11	8	11	11	14	13	10	12	11	11	13	10	12	14	10	11	12	11	12	13	13	13	14	14	14	12	14	13	15	14	15	15	13	14	15	14	16	16	16	17	18	16	18	16	17	19	19	20	21	20	18	19	19	18	21	22	22	23	23	21	22	21	23	23	25	26	27	28	26	30	30	31	31	0	1	2	1	1	2	3	1	1	11	4	1	3	5	11	6	4	5	5	12	14	4	11	18	14	3	3	0	11	1	13	15	3	36	12	5	10	27	27	29	29	46	46	12	35	19	11	38	34	15	23	23	1	33	9	0	21	13	34	7	19	49	52	24	33	33	41	71	60	35	18	59	33	25	49	43	13	68	82	1	70	31	9	31	68	52	74	78	32	87	88	90	88	1	1	1	2	3	2	1	1	3	1	1	4	2	1	1	1	2	2	3	1	1	1	3	1	2	8	2	1	2	4	4	1	4	2	1	3	2	1	2	2	1	1	1	3	2	1	4	2	1	3	1	2	5	1	4	1	3	3	1	5	4	1	1	1	2	4	4	1	2	6	4	2	2	1	4	5	7	1	1	9	1	4	7	5	2	6	5	3	8	2	1	1	1
7500	-620.403159386674815	-618.369705603766761	-2.033453782908076	0.000168644316007	0.000022544339312	0.133679805199348	0.355415866025875	1	3	3	5	6	4	5	5	8	11	7	9	9	9	8	10	10	11	11	8	10	10	9	12	14	13	12	12	11	11	12	10	12	13	11	11	11	13	12	13	14	11	15	13	13	13	14	13	13	13	16	14	13	15	15	14	16	17	16	17	18	17	16	17	20	18	18	19	20	19	21	19	20	20	22	22	22	23	23	22	23	23	25	23	25	25	29	28	24	29	31	30	34	0	1	1	1	4	2	1	3	8	22	1	3	11	6	1	1	9	5	7	2	1	3	5	21	40	1	32	0	2	6	5	7	15	23	13	14	3	32	1	18	14	23	49	5	12	10	18	1	36	11	19	22	37	15	46	0	42	27	50	55	29	18	5	51	70	20	34	62	59	55	11	13	15	25	41	36	72	26	10	21	71	57	26	76	1	30	89	67	82	67	89	82	91	1	1	1	2	1	1	2	1	2	1	4	2	1	2	3	4	1	2	3	1	3	4	1	1	1	6	1	1	5	3	4	3	2	2	1	1	2	2	5	1	2	1	1	4	2	2	2	8	1	5	2	2	1	3	1	1	3	3	1	1	5	4	6	1	1	5	2	1	2	2	6	5	4	3	3	5	2	4	7	4	2	2	6	1	12	5	3	4	1	5	4	4	1
8000	-663.573073183976135	-661.400098760423589	-2.172974423552542	0.000173764838571	0.000020127962928	0.115834498470120	0.372285429045781	1	2	3	3	6	5	6	5	8	9	9	9	10	9	9	11	10	10	10	9	10	10	11	11	13	13	11	12	11	12	12	10	10	13	11	12	13	13	13	10	12	14	15	12	13	12	12	12	14	14	15	14	15	16	16	15	16	17	16	17	17	15	16	18	21	18	19	19	20	20	21	19	21	20	21	20	23	21	22	23	24	22	25	24	26	27	28	27	27	29	32	31	34	0	1	2	1	2	1	1	1	5	1	7	4	20	1	1	1	8	7	2	8	1	1	12	2	29	27	21	0	10	40	6	7	9	19	10	9	24	40	19	1	12	23	29	17	46	11	21	1	23	15	40	24	6	35	1	0	34	44	26	22	35	19	46	40	58	1	58	51	44	64	9	26	68	63	22	48	76	61	31	63	65	37	80	76	1	19	67	63	72	80	90	80	91	1	1	1	1	2	2	2	2	1	4	2	3	1	3	4	6	3	2	4	1	3	5	1	5	1	1	1	1	1	1	4	3	1	1	1	2	1	2	3	4	1	2	3	1	1	1	1	5	1	3	2	2	8	3	8	1	2	3	2	3	3	2	2	4	2	7	1	4	4	1	6	3	1	2	5	3	2	1	4	4	2	3	2	2	11	6	4	5	3	3	1	3	1
8500	-608.108794898085762	-606.411847087483238	-1.696947810602551	0.000174777254406	0.000035735364675	0.204462330047755	0.291871910786012	1	3	3	4	6	5	7	5	8	8	8	9	10	10	6	11	9	11	10	8	11	11	11	11	13	13	12	13	11	11	12	10	11	12	12	11	12	13	12	12	13	13	15	14	13	12	10	12	14	15	14	15	13	15	15	13	16	14	16	15	17	17	16	15	18	18	20	19	19	20	21	19	19	21	22	21	23	21	21	23	23	22	24	23	25	25	26	27	26	27	32	32	35	0	1	1	3	1	1	1	3	4	3	5	1	20	5	3	3	6	5	5	6	1	19	3	20	35	12	3	0	3	1	6	5	32	1	33	47	1	3	22	5	33	3	47	47	32	29	11	1	47	26	22	5	33	15	17	0	35	9	13	46	57	22	48	3	55	40	29	61	20	59	52	62	22	52	64	5	66	73	3	45	79	25	32	52	59	1	80	54	49	76	18	81	87	1	1	1	1	3	1	4	1	2	3	1	4	1	2	2	4	2	3	2	2	5	1	5	2	1	3	4	1	3	5	4	2	1	7	1	1	6	4	1	3	1	4	3	2	2	1	1	6	3	1	2	4	2	5	2	1	3	5	3	2	1	3	2	6	1	2	5	1	4	4	4	1	4	3	4	5	2	2	7	5	1	5	7	4	4	11	1	5	6	3	10	4	6
9000	-584.407993954189919	-582.382347701417643	-2.025646252772266	0.000152814500942	0.000020601335095	0.134812697537210	0.309198925774633	1	2	3	4	5	5	6	6	8	10	9	9	8	9	7	10	11	11	9	9	12	11	12	11	12	14	11	11	11	11	11	10	12	13	11	11	13	12	10	12	13	14	13	15	13	11	13	13	15	14	15	14	14	16	15	14	16	16	15	16	17	16	17	18	20	17	19	19	20	20	20	21	18	22	21	21	23	22	22	20	24	21	24	23	26	27	28	26	26	29	30	32	34	0	1	1	2	3	3	3	3	3	1	13	6	5	1	1	8	14	11	7	6	20	13	3	10	9	1	9	0	6	3	3	5	11	20	20	32	25	18	1	20	1	39	10	18	27	13	32	9	6	20	15	36	23	22	36	0	9	51	39	41	23	50	54	39	58	55	37	49	59	55	49	22	60	26	14	49	17	43	17	42	82	37	79	13	21	5	18	83	83	78	78	88	88	1	1	1	1	1	1	1	2	3	4	1	2	1	4	2	2	1	1	3	2	1	2	3	1	1	6	1	1	2	5	4	2	1	2	1	1	1	1	4	1	6	2	1	4	2	1	2	3	3	3	4	2	1	3	3	1	4	1	2	1	2	1	1	5	2	1	3	2	2	3	4	5	2	4	6	2	4	6	4	3	1	5	1	9	5	8	7	1	1	4	7	3	4
9500	-643.673001763591742	-641.350374187237435	-2.322627576354348	0.000203823771571	0.000020513556781	0.100643593347743	0.445018184091797	1	2	4	4	6	6	5	5	5	11	7	9	9	10	8	9	10	9	11	9	11	9	11	12	11	14	11	11	13	12	13	11	11	13	11	11	13	14	13	13	14	12	13	14	12	11	12	13	15	14	15	15	14	16	15	14	16	15	16	16	18	13	17	17	21	17	18	19	21	20	20	19	20	21	21	22	21	22	22	20	23	22	25	24	24	26	26	28	27	29	31	31	34	0	1	1	1	4	1	1	1	1	13	3	15	2	9	9	3	20	7	12	11	11	11	3	14	13	17	6	0	20	12	3	15	18	14	18	16	35	5	20	24	14	10	24	48	35	3	10	3	21	11	24	46	11	3	48	0	49	1	26	44	55	11	55	22	66	49	37	59	59	3	10	27	15	45	49	10	71	39	55	17	32	54	75	1	1	74	78	79	81	45	87	83	14	1	1	1	1	1	2	2	2	2	1	2	1	3	3	2	3	1	2	1	1	1	2	3	1	1	1	3	1	3	2	3	1	1	1	1	1	1	3	2	1	1	1	1	1	1	4	1	5	2	2	1	2	4	7	1	1	1	6	1	1	2	3	1	4	2	1	1	1	3	6	5	4	4	5	4	5	1	5	2	7	6	2	3	11	11	2	2	2	2	10	3	3	12
10000	-592.784452767226867	-591.037864066587986	-1.746588700638832	0.000164286268322	0.000031223237840	0.190053850266485	0.376777957692374	1	2	3	3	6	5	6	5	8	10	8	8	7	9	7	10	11	9	8	9	11	10	12	11	13	12	11	13	11	12	13	11	10	12	11	12	13	13	12	10	14	13	15	14	14	13	13	13	15	14	16	15	14	15	16	14	15	16	14	16	18	16	17	17	21	17	19	20	19	20	20	19	19	21	22	21	23	23	23	20	23	22	25	22	25	27	28	28	26	30	32	30	33	0	1	1	1	2	1	2	1	5	1	6	2	5	6	1	1	22	5	3	1	1	5	22	12	1	20	22	0	14	19	9	6	5	12	19	9	5	1	40	3	36	13	9	1	39	14	24	33	17	39	59	1	20	36	34	0	37	26	10	39	37	21	45	26	1	26	42	66	58	64	67	64	11	42	46	37	65	63	14	57	76	1	67	63	42	42	77	65	81	78	67	77	76	1	1	1	1	2	2	2	2	1	5	2	4	1	2	3	4	1	1	2	3	4	3	1	1	6	2	1	1	1	2	3	2	2	3	2	2	5	5	1	4	1	3	3	6	1	2	1	1	2	1	1	7	2	2	2	1	1	2	3	2	3	3	2	2	8	3	3	2	1	1	1	1	6	3	4	4	1	3	8	2	1	11	3	3	6	6	3	4	2	3	6	3	7
10500	-683.259745119686954	-681.719125072451789	-1.540620047235221	0.000231039026278	0.000062210793628	0.269265303919759	0.418487017966589	1	3	4	2	5	4	6	4	7	8	8	6	10	10	9	11	10	9	10	9	9	11	11	11	13	12	11	12	12	11	13	10	11	13	11	11	13	13	13	12	13	11	14	13	14	12	13	14	13	15	16	15	14	14	15	13	16	16	16	15	18	16	17	16	20	18	20	19	21	20	19	20	21	19	21	21	23	22	23	22	23	21	24	24	24	25	28	29	25	27	31	28	35	0	1	1	1	8	1	3	1	6	3	7	3	10	10	1	1	21	12	1	9	6	3	21	8	17	13	1	0	2	1	1	9	10	23	18	15	22	1	13	10	11	18	15	6	17	1	16	20	3	49	48	54	33	3	33	0	18	26	49	34	52	39	30	18	66	39	52	50	51	62	32	26	47	55	41	25	66	70	38	52	75	1	80	63	57	80	84	74	79	80	84	41	83	1	2	1	1	1	2	1	2	1	1	1	1	1	1	4	3	1	2	6	1	2	2	1	4	1	1	4	1	5	4	7	2	1	1	1	1	1	6	2	2	2	1	4	3	2	6	2	2	5	1	1	1	2	5	2	1	4	2	2	1	2	1	3	3	2	3	2	2	3	2	6	3	4	2	2	4	4	1	5	3	1	9	2	5	3	1	2	5	1	1	3	5	6
11000	-785.861472936416135	-783.922424931030037	-1.939048005386135	0.000282571883951	0.000041980866816	0.148567034446320	0.367982916702066	1	3	3	3	5	6	6	5	7	9	7	8	9	9	9	12	10	11	10	9	9	9	12	12	13	14	10	12	12	12	13	11	11	14	12	11	10	14	12	12	12	14	14	15	14	13	12	14	13	15	16	16	14	15	14	15	16	15	17	16	17	16	17	18	20	19	20	20	18	21	21	19	21	19	21	22	23	23	23	23	24	22	24	22	25	24	28	28	25	29	32	31	33	0	1	1	1	2	4	1	1	8	3	5	1	5	4	5	5	2	19	6	11	9	1	7	18	20	18	3	0	15	1	20	20	10	3	27	21	1	1	6	20	3	18	30	14	35	19	17	19	5	46	55	46	32	31	14	0	39	1	5	56	32	26	53	18	69	55	15	69	49	30	44	35	54	44	21	26	27	75	19	1	82	3	71	20	22	20	36	34	66	59	59	23	71	1	1	1	1	1	1	2	1	1	4	1	4	2	3	2	5	3	1	2	1	1	5	3	1	1	2	3	1	1	5	3	2	1	5	1	1	4	7	3	1	3	1	1	4	1	2	2	3	4	1	1	1	2	2	2	1	2	5	5	1	3	1	2	4	1	2	6	2	2	4	3	3	3	1	5	5	7	1	7	9	1	11	1	3	6	8	8	5	3	5	6	7	6
11500	-675.553711651557364	-673.622521216857649	-1.931190434699756	0.000152702943348	0.000022895496680	0.149934874718896	0.327319043297819	0	2	3	4	5	4	6	5	8	10	8	9	10	7	7	11	9	10	10	10	11	8	11	11	14	14	11	12	12	12	13	11	11	14	12	10	12	13	13	12	13	12	14	15	14	12	13	14	12	15	13	16	13	13	14	14	16	17	15	17	17	17	18	17	20	19	19	18	21	19	20	19	20	21	21	21	22	22	22	22	22	22	24	23	26	26	28	27	27	28	32	31	34	0	1	1	2	3	1	6	1	6	3	1	1	6	1	3	17	2	11	5	14	13	3	5	4	5	5	5	0	13	5	17	3	4	46	2	22	2	3	27	5	17	12	17	27	2	17	20	35	17	5	3	40	17	12	5	0	42	45	15	48	17	44	16	50	18	3	18	55	59	64	35	59	64	60	5	21	57	58	66	37	72	17	5	67	18	32	1	3	8	79	68	77	61	1	1	2	2	1	2	1	2	2	4	4	5	3	5	3	1	4	1	3	1	1	3	3	3	3	4	3	1	1	4	2	5	4	1	4	1	5	4	1	5	2	2	3	2	6	1	1	1	1	6	5	3	2	1	4	1	3	2	4	2	5	2	3	1	4	6	6	2	3	1	2	3	1	2	7	6	3	3	2	3	2	8	10	2	6	8	11	11	12	4	9	8	7
12000	-635.370211443297876	-633.508777136601566	-1.861434306696286	0.000219708976645	0.000035839523256	0.163122708063645	0.272092238782043	1	3	4	4	4	6	7	5	7	11	7	8	9	9	8	9	11	10	10	9	12	11	11	11	14	14	12	13	11	11	11	11	11	13	12	11	12	10	11	12	14	13	15	13	12	13	13	13	15	15	16	14	15	16	16	15	16	16	15	16	17	17	17	17	20	18	18	18	20	20	20	19	19	21	21	20	22	21	21	22	21	23	24	23	25	27	27	28	27	29	31	31	34	0	1	1	1	1	3	5	3	2	19	1	3	2	1	3	3	6	15	15	11	15	1	15	6	21	5	31	0	4	1	1	1	16	1	15	7	15	3	20	1	29	22	21	11	8	3	13	12	42	14	36	30	35	34	3	0	23	19	17	26	52	27	45	39	54	20	1	35	62	17	3	1	22	41	25	17	66	41	68	3	26	17	80	46	44	50	21	26	55	22	30	36	71	1	1	1	1	1	1	1	1	2	1	3	2	3	4	2	2	3	1	1	1	2	4	1	2	1	6	1	1	4	5	3	3	1	6	3	2	1	2	2	6	1	1	1	4	4	5	3	3	1	4	3	1	1	1	6	1	3	3	2	1	2	3	3	3	2	4	10	2	2	6	5	9	3	3	4	4	1	3	1	7	4	7	1	7	6	7	9	6	4	9	9	11	8
12500	-873.672621694015447	-872.095500256448076	-1.577121437567421	0.000222024985091	0.000055598486135	0.250415448119271	0.408753681167967	1	2	3	4	6	4	7	5	7	9	7	9	7	9	8	12	10	9	10	9	12	10	9	11	13	12	11	12	13	12	10	11	12	13	12	11	11	13	11	11	14	13	14	14	13	12	13	12	14	14	14	15	12	15	14	15	16	16	15	16	17	15	17	18	19	18	19	20	19	20	20	20	21	20	19	21	23	22	22	22	24	23	24	22	25	27	28	28	27	28	31	31	34	0	1	2	1	6	2	1	1	4	3	1	2	8	3	5	9	15	9	1	5	5	18	3	31	10	20	10	0	2	1	6	23	32	21	10	20	1	18	7	1	5	48	1	26	39	13	16	19	33	14	15	48	1	20	1	0	7	39	41	43	49	38	49	27	63	62	41	56	59	26	41	59	49	21	38	37	72	72	14	68	51	51	53	29	71	43	67	60	12	82	77	58	91	1	1	1	1	1	1	3	1	1	2	4	4	1	3	2	4	1	1	3	2	2	1	3	1	2	2	1	1	5	4	2	1	1	1	1	1	5	2	2	3	3	1	5	1	1	2	1	1	1	2	3	2	5	3	4	1	3	5	1	1	2	1	1	4	1	2	2	1	3	4	3	2	5	3	3	6	1	1	7	1	4	4	8	5	3	5	5	5	10	3	4	7	2
13000	-771.761990930808338	-769.931787980857621	-1.830202949950672	0.000221049874795	0.000037516460734	0.169719438968928	0.404832021710541	1	2	3	4	5	6	6	5	7	10	6	9	10	9	7	12	11	10	11	9	11	8	12	11	14	13	9	12	12	12	11	11	12	14	12	11	13	12	13	13	14	12	13	14	14	12	13	13	15	14	14	15	14	15	14	13	15	14	16	15	17	16	17	17	19	18	20	18	20	20	20	19	21	21	21	21	22	23	22	22	23	23	22	22	26	27	28	28	27	30	32	31	33	0	1	1	3	4	3	4	3	4	9	3	1	22	9	1	6	12	7	4	5	1	6	3	27	5	21	9	0	13	18	1	1	6	42	20	14	5	22	22	10	29	10	21	18	36	10	27	1	1	9	38	37	40	3	31	0	10	9	13	53	58	18	40	39	50	26	1	40	66	58	54	37	60	1	24	24	13	61	63	68	19	5	23	57	57	55	80	68	56	21	88	25	88	1	1	1	1	1	1	1	1	1	2	1	5	2	1	4	5	1	2	5	2	4	1	2	1	4	1	1	1	1	2	5	4	4	1	1	1	3	1	2	1	1	1	2	2	2	1	2	4	5	3	1	1	1	5	2	1	3	4	4	1	2	2	2	1	2	2	9	4	1	3	2	4	5	8	4	7	5	4	2	2	5	10	5	4	5	8	2	3	7	9	2	10	2
13500	-631.039201138652061	-629.215963206698802	-1.823237931953309	0.000202154211646	0.000034620351455	0.171257136681455	0.388785362033816	1	3	4	3	5	5	6	5	8	11	8	9	9	8	9	11	10	10	9	8	11	10	11	10	13	12	11	12	12	10	12	10	11	14	11	11	12	12	11	12	13	14	14	14	13	13	12	13	13	13	15	15	14	16	15	14	15	16	15	15	18	17	17	17	19	18	19	19	20	20	21	19	20	21	22	21	22	20	22	22	23	21	25	23	26	27	28	28	27	27	32	31	34	0	1	1	1	1	1	1	1	7	15	2	3	14	3	3	1	12	9	6	8	19	3	15	6	23	24	15	0	32	9	24	1	22	24	22	15	24	19	32	1	32	23	17	26	16	23	24	29	12	35	19	41	49	24	26	0	11	27	38	10	1	40	46	55	51	55	21	60	54	64	49	15	1	37	32	17	29	25	78	57	66	63	22	78	79	23	75	3	72	54	87	82	63	1	1	1	1	2	2	4	3	2	1	3	3	1	3	2	3	1	2	2	2	1	3	1	2	1	2	1	1	2	1	1	3	1	3	1	1	1	2	1	5	2	2	2	1	1	1	1	1	3	1	3	1	1	3	2	1	2	3	1	2	9	2	2	1	1	1	5	2	1	2	3	5	11	4	7	4	5	4	1	4	2	3	5	1	3	7	3	9	6	3	2	3	8
14000	-779.100119159327960	-777.311199326936730	-1.788919832391254	0.000439606546058	0.000078787804258	0.179223455529382	0.383287711704725	1	3	4	4	6	5	5	6	8	9	8	8	10	9	8	11	10	10	10	10	11	9	10	11	13	13	10	12	13	11	13	11	11	13	12	10	12	13	11	11	12	14	15	14	12	13	14	11	14	13	15	15	14	16	15	14	17	15	15	17	17	13	17	17	20	18	20	19	19	20	20	21	21	20	22	21	22	22	21	23	24	22	25	23	25	27	28	28	27	29	30	31	34	0	1	2	1	4	1	1	3	8	7	1	1	11	1	1	18	8	9	10	12	15	1	3	23	1	6	10	0	41	6	19	1	10	1	13	22	1	10	15	12	3	23	10	3	40	40	25	3	18	23	48	49	21	40	41	0	51	46	50	50	1	1	4	48	27	38	54	5	21	42	31	60	1	46	69	6	59	59	46	7	56	60	79	65	6	43	26	69	56	77	21	90	77	1	1	1	2	1	1	2	2	1	1	4	3	1	3	3	1	2	1	1	1	1	5	3	1	6	4	1	1	1	4	2	5	1	6	1	1	6	2	1	1	2	2	2	6	1	2	1	2	1	1	3	1	2	3	1	1	1	1	2	1	10	4	6	4	5	3	3	6	4	6	3	1	10	3	2	6	3	3	4	8	7	2	2	2	10	7	6	5	8	4	10	2	7
