step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105
24500	-539.160730855076167	-537.744269236814148	-1.416461618262035	0.000064365712018	0.000024170601404	0.375519832631097	0.361700806778199	0	1	3	6	8	9	5	7	8	8	10	10	11	11	13	12	14	14	16	15	16	16	16	16	16	17	17	16	18	20	18	17	21	20	19	22	18	19	20	21	21	20	19	21	21	21	23	20	21	21	22	22	23	23	21	23	19	23	23	23	22	25	24	25	26	23	26	26	28	28	28	27	30	28	29	28	29	29	31	35	31	31	32	33	33	33	33	35	33	36	34	36	36	39	39	38	39	41	44	43	45	46	46	48	50	0	1	2	2	4	7	3	1	3	4	6	10	6	7	14	13	10	16	20	17	9	18	13	20	17	23	21	9	22	16	22	13	34	26	29	30	15	26	32	17	43	38	23	34	6	38	45	43	22	38	42	50	50	20	29	49	27	30	41	36	46	40	66	34	43	40	55	58	62	51	53	41	64	44	22	54	67	26	53	84	59	75	30	81	77	83	68	74	61	43	55	80	66	70	78	75	80	87	96	88	93	99	73	101	45	1	1	1	3	1	2	1	3	2	1	1	1	1	3	2	1	4	2	1	1	4	1	3	1	1	1	1	4	1	4	1	2	1	3	1	1	3	1	1	3	1	1	1	1	5	1	1	1	3	1	1	1	2	3	2	1	1	2	1	1	1	2	1	2	4	1	3	2	1	2	2	4	2	4	6	3	2	7	6	1	4	1	6	1	2	1	3	4	7	8	5	1	7	7	4	4	2	4	3	5	5	1	8	1	14
25000	-581.702786931201899	-580.241698927831180	-1.461088003370673	0.000100494339436	0.000032716173225	0.325552398355029	0.313931938579614	-1	1	3	5	9	10	8	7	8	7	11	7	11	12	13	14	14	15	16	16	16	16	17	15	17	16	17	18	17	17	18	17	21	20	19	21	18	20	20	20	21	19	18	20	21	21	23	21	20	21	21	19	21	23	21	23	23	21	23	24	22	25	24	23	25	25	27	24	27	28	28	27	31	30	30	29	32	31	28	35	30	33	33	33	33	33	33	35	33	35	36	36	35	39	39	39	41	42	43	43	44	47	47	48	49	0	1	2	2	7	7	10	3	10	3	12	4	3	11	6	8	6	1	18	6	5	14	21	16	4	12	13	6	26	2	24	8	28	26	22	13	24	32	28	37	23	32	25	4	13	26	37	22	26	42	42	31	34	58	23	33	38	6	40	34	31	68	26	46	40	36	42	39	66	14	64	43	40	48	62	58	74	65	43	38	76	53	78	69	79	44	50	87	65	16	57	74	41	47	82	76	94	66	38	94	72	96	72	102	80	1	1	1	2	1	1	1	2	1	2	2	1	5	1	3	4	2	7	1	4	4	2	1	1	5	6	3	4	1	8	2	5	1	2	2	6	2	1	1	1	2	1	1	7	4	3	2	2	3	1	1	1	1	1	2	1	3	5	1	3	2	1	3	2	2	2	5	1	1	9	3	6	6	4	4	5	1	3	4	4	1	5	1	3	3	6	7	1	6	12	6	3	7	7	2	5	1	7	8	3	7	4	10	1	7
25500	-543.784682244372902	-541.974633755719310	-1.810048488653536	0.000075827204566	0.000013212137743	0.174240074104998	0.394789839849969	-1	1	3	4	6	9	9	7	8	9	11	10	8	11	12	14	14	14	16	15	16	16	16	16	16	17	18	18	18	18	19	19	20	18	20	21	16	17	19	20	22	18	21	20	21	22	21	21	20	22	20	20	22	22	21	24	22	24	23	24	22	24	24	25	26	24	27	26	28	29	28	29	30	31	29	29	29	30	32	35	33	34	33	31	34	33	33	34	33	35	35	33	36	39	39	36	39	42	43	43	44	45	46	47	49	0	1	2	3	4	2	13	3	3	13	10	8	1	5	13	8	12	10	20	12	12	20	4	16	18	12	20	16	21	14	29	24	37	38	11	10	17	12	34	37	43	23	10	29	17	44	39	35	27	32	27	38	33	32	37	28	33	19	39	57	33	53	44	36	64	17	61	58	35	53	29	57	50	44	62	57	68	26	32	77	74	73	77	63	58	62	64	69	74	29	33	65	82	47	86	83	96	93	72	96	81	82	76	101	95	1	1	1	1	1	4	1	3	2	1	1	2	4	3	2	4	3	2	1	1	2	1	6	1	1	3	1	3	1	3	1	1	2	1	5	6	1	4	1	2	1	1	5	1	4	1	1	1	1	2	1	1	1	2	2	3	1	3	3	1	1	1	2	2	1	4	2	1	4	4	5	3	4	4	3	5	2	6	7	5	1	2	2	3	4	6	4	3	1	8	8	2	1	7	3	2	1	3	8	3	5	5	7	2	4
26000	-520.390600502125039	-518.959689498395505	-1.430911003729557	0.000052508245510	0.000018736986628	0.356838939216461	0.427450358216893	0	2	1	5	9	8	8	7	9	7	11	10	12	11	12	13	15	15	17	15	16	15	16	16	16	18	18	15	18	19	18	19	20	18	19	21	17	20	20	20	22	17	21	19	20	20	23	20	20	22	21	21	22	23	21	23	23	24	23	23	23	24	25	26	25	24	26	25	29	28	29	28	30	31	30	29	31	30	32	33	32	33	34	33	32	33	33	35	34	36	36	35	36	39	38	38	40	42	44	43	44	46	46	48	49	0	1	1	1	7	4	10	3	4	3	5	6	14	9	4	12	5	5	18	9	17	15	16	18	16	20	19	5	18	7	24	42	26	5	27	21	13	34	23	17	38	18	26	9	17	13	46	22	26	40	27	34	37	43	35	39	15	30	43	40	45	21	55	48	35	41	52	41	41	45	46	61	67	72	62	68	53	65	65	55	57	74	82	71	54	63	71	86	69	55	56	82	82	90	80	68	79	97	88	88	98	93	95	101	82	1	1	1	3	1	1	1	4	2	3	1	1	1	1	2	2	3	3	1	3	1	1	2	1	2	1	1	3	3	4	1	1	1	5	1	2	3	2	2	3	1	1	1	4	3	3	1	2	1	1	2	3	3	1	1	1	4	2	1	1	2	4	2	2	3	1	1	1	4	6	4	3	2	2	3	2	4	2	3	7	3	1	1	1	3	2	2	1	3	7	7	1	1	2	2	5	5	1	5	2	1	5	3	1	8
26500	-536.284523731471495	-534.895038948252932	-1.389484783218511	0.000061191566628	0.000025849145843	0.422429875025249	0.417237775571770	-1	1	3	4	9	9	8	7	7	9	11	10	11	12	12	13	15	14	14	15	17	15	15	16	16	17	18	17	17	19	17	18	21	19	19	19	19	18	19	20	19	20	20	21	20	21	22	21	20	21	18	22	22	22	21	23	23	23	24	21	20	24	24	26	25	25	26	25	28	28	28	28	29	31	29	30	31	31	31	33	32	34	32	33	33	31	32	35	33	33	34	36	34	39	39	38	41	39	44	41	43	45	46	48	48	0	1	1	1	7	7	4	2	3	9	6	7	9	7	2	8	19	4	11	8	13	11	15	17	7	13	21	15	11	51	25	25	35	38	21	21	3	22	15	26	5	22	39	12	35	31	27	35	38	20	21	26	38	40	42	43	52	50	53	26	25	50	52	55	22	40	45	28	68	65	59	47	70	73	58	72	76	75	21	76	25	89	62	77	59	65	67	82	69	49	21	85	72	88	91	93	95	67	37	96	93	99	102	102	100	1	1	1	2	1	1	2	2	3	1	1	1	2	1	5	3	1	4	1	4	3	2	2	1	3	5	1	3	3	1	1	2	1	1	1	1	8	1	3	1	6	2	1	4	1	2	2	1	2	3	1	3	2	1	1	1	1	1	2	2	2	2	1	2	5	2	3	3	2	2	2	3	1	1	2	1	1	1	6	2	7	1	3	1	5	2	3	1	3	6	6	2	3	1	3	2	1	7	13	1	5	1	1	1	5
27000	-541.626813520834048	-540.250593556362105	-1.376219964471917	0.000068508740226	0.000031348723999	0.457587220185862	0.339555395438035	-1	1	3	5	9	10	7	8	7	8	12	10	11	10	12	13	14	15	16	15	16	15	17	17	16	16	18	17	18	19	18	18	20	19	19	21	18	19	21	20	21	20	19	17	18	21	22	20	20	20	21	20	22	22	21	23	23	21	24	23	22	25	25	24	25	24	26	25	28	26	26	28	31	30	30	28	30	32	31	34	31	34	33	33	34	33	32	35	32	35	35	35	36	39	39	39	41	42	44	43	44	46	47	48	50	0	1	1	3	9	5	1	2	4	3	8	5	6	8	14	13	11	12	12	8	13	17	21	18	8	22	3	12	20	12	14	19	20	23	16	12	11	22	34	27	28	38	24	12	19	29	33	28	17	31	34	17	14	19	44	48	44	20	53	31	43	38	47	53	58	38	62	53	71	63	57	56	67	70	68	44	47	19	65	89	74	73	28	72	86	35	74	35	39	35	53	86	85	82	73	82	95	95	54	94	90	99	87	97	103	1	1	3	1	1	1	3	2	1	3	2	1	1	1	1	1	1	2	3	4	2	1	1	1	6	1	7	4	1	3	3	1	3	1	3	6	3	2	1	1	2	1	1	4	2	1	1	1	2	2	1	4	6	3	2	1	3	3	1	2	2	3	1	1	2	3	1	2	1	1	2	2	3	2	3	6	2	9	4	1	1	2	8	2	1	8	1	7	6	8	8	2	1	3	4	2	1	2	11	1	6	1	8	4	3
27500	-552.866379998269394	-551.363104307750746	-1.503275690518703	0.000077042923811	0.000022526161914	0.292384566942393	0.406768147005687	-2	2	3	5	7	10	9	8	9	6	11	8	11	12	12	13	14	13	17	14	14	16	15	16	16	18	19	18	17	20	19	18	18	19	18	21	18	19	20	19	21	19	21	20	20	20	22	20	21	19	18	22	23	22	21	23	22	22	23	23	23	24	24	25	25	24	27	25	27	28	27	28	30	29	28	28	31	31	32	36	32	34	33	33	34	33	33	35	34	33	36	36	36	39	39	38	39	40	44	43	44	45	47	49	50	0	1	2	3	4	4	4	10	10	3	7	10	10	12	8	11	13	13	16	16	13	14	12	15	18	12	22	2	14	16	24	15	13	28	9	13	7	20	24	32	2	37	24	31	29	29	7	37	5	25	25	39	32	29	33	33	7	42	16	27	26	52	58	60	20	58	46	49	63	53	29	47	69	66	50	32	72	76	69	55	70	73	40	78	70	67	73	86	71	63	70	85	90	82	92	92	81	93	72	88	94	96	101	99	104	1	2	1	1	1	3	3	1	2	1	1	1	3	1	2	1	2	1	1	1	2	2	3	2	2	5	1	8	3	3	2	3	3	1	5	5	4	3	2	1	6	1	3	1	2	2	7	1	6	1	1	1	3	2	1	3	5	2	6	2	1	1	1	1	4	1	4	2	1	2	4	4	2	3	5	5	1	1	3	5	2	1	8	1	3	4	2	1	3	4	5	1	1	3	2	1	4	2	10	3	3	3	2	3	1
28000	-536.701614210867206	-535.340762355401921	-1.360851855465339	0.000069118513205	0.000039693319820	0.574279132738106	0.462598115110597	-1	1	3	5	9	10	9	7	9	7	11	9	12	10	11	14	15	15	14	15	16	15	16	17	16	17	18	16	18	20	18	18	19	17	19	19	18	20	20	20	20	19	21	21	20	21	23	20	20	21	21	22	22	21	22	23	23	24	24	23	22	22	25	26	24	24	26	26	27	29	28	28	30	30	29	29	32	30	31	35	31	31	33	34	32	33	33	35	33	34	35	36	36	40	37	39	40	41	44	43	45	45	46	49	50	0	1	2	3	4	7	8	4	10	4	5	4	11	7	12	15	9	15	7	9	19	12	20	13	9	19	7	5	11	9	18	6	26	20	24	31	22	36	24	11	12	22	21	33	24	36	24	35	33	35	17	44	33	36	50	44	22	49	34	51	42	48	51	58	44	55	43	63	47	56	35	54	76	53	61	67	41	51	41	27	73	76	68	86	60	64	75	55	29	69	64	78	79	80	84	88	75	62	93	97	91	94	99	99	104	1	1	1	1	1	1	1	1	1	1	1	3	1	1	2	1	3	3	2	3	2	2	1	4	4	2	4	3	4	6	1	4	1	1	1	1	2	1	1	5	5	2	3	1	1	1	3	1	1	1	3	1	1	1	1	1	3	2	3	1	1	1	2	1	2	1	2	1	2	2	4	3	1	4	4	2	4	3	4	8	1	1	3	1	4	5	2	7	8	4	6	2	3	2	2	3	4	9	3	2	5	3	1	2	1
28500	-542.828912322120573	-541.404288782392086	-1.424623539728460	0.000076812189216	0.000028004885185	0.364589077213411	0.399639556387308	-1	2	4	5	7	10	8	7	8	8	11	10	11	10	13	12	14	14	16	15	14	13	16	16	15	17	18	18	17	19	19	18	21	17	18	21	17	18	21	20	21	17	19	19	19	21	22	21	19	21	21	22	22	23	20	23	22	23	24	23	22	25	24	25	24	23	26	26	29	27	29	27	31	31	29	30	31	29	31	33	31	33	33	32	33	32	34	34	33	35	35	36	37	39	40	38	41	41	43	42	44	46	47	48	50	0	1	2	2	2	8	1	4	4	4	7	8	4	5	5	11	5	8	7	4	11	6	21	22	8	1	21	17	6	28	26	34	26	20	15	19	18	20	17	45	49	25	37	26	32	31	31	18	17	55	21	42	32	39	18	44	32	28	44	19	32	52	60	44	53	39	41	19	65	67	58	38	33	76	45	50	45	66	47	46	63	84	46	81	79	31	86	36	41	82	61	88	83	87	73	81	69	95	98	96	13	93	95	102	97	1	2	2	1	2	1	4	1	1	1	1	2	3	2	2	1	2	2	4	4	2	2	2	2	6	9	4	1	3	1	1	1	2	1	3	4	1	2	2	1	2	2	1	1	1	1	1	2	2	1	3	2	3	1	3	2	2	3	2	4	1	1	1	3	1	1	3	5	3	1	4	5	5	1	6	4	5	2	4	6	3	1	5	1	1	5	1	6	5	1	8	2	2	2	4	3	5	1	1	2	16	4	3	1	4
29000	-514.965474337340083	-513.529405627991082	-1.436068709349021	0.000074830308608	0.000026254488844	0.350853675900942	0.365704676553303	-2	1	3	5	8	9	9	7	8	8	11	10	12	10	13	14	14	14	16	14	17	16	16	16	16	18	18	18	18	18	18	18	21	19	19	20	18	19	21	20	21	19	19	20	21	19	22	20	20	21	21	20	23	22	19	24	23	23	23	23	21	25	24	25	26	24	26	25	28	28	29	29	29	30	30	28	32	32	31	36	32	34	31	33	31	32	34	35	32	34	35	36	36	40	38	38	41	41	44	44	44	46	45	48	48	0	1	2	2	4	9	4	4	3	8	7	6	11	5	7	15	9	7	6	14	18	17	16	12	15	2	19	5	24	23	24	24	32	26	20	12	20	11	43	17	46	19	15	30	35	18	30	26	35	36	28	30	31	32	15	46	41	10	33	26	38	33	45	26	60	52	53	51	62	58	56	48	58	57	59	65	73	74	49	84	74	72	33	83	75	40	74	70	34	73	45	87	82	77	81	65	75	94	50	94	88	94	17	102	102	1	2	1	2	1	1	1	1	3	1	1	1	1	1	2	1	2	3	4	2	1	2	1	4	2	9	1	4	1	1	2	1	2	1	2	4	2	3	1	3	1	2	3	1	1	2	2	1	1	1	2	2	3	3	3	3	1	5	1	3	1	2	1	5	2	2	1	2	2	2	3	4	2	3	4	1	2	1	4	2	1	2	4	1	1	6	2	3	6	3	7	1	1	3	4	5	6	1	16	3	4	3	16	1	1
29500	-587.215691860327183	-585.506331676598393	-1.709360183728762	0.000075409527047	0.000015131973819	0.200663953366253	0.253806644044380	-2	1	4	6	6	8	7	7	9	9	11	7	12	12	12	13	14	14	16	15	17	15	15	16	16	16	19	17	17	19	18	18	21	18	19	22	18	19	19	20	21	19	21	20	18	22	21	20	21	21	21	21	21	22	22	24	23	22	24	23	23	24	24	26	25	25	26	25	28	27	29	28	29	31	29	29	31	31	31	35	32	33	33	33	34	32	33	35	32	33	35	36	36	40	38	38	39	41	41	43	44	46	46	48	48	0	1	2	3	3	4	2	2	12	8	4	3	8	10	7	15	13	10	13	6	24	9	8	15	15	13	24	7	18	10	28	18	34	16	24	2	26	16	25	20	35	4	24	30	4	35	16	23	35	14	26	16	26	39	43	44	40	37	34	19	34	33	34	47	47	55	63	58	16	45	47	63	30	68	29	9	71	70	45	47	61	78	40	78	36	70	59	76	64	42	36	30	84	87	89	87	81	80	16	82	63	101	34	102	102	1	1	2	2	2	1	3	3	1	1	2	1	3	1	3	1	1	2	2	4	1	5	5	2	3	2	2	6	1	4	1	2	2	3	1	9	1	3	1	3	1	5	2	1	4	2	4	2	1	5	2	3	2	2	1	2	3	2	3	2	3	1	2	3	2	1	1	1	7	7	4	3	5	2	6	9	1	2	8	6	4	1	8	1	6	2	5	3	3	7	7	7	2	4	3	3	3	2	13	5	11	2	20	1	2
30000	-542.981023086839173	-541.278624912850205	-1.702398173988966	0.000090613637975	0.000018374376255	0.202777160981388	0.292165501549425	-1	1	3	5	8	7	9	7	9	9	10	8	11	12	12	14	15	14	17	15	16	14	17	17	16	18	19	17	18	18	19	18	21	19	20	21	18	19	21	20	21	19	21	21	20	22	22	20	20	21	21	21	21	23	22	23	20	23	23	23	22	25	24	23	25	24	23	25	27	28	28	27	30	30	28	28	31	32	31	35	32	34	33	33	31	33	33	36	33	36	35	36	37	39	39	38	41	39	43	43	45	47	47	47	49	0	1	1	2	8	2	12	2	5	8	1	8	11	11	6	15	7	15	13	5	22	11	22	10	1	4	28	17	28	12	22	24	38	15	2	18	18	23	11	16	45	37	17	48	29	44	41	13	24	32	27	42	45	46	19	31	16	35	38	31	38	64	55	57	52	32	22	35	54	9	32	52	67	60	39	50	39	74	68	87	79	81	69	19	54	48	72	87	70	31	27	21	36	87	79	92	92	43	50	84	84	90	2	78	104	1	1	2	2	1	3	1	4	1	1	5	1	1	1	2	2	3	1	3	5	1	2	2	4	9	7	1	1	1	5	2	1	1	3	10	3	2	1	7	4	1	1	4	1	2	1	1	5	2	2	1	1	1	1	3	2	3	1	2	2	2	1	1	1	1	4	5	3	2	11	5	3	4	2	4	3	5	2	4	1	1	1	4	9	5	7	3	1	2	10	7	8	6	3	4	1	2	7	13	5	6	5	21	9	1
30500	-560.047459377087421	-558.380956387688343	-1.666502989399035	0.000074535767806	0.000015981387090	0.214412322573122	0.349443565240212	0	2	3	5	6	8	8	7	8	8	12	10	10	8	12	14	14	15	17	14	16	14	14	17	17	16	18	16	17	19	18	19	20	20	19	21	18	18	20	20	20	17	21	20	18	21	22	19	18	21	20	21	22	23	21	23	22	23	21	22	22	24	22	24	26	24	26	25	27	29	27	27	30	30	29	29	31	31	32	35	32	33	34	34	33	34	33	36	34	34	35	37	36	39	39	38	39	42	43	44	45	46	46	48	50	0	1	2	3	4	5	3	4	5	5	2	6	9	1	14	12	11	23	13	10	9	6	15	17	18	1	28	9	12	14	25	29	38	35	31	28	19	21	29	12	49	26	34	38	1	29	20	25	19	45	20	19	48	35	41	36	31	46	22	36	40	49	48	41	39	24	42	50	62	66	52	38	71	49	67	56	72	75	38	79	75	74	79	75	48	24	79	81	61	78	62	70	58	85	83	52	64	91	74	18	74	83	32	102	98	1	1	1	1	1	1	2	1	1	1	7	1	1	3	3	2	1	1	3	3	4	4	1	1	1	9	1	4	4	5	1	1	2	1	1	2	1	1	1	7	1	1	1	1	7	2	3	1	1	2	3	2	1	3	1	1	3	2	3	1	1	2	1	2	4	3	3	2	1	2	4	6	1	5	1	3	2	1	5	3	2	2	1	3	7	7	1	2	5	2	6	4	6	3	3	8	6	4	6	15	9	7	17	2	4
31000	-500.952412262314624	-499.583536511255829	-1.368875751058779	0.000075123490750	0.000036528343342	0.486243956141449	0.334323237344389	-1	1	3	6	8	9	9	6	9	9	11	9	11	10	13	13	14	15	16	15	17	16	16	15	16	16	19	17	18	18	19	18	19	19	20	20	18	19	20	20	21	19	20	18	20	21	22	20	19	20	21	22	23	22	21	23	22	23	24	22	23	24	23	26	25	23	26	24	28	28	27	28	31	30	30	30	31	30	31	35	32	32	32	31	34	33	34	35	33	36	36	37	36	40	39	36	40	42	43	42	45	46	46	49	49	0	1	2	2	4	8	4	1	8	4	12	1	6	7	10	10	6	4	14	16	8	16	11	16	6	10	9	22	25	6	12	22	14	18	49	37	16	21	20	38	7	29	30	21	4	27	50	30	20	23	29	25	51	27	25	31	22	57	33	29	60	60	16	63	35	43	43	50	36	46	31	63	71	47	70	70	72	67	46	87	69	78	57	69	50	27	83	75	65	17	38	79	40	73	81	49	80	88	94	75	84	86	82	103	94	1	1	1	3	1	2	1	4	2	1	1	5	1	1	3	2	3	4	3	1	6	1	3	1	3	3	5	1	1	5	7	1	4	3	1	1	2	2	3	1	5	1	1	1	6	1	1	1	2	2	1	3	1	1	2	2	4	1	3	2	1	1	3	1	2	1	4	2	6	4	4	3	2	3	1	1	2	2	5	1	3	1	5	2	9	8	2	2	5	12	10	3	8	4	3	8	2	3	2	6	11	6	6	2	3
31500	-528.453390340976625	-526.706791084175393	-1.746599256801190	0.000063439591762	0.000012056757550	0.190050995209217	0.377699199850469	0	1	3	6	9	10	7	7	7	7	11	9	11	12	11	14	15	14	13	15	16	16	16	16	16	17	18	15	17	19	19	18	20	19	20	20	17	17	21	19	22	20	21	18	19	21	22	21	20	21	21	21	21	21	22	23	22	23	23	24	20	24	25	25	25	25	26	24	26	27	26	28	30	31	28	29	32	31	31	36	33	33	34	34	33	33	32	36	33	36	33	36	34	39	36	39	41	40	42	43	44	46	46	49	49	0	1	2	1	7	3	4	4	1	1	8	4	8	9	10	19	11	13	15	1	13	15	18	8	2	22	11	13	28	5	26	22	45	6	45	24	19	7	33	38	48	38	29	6	12	31	34	24	32	40	30	16	61	26	40	51	23	61	55	42	27	41	50	6	29	13	55	61	44	30	60	52	60	53	52	49	71	46	48	59	41	78	82	74	79	59	62	83	49	33	46	82	73	90	84	75	82	93	94	97	81	76	90	102	100	1	1	1	2	1	4	1	1	4	2	1	2	2	3	1	1	2	2	1	5	2	3	1	3	7	1	3	1	2	4	1	1	1	3	1	2	1	4	1	1	1	2	2	4	5	1	2	3	1	1	1	3	1	2	2	1	2	1	1	2	1	1	2	8	3	7	2	2	3	6	1	3	2	5	4	4	2	5	5	7	5	1	1	1	1	6	2	1	6	8	6	2	3	2	1	4	4	3	2	1	5	8	5	2	3
32000	-532.742380813211639	-531.003304473643652	-1.739076339567977	0.000104525062287	0.000020079964440	0.192106696714556	0.369235345117509	-2	1	3	5	7	9	7	7	8	9	11	9	12	12	11	14	14	13	15	16	16	15	16	16	17	18	19	16	18	18	18	19	20	19	17	21	18	19	19	21	20	19	20	19	20	22	20	20	21	22	21	21	21	23	21	23	20	23	23	23	22	24	25	26	23	25	27	25	28	29	29	29	30	30	29	29	32	29	31	36	32	34	31	34	33	31	33	35	31	35	34	37	36	39	39	37	41	41	43	43	44	46	46	48	49	0	1	2	1	4	7	2	3	5	1	12	8	5	10	12	14	12	5	15	5	14	7	4	19	14	8	29	17	19	7	21	24	21	30	11	48	24	35	26	37	18	6	32	24	29	47	27	24	31	32	48	57	38	17	38	57	20	40	55	61	44	45	55	33	44	41	66	51	12	36	42	46	64	43	46	60	75	67	59	37	75	89	67	81	69	5	69	81	75	51	63	87	82	70	41	79	95	87	97	87	82	101	92	100	93	1	1	1	4	2	1	3	2	1	4	1	1	2	2	2	2	4	3	1	3	2	4	5	1	3	6	1	1	1	6	1	1	2	1	4	1	1	1	1	1	3	5	1	2	1	1	1	2	1	1	1	1	1	4	1	1	2	1	1	1	1	2	2	3	2	3	1	3	9	4	5	2	2	3	4	3	1	1	6	11	2	1	2	1	3	12	2	2	1	6	4	2	1	4	10	4	1	4	1	5	6	1	4	3	6
32500	-518.469597002944056	-517.097128320466027	-1.372468682478060	0.000064605708841	0.000030420245015	0.470860014703606	0.324915254270275	0	2	4	5	8	10	8	7	7	6	11	9	11	12	12	13	15	15	17	14	17	16	15	17	15	18	19	18	17	20	18	18	20	19	20	20	18	19	21	20	22	19	21	21	20	21	22	19	21	22	21	21	22	22	22	23	20	24	21	23	23	24	24	25	24	25	27	25	27	26	29	29	31	31	29	30	31	31	32	36	30	32	33	33	34	33	33	35	32	34	35	36	36	39	39	38	41	40	44	43	45	47	45	48	50	0	1	1	2	2	8	2	4	2	3	5	9	12	5	7	12	1	7	17	7	20	20	6	25	5	22	32	17	14	4	16	15	15	8	32	12	22	25	15	19	23	6	45	27	29	15	32	17	28	16	29	21	52	45	49	37	28	40	38	43	30	31	21	47	41	40	41	50	27	48	51	37	81	44	61	70	39	72	76	74	67	70	82	72	38	68	81	87	44	72	79	83	69	88	93	88	81	93	93	93	23	99	81	95	96	1	1	2	1	2	1	3	1	1	1	1	1	1	2	2	2	8	6	1	3	2	1	2	1	3	1	1	2	3	8	3	3	3	5	1	5	1	1	4	1	4	3	1	1	1	4	2	2	1	3	1	3	1	1	1	2	1	2	2	1	2	3	2	1	1	2	3	2	3	4	5	6	1	4	3	2	4	1	1	3	1	3	1	3	5	5	2	1	4	5	1	1	4	2	1	2	4	1	5	3	14	1	5	3	6
