step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111
23500	-695.155670540088749	-693.483084283356789	-1.672586256731982	0.000103327858781	0.000021941399070	0.212347370094202	0.554357319490118	0	1	3	2	5	3	2	4	6	7	9	7	8	8	8	10	8	10	10	12	13	12	13	12	13	10	13	14	13	16	13	14	16	16	15	17	17	17	17	16	15	14	17	18	19	18	17	18	18	17	19	19	18	20	20	20	21	19	21	21	19	19	22	20	22	19	22	23	23	23	23	22	22	24	22	25	24	24	21	23	25	25	27	23	25	25	27	26	26	28	30	26	27	29	29	30	28	27	29	29	27	31	29	31	31	32	36	38	39	40	41	0	1	7	1	4	4	2	7	8	6	14	7	8	8	12	12	12	14	15	26	13	12	18	19	26	14	22	22	24	18	22	25	18	8	22	42	24	26	13	29	9	29	29	27	37	34	25	47	27	41	43	43	33	45	49	49	30	33	50	66	41	22	44	61	56	36	38	58	50	73	54	61	44	67	56	72	73	69	61	33	68	79	76	79	84	84	72	74	85	74	80	84	70	86	88	83	88	89	39	97	80	76	80	93	76	76	106	106	107	107	109	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1	1	2	4	2	2	1	2	1	1	1	1	2	1	1	3	4	2	2	2	4	4	2	6	1	2	2	1	1	2	1	3	1	1	1	1	1	1	2	3	1	1	1	1	3	3	1	1	1	1	2	4	1	2	1	2	1	1	2	1	1	1	4	1	3	1	1	1	1	2	1	1	2	4	2	2	1	2	2	2	1	4	1	2	4	3	2	2	4	3	2	1	3	1
24000	-629.405207510677201	-627.981644798209572	-1.423562712467655	0.000074402878260	0.000027227792835	0.365950800181917	0.657254172070280	-1	1	2	2	3	3	4	4	6	7	8	7	8	8	8	9	9	10	10	12	11	10	12	11	14	14	13	14	13	15	13	14	15	15	14	17	15	16	17	16	16	15	16	18	20	18	18	17	19	17	17	18	17	21	19	20	22	18	18	19	19	17	21	19	21	20	21	23	22	22	22	22	23	25	24	26	24	24	23	25	27	26	26	24	24	25	27	26	26	26	29	25	27	29	28	27	27	26	28	30	27	29	29	31	31	32	36	39	38	41	41	0	1	2	1	4	4	3	3	8	6	3	9	8	9	12	12	12	14	12	18	16	15	18	19	20	14	13	31	24	18	22	20	20	9	31	42	24	25	27	29	9	29	42	11	37	37	26	25	53	37	43	51	27	45	41	55	53	38	50	36	39	19	61	41	49	60	58	67	59	61	62	55	63	67	73	63	72	69	61	68	80	79	77	70	70	84	73	80	79	68	97	79	84	85	97	83	88	79	93	91	74	76	97	98	87	87	87	107	107	109	109	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	1	1	2	3	2	1	1	2	2	1	2	4	1	1	2	1	2	2	4	1	1	4	2	1	2	2	1	1	1	1	2	1	2	1	3	1	1	1	1	3	1	1	1	1	1	1	2	2	2	2	1	3	1	2	1	1	3	1	1	1	1	2	1	1	2	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	1	2	2	2	4	2	1	2	2
24500	-647.154206511425969	-645.325408722040947	-1.828797789385029	0.000090104991019	0.000015320337685	0.170027625678483	0.608216088478359	0	2	2	2	4	4	5	4	7	7	9	6	7	8	10	10	10	10	10	12	12	13	14	12	14	14	14	15	13	15	14	15	15	16	14	17	15	17	17	16	15	16	16	19	20	18	18	18	19	17	19	18	18	20	20	19	19	20	20	18	20	18	21	20	22	20	22	24	23	21	23	22	23	25	23	26	24	24	23	24	26	27	26	24	25	25	27	26	25	28	30	26	27	28	28	30	27	27	28	30	28	31	30	32	32	33	36	39	38	40	41	0	1	1	1	4	4	3	3	8	6	9	8	8	9	12	12	12	14	12	18	16	12	18	16	20	20	9	31	19	18	22	20	20	15	22	43	24	26	21	29	16	29	29	21	62	37	30	25	39	40	29	43	34	62	56	39	39	47	50	36	34	37	57	34	49	60	47	58	59	34	45	53	63	58	63	44	34	69	70	58	74	85	34	61	79	79	57	74	84	74	81	70	70	86	97	83	88	89	79	81	67	63	74	98	87	102	102	107	107	109	109	1	1	1	1	1	1	2	1	2	2	1	2	1	1	2	2	2	1	2	1	1	4	3	1	1	2	2	1	3	2	1	2	2	2	1	1	1	2	2	2	3	2	2	3	2	1	1	2	1	1	3	1	1	1	1	1	2	1	2	1	2	2	1	3	1	1	2	2	2	1	1	2	1	2	1	4	3	1	1	2	1	1	3	3	1	1	3	1	1	2	2	4	3	1	1	2	1	1	3	2	2	4	2	2	2	1	2	2	1	2	2
25000	-658.227924469868640	-656.278817323532166	-1.949107146336491	0.000087103155065	0.000012790873593	0.146847419976209	0.636048118663070	0	1	1	2	3	3	5	4	5	6	8	6	8	8	8	10	10	10	10	11	12	12	12	12	13	14	13	15	13	16	15	15	16	15	14	18	15	16	18	16	15	15	17	19	19	18	18	19	17	18	18	19	20	20	19	21	21	19	21	20	20	19	20	21	22	21	22	23	23	22	23	21	23	23	23	25	22	23	21	24	27	27	24	25	25	23	28	25	27	28	30	26	27	29	29	26	28	28	28	29	29	31	28	32	29	31	36	39	39	41	40	0	1	1	1	2	4	3	3	8	6	3	9	8	7	12	12	12	14	12	18	13	15	14	15	20	20	21	22	24	26	22	26	20	27	22	29	24	25	27	29	21	29	42	27	24	37	25	25	41	40	43	51	44	45	49	49	41	33	50	40	39	24	39	13	72	43	47	48	59	39	45	34	63	67	53	63	44	59	61	47	68	85	73	79	79	79	73	68	85	74	97	79	79	92	88	83	88	89	92	81	80	87	88	98	75	105	102	107	107	109	109	1	1	1	1	1	1	2	1	1	2	3	1	2	2	2	3	2	1	2	1	2	2	2	2	1	2	1	1	1	2	2	1	2	1	1	3	3	1	3	2	2	1	1	2	3	1	3	2	1	1	1	1	1	1	2	2	3	2	2	2	1	2	1	5	1	2	2	3	2	2	2	4	2	1	2	4	1	1	1	3	3	1	1	2	2	1	2	1	1	2	2	3	3	1	2	1	2	1	1	1	3	1	2	2	5	1	2	2	1	2	1
25500	-674.609227979986144	-672.886428468082613	-1.722799511903543	0.000087219811619	0.000017156497856	0.196704137945208	0.597146190686320	0	2	3	2	4	4	5	4	7	6	5	6	6	7	9	10	11	9	11	11	11	11	14	13	13	12	11	12	12	16	14	14	15	15	14	18	16	17	18	15	16	16	15	16	19	18	17	19	18	17	19	18	20	18	19	21	19	20	21	19	20	19	21	22	22	21	20	25	23	22	22	22	22	24	23	25	24	24	23	25	25	25	26	24	25	25	26	26	28	27	26	27	27	28	29	29	28	28	28	30	28	30	28	31	30	32	36	39	37	41	40	0	1	1	1	4	4	3	3	8	6	3	8	8	11	12	12	15	11	12	18	9	16	26	15	20	20	9	22	19	14	28	26	23	21	28	42	24	25	44	29	27	43	29	27	40	37	30	33	44	40	52	43	39	24	49	55	44	47	50	52	41	54	39	27	55	60	47	67	59	39	54	57	39	58	44	57	53	59	41	67	58	57	77	70	70	70	39	67	84	80	67	84	85	79	58	83	68	93	79	91	68	76	68	98	76	105	102	107	107	109	107	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	2	1	2	3	1	2	1	1	1	1	1	2	1	1	4	1	1	1	2	1	1	2	2	2	2	2	1	2	3	2	1	1	2	1	1	1	2	1	2	1	1	2	2	2	1	2	1	2	5	2	2	2	3	2	2	2	1	2	2	3	2	3	2	3	2	2	2	1	1	1	2	4	2	2	1	2	2	1	2	5	2	2	1	1	2	2	2	2	1	2	1	2	2	1	2	2
26000	-695.423574619710053	-693.859718415997008	-1.563856203713086	0.000092583404904	0.000023785733829	0.256911417911008	0.545937106310495	0	1	2	2	4	3	4	4	7	6	6	7	6	8	8	11	10	10	10	12	11	12	14	14	13	14	13	15	12	15	15	13	14	15	13	17	15	16	17	16	15	15	18	16	19	18	19	18	17	17	19	17	19	20	20	20	18	18	19	21	20	19	21	21	22	20	21	24	23	21	22	23	23	24	22	25	23	22	22	23	27	26	26	24	26	23	27	26	27	26	28	27	27	28	29	29	27	27	29	29	29	30	30	32	30	33	34	38	38	41	38	0	1	1	2	4	4	3	3	8	6	7	8	8	11	13	15	12	14	15	14	8	12	18	29	20	14	8	22	19	20	16	18	20	11	16	42	24	25	44	29	21	29	40	34	24	24	20	25	44	29	42	42	39	45	27	49	44	38	50	66	57	37	55	53	55	46	58	67	59	39	45	63	63	58	63	72	63	59	57	48	68	84	63	70	84	55	53	74	84	74	90	85	84	86	58	87	88	61	85	91	74	76	68	98	87	73	87	107	107	111	107	1	1	1	1	1	1	1	1	2	2	1	2	2	2	1	2	2	1	1	2	3	2	2	1	1	2	5	2	1	2	2	1	1	4	2	2	1	1	1	2	2	2	1	1	2	2	3	3	1	3	1	1	1	1	5	2	1	1	1	1	1	2	1	1	1	1	2	2	2	2	1	1	2	2	1	1	1	2	3	2	1	1	2	1	2	2	3	1	2	2	1	1	2	2	3	1	1	3	1	1	3	3	2	3	2	5	3	3	2	2	1
26500	-636.594347687036134	-634.836249642662892	-1.758098044373247	0.000080180126761	0.000014992786542	0.186988810660798	0.658053944661133	-1	1	2	2	4	3	5	4	6	6	7	8	6	8	8	10	10	11	10	12	12	12	13	12	13	14	13	13	13	16	14	15	13	13	14	17	16	17	17	17	16	15	16	17	19	18	18	19	18	17	18	19	18	18	19	20	20	19	21	20	19	19	22	21	22	21	21	25	23	23	22	22	21	24	23	26	23	23	21	24	26	26	26	25	25	25	26	26	27	27	28	26	26	28	28	29	27	27	28	27	29	28	28	31	31	32	37	38	39	41	39	0	1	2	2	4	4	3	3	8	4	7	7	8	11	9	15	12	14	12	18	13	16	18	16	20	20	21	22	19	18	22	33	20	13	28	42	24	25	34	29	27	29	42	27	37	37	26	26	41	29	43	43	41	37	49	55	27	47	50	43	44	37	55	53	44	52	58	58	59	79	45	53	39	58	73	72	72	59	61	48	68	85	73	70	79	79	63	68	85	74	88	84	79	86	88	83	88	84	89	80	80	87	68	93	87	105	76	105	105	111	107	1	1	1	1	1	1	2	1	1	1	2	2	2	1	1	2	1	2	2	1	3	1	1	1	1	2	1	1	1	2	2	1	1	3	1	1	2	2	3	2	2	1	1	2	2	1	2	3	2	2	2	2	1	1	1	1	2	1	2	2	1	2	1	1	2	2	1	2	2	1	1	2	3	2	1	2	1	1	1	2	1	1	3	1	2	2	2	1	2	1	1	1	3	2	1	1	1	1	1	2	3	1	2	3	2	1	4	4	4	2	1
27000	-643.519918138522712	-641.763591916292398	-1.756326222230338	0.000110702415336	0.000020751668183	0.187454520483818	0.663407875095173	0	1	3	2	4	2	6	4	5	4	7	8	7	9	7	10	11	11	10	12	13	9	14	12	14	14	13	13	13	15	14	14	15	15	14	17	16	17	17	16	16	15	16	18	19	18	18	17	18	18	18	17	19	20	20	18	21	19	20	20	20	19	20	22	22	20	22	24	22	23	23	23	22	23	23	25	24	24	22	24	27	26	26	25	25	25	27	25	28	27	29	26	27	28	27	30	28	28	27	30	28	31	29	32	32	32	37	38	40	41	40	0	1	4	2	4	1	5	3	8	4	7	15	8	7	9	12	15	14	12	18	19	15	18	19	20	20	11	17	19	26	16	20	20	17	22	42	24	25	41	29	34	29	42	41	37	37	33	25	41	40	43	43	41	37	56	39	44	47	50	51	44	40	39	57	55	51	58	58	59	79	45	73	63	38	49	72	57	59	61	58	68	70	63	79	79	64	76	74	99	68	81	57	70	86	88	83	88	84	92	91	81	76	97	98	76	87	102	102	108	108	107	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	3	1	1	1	2	1	2	2	3	1	2	2	1	2	1	1	1	1	2	1	2	2	2	1	2	1	2	2	1	1	3	1	1	1	1	2	1	1	1	1	2	2	2	1	2	1	1	3	1	1	1	2	1	2	2	1	3	2	2	2	1	1	1	1	1	2	3	2	1	2	2	2	1	1	1	2	1	2	3	2	2	4	2	2	2
27500	-683.856977763037321	-682.275930937388011	-1.581046825649330	0.000084343558289	0.000020964649671	0.248562546998780	0.535263834009458	0	1	3	2	4	3	5	5	6	6	8	7	7	9	9	9	10	10	10	12	12	12	13	13	13	13	10	12	13	15	14	14	14	14	15	16	16	17	17	15	14	16	17	18	18	18	17	17	19	17	18	19	18	21	21	18	22	20	20	20	20	20	20	21	22	19	22	24	23	22	21	23	21	24	21	23	23	24	21	25	26	27	27	22	26	24	27	25	27	27	30	27	26	29	27	29	28	27	28	30	28	31	29	31	30	31	38	37	39	41	41	0	1	1	1	4	4	5	3	8	1	3	9	8	3	12	12	15	11	12	18	8	19	18	16	20	20	9	15	16	14	28	26	20	8	28	29	40	30	41	24	27	40	29	27	40	37	25	20	56	24	36	43	41	19	53	39	21	47	50	66	41	45	44	21	56	51	38	38	59	61	45	64	39	67	34	63	64	69	53	58	74	84	77	53	79	84	76	68	84	80	97	79	70	79	88	83	88	86	93	68	80	105	74	98	72	105	102	102	108	109	109	1	1	1	1	2	1	1	1	1	3	2	1	2	2	1	2	1	1	2	1	3	1	1	3	1	1	2	2	2	3	1	1	1	4	1	2	1	2	2	1	2	1	2	3	1	1	2	4	1	3	1	1	2	7	2	1	4	1	1	1	3	1	1	5	3	1	2	3	2	1	2	1	2	2	3	2	1	1	2	3	1	3	2	2	3	1	2	1	2	1	1	4	3	5	1	1	2	2	1	3	2	1	3	2	3	1	3	3	1	2	2
28000	-707.602069933819507	-705.783578771104999	-1.818491162714476	0.000085952934904	0.000014811391977	0.172319793306143	0.482083920697681	0	1	3	2	4	3	5	4	7	6	8	7	7	8	9	9	10	10	10	11	11	11	13	12	13	14	11	15	12	16	14	14	15	15	11	16	17	15	16	16	14	14	17	18	18	18	19	18	18	17	19	18	17	20	20	19	22	20	21	20	21	19	20	21	23	20	23	25	22	22	22	22	21	24	24	25	24	23	22	24	25	27	26	23	25	24	28	26	26	27	28	26	27	29	29	30	27	27	28	29	28	31	30	31	31	31	37	39	39	41	41	0	1	2	2	4	4	3	3	8	5	7	8	8	7	12	12	16	14	16	14	15	15	18	19	20	20	9	35	19	33	35	20	14	13	12	42	24	18	27	16	9	29	36	27	40	40	25	20	53	40	43	42	34	45	34	27	63	25	50	43	53	45	53	63	49	43	58	47	59	39	45	34	53	33	56	63	63	59	34	33	58	75	77	70	84	70	34	58	79	67	81	84	84	89	101	83	80	89	70	68	67	76	95	89	72	77	102	105	107	109	109	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	1	1	2	1	1	1	1	2	1	1	2	2	2	1	1	1	1	3	4	2	1	2	3	3	4	4	1	1	3	1	1	3	4	1	1	2	3	1	1	3	4	1	2	2	1	2	1	2	1	2	2	1	3	1	3	3	3	2	4	4	2	2	2	3	3	3	2	1	1	2	1	5	3	2	2	2	1	2	2	1	2	2	1	3	1	4	3	1	3	4	2	3	3	1	2	2
28500	-630.586987846178545	-629.064097506154212	-1.522890340024367	0.000072448205242	0.000020261681743	0.279671272403626	0.587954918001414	0	1	2	3	4	3	5	3	6	6	9	7	8	9	10	10	11	10	9	12	12	12	13	12	14	13	12	13	13	14	15	14	16	14	15	17	15	17	16	16	15	16	17	18	17	18	19	18	17	17	18	19	19	21	21	19	21	19	21	21	20	19	21	21	21	19	23	22	22	22	22	22	22	24	24	25	24	24	21	23	26	26	26	25	25	24	25	27	27	28	26	26	27	27	28	30	27	28	29	30	28	31	30	31	31	33	36	39	37	41	41	0	1	1	2	4	2	3	3	8	4	13	9	8	7	12	12	16	14	12	18	16	15	14	19	20	18	9	22	24	23	28	20	25	21	28	24	24	25	21	29	21	29	42	34	37	24	25	25	41	37	43	51	44	24	49	49	39	38	50	66	39	45	61	44	56	51	68	48	50	61	62	63	61	47	72	72	39	69	61	58	74	77	63	79	79	79	72	80	84	68	80	61	84	85	74	83	80	89	70	91	91	72	95	98	73	102	96	109	107	109	109	1	1	1	1	1	1	1	1	2	2	1	1	2	3	2	2	1	1	1	2	1	1	2	2	1	2	3	1	1	1	1	1	1	2	1	2	2	2	2	2	2	2	1	3	1	2	2	2	1	1	1	1	1	4	2	1	2	1	3	1	2	2	1	2	1	1	1	2	3	1	2	1	1	3	1	2	3	1	1	2	1	1	2	2	2	2	2	2	1	2	1	4	1	1	2	2	2	1	3	2	1	4	1	2	3	1	3	1	1	2	2
29000	-688.608307893942879	-687.015200847375240	-1.593107046567631	0.000115978277070	0.000028188924859	0.243053488734395	0.552877237368670	0	1	2	2	4	3	4	4	6	7	8	7	6	8	10	10	9	10	11	13	12	12	12	13	13	13	12	15	13	15	14	15	14	16	13	17	17	16	18	17	15	15	18	18	19	17	17	17	20	17	16	19	17	20	19	21	22	20	19	17	18	19	18	19	21	20	22	23	23	22	23	23	22	23	23	24	24	23	23	24	25	26	26	24	22	24	25	26	26	27	29	25	26	29	29	29	27	28	28	30	27	30	27	30	32	33	37	38	39	41	40	0	1	1	1	1	4	3	4	8	6	7	13	8	3	12	9	12	14	14	18	16	15	18	19	18	18	13	35	19	20	27	26	20	15	22	51	19	25	53	29	21	24	51	16	24	19	38	25	55	29	42	43	41	62	39	55	49	48	50	51	41	40	53	41	27	60	58	58	59	61	62	70	63	38	44	63	53	59	61	58	58	84	77	79	61	85	85	81	84	68	97	34	84	92	97	83	88	92	93	103	80	82	74	98	102	102	102	105	105	107	107	1	1	1	2	2	1	1	1	1	2	1	1	1	3	2	2	2	1	2	1	1	1	1	1	1	2	5	1	2	1	1	1	1	4	1	1	3	1	1	2	2	1	1	4	4	4	1	2	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	4	1	1	2	2	2	2	1	2	3	2	2	3	2	3	2	1	2	1	1	2	1	2	1	1	1	1	5	2	2	1	2	1	1	1	1	1	1	2	2	1	1	3	2	3	2	2
29500	-674.016455064385923	-672.383074002631361	-1.633381061754603	0.000083092552062	0.000018813424895	0.226415297502255	0.552677328210143	0	2	3	2	1	4	5	4	6	7	8	6	7	8	10	11	10	11	8	11	13	12	14	12	12	13	14	14	13	16	15	14	15	16	14	15	15	16	17	16	16	16	18	18	19	19	18	19	19	17	17	19	20	20	20	20	21	19	20	20	19	17	21	21	21	18	22	22	23	22	22	23	19	25	23	25	23	24	23	23	25	25	25	24	26	25	27	27	27	27	29	26	28	28	25	29	27	27	29	29	29	31	27	31	30	33	36	37	39	38	41	0	1	1	5	1	5	3	3	8	4	7	8	8	7	12	15	12	14	12	14	13	12	18	15	18	18	9	22	24	18	22	20	20	27	12	29	22	25	34	24	27	36	51	34	62	40	25	25	44	40	40	43	34	37	49	49	39	38	50	66	34	37	73	44	55	40	58	58	59	53	54	73	41	58	53	63	21	59	44	58	68	39	72	61	86	79	63	95	82	74	74	82	85	84	58	83	95	84	82	81	74	87	74	98	87	102	102	105	108	107	110	1	1	1	1	1	2	1	1	2	3	2	1	2	2	2	1	2	2	1	2	2	4	1	1	1	1	4	1	1	2	2	1	2	1	3	1	2	2	1	3	1	1	1	2	2	2	2	2	1	1	1	1	3	3	1	1	2	1	1	1	2	1	1	1	1	1	2	2	2	1	1	2	1	3	2	2	5	2	2	2	2	5	1	3	1	1	4	2	1	1	2	1	2	1	2	2	1	2	2	2	2	2	1	2	2	1	3	3	2	1	2
30000	-614.414679564756852	-612.832402828392787	-1.582276736364024	0.000085068179454	0.000021095904770	0.247988200822182	0.591894011742104	0	1	3	2	5	4	5	4	6	6	7	8	8	9	9	10	10	10	11	12	12	13	14	13	13	14	12	13	13	14	15	15	16	16	15	15	15	16	18	17	15	16	18	19	20	18	18	18	19	17	16	18	19	18	21	20	21	20	20	21	18	20	21	22	22	20	20	25	22	22	22	23	23	24	23	25	23	23	23	24	26	27	26	22	25	24	27	25	27	26	29	27	27	29	29	29	26	28	29	29	27	31	29	31	30	32	36	38	39	40	41	0	1	1	1	4	4	3	3	8	6	7	9	3	11	12	12	13	14	15	14	8	12	20	16	20	20	13	21	19	14	22	26	18	22	28	29	29	25	27	29	27	36	51	27	54	24	25	25	41	29	36	51	34	37	56	44	41	33	50	66	27	54	44	53	55	43	47	58	59	39	62	63	57	47	53	44	57	59	84	58	80	70	77	44	84	61	72	67	70	58	90	86	79	93	97	83	80	93	89	74	68	105	88	98	87	87	105	105	107	109	110	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	4	2	1	1	1	1	1	1	1	3	1	1	3	2	1	1	1	1	4	2	2	1	1	3	1	2	2	3	2	2	1	1	1	1	1	1	3	2	2	1	3	1	1	1	1	1	1	3	2	2	1	1	1	3	2	3	1	2	1	2	1	3	2	1	2	3	2	2	2	3	1	2	2	1	2	1	1	1	1	3	2	1	2	2	1	2	3	3	1	1	1
30500	-671.611924838394998	-670.042082225642048	-1.569842612752979	0.000086436441839	0.000021949130339	0.253933756083079	0.629258503422714	0	2	1	2	5	3	5	5	4	6	7	6	7	9	10	9	10	11	11	13	12	12	14	13	14	11	13	14	11	15	15	14	15	16	15	15	17	17	17	15	15	15	18	17	20	16	18	18	19	17	16	18	19	17	20	21	21	20	20	19	21	19	19	21	21	20	22	24	23	20	22	22	21	25	23	25	24	24	22	23	27	26	26	24	25	24	27	26	26	26	30	27	27	28	29	29	27	28	27	27	29	30	30	31	29	32	36	37	39	38	39	0	1	1	1	4	4	3	9	3	6	9	9	5	7	8	12	12	14	16	18	11	12	11	29	20	11	9	22	16	27	28	20	26	27	28	29	19	25	21	29	12	29	51	34	62	19	25	25	44	24	36	51	39	24	49	49	44	47	50	43	53	54	39	53	39	60	58	58	59	39	62	63	63	47	57	73	61	69	57	58	67	85	77	79	79	70	73	58	85	80	100	85	79	93	97	83	68	89	85	74	100	105	68	98	76	102	105	76	110	107	110	1	1	1	1	2	1	3	1	2	1	2	1	1	2	2	2	2	1	2	1	3	2	2	1	1	2	5	1	2	1	1	1	2	2	1	1	3	2	3	3	5	1	1	1	1	3	2	2	1	2	1	1	1	2	1	1	3	1	2	1	2	1	1	1	2	1	1	2	2	2	1	2	1	3	2	2	1	1	1	1	1	1	2	2	2	2	4	3	1	1	1	1	2	1	1	2	2	1	1	2	1	1	3	2	2	1	3	6	1	1	1
31000	-649.939232639977149	-648.321152618471160	-1.618080021506025	0.000077331545482	0.000017975277959	0.232444312947836	0.581444029613144	0	1	2	2	4	3	5	4	6	7	7	6	8	8	7	9	10	9	10	13	11	12	13	12	14	12	11	13	13	15	14	14	15	14	15	18	16	16	18	16	16	15	18	19	18	19	19	18	19	18	17	18	20	20	21	20	22	20	21	21	18	19	21	21	22	20	20	25	23	21	22	22	22	22	22	25	23	24	22	24	24	26	25	24	25	23	25	25	27	26	30	24	27	26	28	30	27	28	29	30	29	31	28	31	31	33	35	38	40	37	40	0	1	1	2	3	4	3	3	8	6	7	8	9	11	12	15	15	14	15	26	13	12	18	19	26	18	13	22	24	26	28	26	26	21	28	40	24	26	34	29	21	29	51	27	37	37	25	25	34	29	42	51	39	62	56	44	39	48	50	51	41	45	44	41	44	43	47	74	50	44	54	63	63	67	41	75	73	69	41	74	67	84	77	79	79	79	73	74	85	80	74	79	84	92	88	83	88	79	85	88	88	96	81	98	73	105	105	107	110	107	110	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	2	2	1	1	1	1	1	2	1	2	1	3	2	2	2	3	1	1	4	2	2	2	2	3	3	2	1	1	1	1	1	2	2	1	2	1	1	1	2	2	1	1	2	2	1	1	1	1	1	2	2	1	1	3	1	1	1	1	2	2	1	2	2	2	1	4	1	2	2	1	2	2	2	3	3	2	1	2	2	4	1	2	2	2	1	2
