step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	Tinf_108	Tinf_109	Tinf_110	Tinf_111	Tinf_112	Tinf_113	Tinf_114	Tinf_115	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	alpha_108	alpha_109	alpha_110	alpha_111	alpha_112	alpha_113	alpha_114	alpha_115	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107	kappa_108	kappa_109	kappa_110	kappa_111	kappa_112	kappa_113	kappa_114	kappa_115
25000	-971.291125659663749	-969.718038368756766	-1.573087290907011	0.000342832222317	0.000086514357659	0.252351885344950	0.485292301234808	-1	1	2	5	3	5	7	5	5	7	7	6	9	8	8	10	8	9	10	11	11	10	9	11	8	12	10	11	12	12	10	10	12	12	12	10	12	12	11	14	12	13	13	13	12	13	13	13	13	14	13	15	14	14	16	15	16	15	15	15	13	15	17	18	16	15	16	17	14	14	17	17	17	16	18	18	18	18	18	18	18	17	17	19	19	20	19	19	19	19	20	17	21	19	21	21	21	21	22	21	22	23	23	23	26	24	24	22	22	25	25	26	30	30	30	0	1	1	2	1	1	4	5	5	3	0	8	7	11	10	14	5	14	8	12	17	13	17	23	4	19	9	18	14	18	23	4	22	4	19	17	27	10	27	46	17	18	38	31	31	13	19	19	35	27	27	43	31	23	19	40	54	51	34	36	36	33	13	27	34	19	27	27	17	23	22	58	20	39	24	70	65	67	37	82	39	59	26	43	51	72	36	44	75	4	77	43	52	32	79	0	60	81	80	43	0	47	97	68	75	81	79	96	49	71	93	74	106	106	110	1	1	2	1	1	3	1	1	2	3	1	1	1	1	1	1	2	1	3	2	1	1	1	1	2	1	1	2	2	1	1	2	2	3	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	2	2	1	3	2	2	1	1	1	2	2	1	1	5	3	3	3	3	3	3	3	5	1	2	2	3	2	1	1	2	1	3	1	3	3	2	2	5	3	1	6	1	2	3	4	2	1	5	1	1	4	1	5	2	3	3	3	3	1	4	5	2	4	4	3	4
25500	-927.822601825271136	-926.342732147532843	-1.479869677738289	0.000314581314020	0.000097400440318	0.309619281174588	0.457951868322590	-2	1	3	5	3	3	6	6	6	4	5	7	10	9	8	9	9	9	8	12	11	9	8	11	7	11	10	12	12	10	9	11	12	12	12	12	11	12	13	12	14	14	14	12	12	14	12	13	14	14	12	17	14	13	16	14	15	15	14	15	13	14	17	19	16	14	17	17	15	14	17	16	17	16	18	19	17	18	19	18	18	18	19	19	18	17	19	18	19	20	20	21	22	19	20	20	22	22	22	21	21	20	22	24	25	24	24	25	24	24	24	27	28	30	32	0	1	1	5	2	1	2	2	3	3	0	4	23	11	6	11	7	11	2	22	23	12	3	31	10	17	9	30	30	16	10	22	17	17	13	13	22	31	33	9	24	30	24	24	22	3	8	38	32	48	19	57	13	25	22	47	35	45	32	35	24	25	35	23	39	35	55	27	61	38	34	66	50	41	69	36	66	59	71	21	69	39	63	73	63	24	69	43	27	86	27	57	58	59	71	0	54	71	74	50	0	41	32	103	73	23	99	96	71	41	91	83	99	57	106	1	1	2	1	1	2	2	3	2	1	1	1	1	2	3	2	1	2	2	1	2	1	3	2	2	1	2	2	1	1	1	1	2	2	2	1	1	3	1	3	3	2	1	1	1	3	3	1	1	1	1	1	2	3	3	1	1	2	2	1	1	3	2	4	2	1	1	5	1	1	3	1	1	1	2	3	2	2	1	3	2	3	1	1	1	2	2	2	5	1	4	4	4	4	1	1	5	3	4	3	1	3	3	1	5	8	1	3	3	3	2	6	3	8	3
26000	-921.324878258922467	-919.748916341625772	-1.575961917296690	0.000325164381630	0.000081606064127	0.250968644591960	0.484008208341694	-1	1	3	5	3	4	7	7	5	7	7	8	9	9	8	8	9	10	9	12	10	9	10	11	10	12	10	11	11	11	10	11	11	12	12	13	12	13	12	13	13	13	14	13	12	13	13	15	14	14	12	17	12	14	17	13	14	16	15	15	14	15	18	17	17	15	15	16	17	15	16	16	16	16	16	19	18	17	17	18	18	16	17	20	19	19	19	18	20	19	20	21	21	19	20	21	20	22	20	20	19	24	22	22	25	24	24	23	23	23	22	24	30	29	32	0	1	2	5	1	1	2	2	2	2	0	7	5	11	4	11	7	11	6	12	12	12	8	27	15	12	22	11	16	16	9	22	3	8	31	24	22	45	31	8	24	16	10	31	27	33	33	45	53	31	15	35	17	27	82	33	34	20	27	41	39	17	24	26	50	38	23	17	50	33	61	33	43	23	13	79	68	34	57	82	50	39	58	68	68	54	50	50	81	59	53	84	71	88	59	0	59	93	80	87	0	40	32	39	100	93	86	96	111	40	84	87	50	78	107	1	1	1	1	2	2	3	3	3	3	1	1	2	2	1	1	2	2	1	2	1	1	2	1	2	2	1	2	1	3	2	1	3	3	1	1	1	1	1	2	1	3	3	1	1	1	2	2	1	2	2	2	2	1	1	1	1	2	3	1	1	2	3	2	2	1	1	3	2	2	1	2	1	3	4	2	1	3	2	1	2	2	1	2	1	4	3	2	1	2	3	1	2	1	2	1	1	1	1	1	1	4	4	6	3	2	4	1	1	4	1	2	7	6	5
26500	-935.605904361109083	-934.089184196313568	-1.516720164795562	0.000360659566679	0.000102255336894	0.283523151306408	0.465400563533955	0	1	3	4	4	5	7	6	5	6	7	6	9	8	8	10	8	9	10	11	10	10	9	12	9	11	10	11	13	12	10	11	11	12	11	12	12	13	12	15	12	13	15	10	13	12	12	12	13	14	14	17	13	13	16	15	16	16	14	15	13	14	17	15	15	15	16	16	16	15	18	14	17	15	18	20	17	19	19	18	18	16	18	18	18	19	18	17	19	19	20	20	21	20	19	20	21	21	21	22	21	23	23	24	25	24	25	22	24	22	25	26	29	29	32	0	1	2	1	1	3	4	9	5	4	0	4	3	11	5	14	10	11	9	17	17	6	7	27	15	22	17	18	28	11	10	25	7	26	17	25	44	23	9	39	31	28	25	5	13	19	15	44	41	22	31	50	41	22	37	46	17	38	33	44	27	23	66	17	49	13	41	66	37	44	62	24	65	24	50	57	51	85	43	27	54	59	51	34	53	87	57	50	24	83	62	43	89	24	57	0	36	83	79	95	0	83	89	70	80	85	109	96	89	43	80	80	106	65	113	1	1	1	2	2	1	2	1	1	1	1	1	3	1	2	2	1	1	3	1	1	2	1	2	1	1	2	1	2	2	2	1	2	1	1	2	1	1	4	2	1	2	4	2	2	1	2	1	1	3	1	1	1	2	3	1	2	2	2	4	2	2	1	3	1	3	2	1	2	3	2	1	1	1	2	2	1	1	2	3	3	1	2	4	3	1	1	2	4	1	3	3	1	4	2	1	3	2	1	2	1	3	2	6	5	2	1	1	2	2	4	4	4	4	2
27000	-924.762099092604444	-923.214603104765274	-1.547495987839196	0.000314747175317	0.000083555638220	0.265469064608433	0.509093086545032	-1	2	3	4	4	4	5	7	6	7	7	6	9	8	8	9	9	9	10	11	10	10	10	11	9	12	10	11	12	11	10	11	11	13	12	12	12	11	12	14	13	14	15	11	13	14	13	14	13	15	13	15	14	14	16	15	16	16	15	15	14	15	17	18	16	15	17	17	17	15	18	16	15	16	16	18	16	18	16	18	19	18	18	19	18	20	18	17	19	19	20	21	22	18	20	21	19	21	23	21	21	23	22	22	25	24	24	25	25	24	23	24	29	28	33	0	1	1	3	1	1	2	7	3	7	0	2	10	11	8	11	10	14	12	27	17	17	9	17	10	31	12	18	28	18	7	25	21	44	24	17	32	27	23	5	17	28	47	31	13	3	6	33	35	61	33	41	45	13	45	5	53	27	49	24	13	53	57	79	33	47	45	73	41	31	50	34	13	50	41	60	31	23	24	57	41	31	40	27	61	72	50	53	39	61	83	41	90	58	10	0	40	85	83	70	0	40	86	80	87	55	65	101	24	77	95	68	37	105	109	1	2	2	1	3	2	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	3	1	1	1	1	1	1	1	1	5	2	2	1	1	1	5	6	1	1	1	1	1	1	2	1	4	1	3	1	2	2	1	1	1	2	1	2	1	2	2	2	1	4	1	1	1	3	3	3	1	4	2	2	4	2	2	2	1	4	2	1	4	2	1	5	1	2	1	3	3	1	4	1	2	4	2	2	2	6	6	2	3	8	1	2
27500	-968.548539184978608	-967.011596738636172	-1.536942446342393	0.000288917045979	0.000078397126742	0.271348222034547	0.449586831063365	-1	1	3	5	3	3	7	5	6	7	5	8	9	7	8	9	10	9	8	11	11	9	10	12	10	11	10	12	12	11	10	10	11	12	12	12	9	13	13	12	12	13	14	13	12	14	12	15	14	15	13	16	14	13	16	15	15	16	14	16	14	14	17	18	15	15	16	16	17	16	17	16	17	16	17	19	18	17	18	18	18	18	19	20	18	20	18	18	19	19	20	20	20	20	20	20	22	20	22	20	21	23	21	23	26	24	22	24	23	25	24	26	29	29	32	0	1	2	1	2	2	1	5	8	8	0	9	3	11	9	11	5	14	9	22	27	10	9	4	9	31	37	18	18	11	7	9	22	8	17	10	7	41	26	30	8	18	54	31	31	40	8	8	13	27	26	59	36	23	53	8	21	53	35	39	17	24	51	33	31	24	24	36	13	59	21	41	57	25	50	85	13	60	51	68	57	75	26	51	37	58	60	68	13	49	31	73	35	74	32	0	64	60	87	59	0	56	60	82	79	72	36	101	95	49	89	64	111	95	89	1	1	1	2	1	1	4	1	1	2	1	1	3	1	2	2	3	1	1	1	1	1	2	3	1	1	1	2	2	3	1	2	1	3	1	3	1	1	1	1	4	2	1	2	1	2	3	4	2	3	1	2	1	2	2	4	3	1	2	1	2	1	3	4	2	1	2	2	3	1	3	2	2	2	1	1	4	1	2	1	1	1	4	3	5	2	2	1	6	2	4	2	3	2	6	1	3	2	2	3	1	7	2	2	4	5	4	2	2	8	3	4	3	5	5
28000	-910.380379417319205	-908.924850495356054	-1.455528921963109	0.000236826111182	0.000078322417817	0.330716986511061	0.379470860492378	-1	1	3	5	4	4	6	6	5	6	4	7	9	9	9	9	8	9	10	12	9	9	10	11	10	12	10	12	13	11	10	10	12	12	13	11	11	11	12	14	13	13	14	12	13	14	12	14	13	14	14	16	13	12	16	16	17	15	13	15	14	13	14	18	16	15	14	17	15	14	17	17	17	17	17	20	16	19	18	16	18	17	18	19	18	19	17	17	20	19	19	21	21	20	19	20	21	21	22	21	20	23	22	22	25	23	24	24	24	25	23	26	30	30	32	0	1	2	2	1	1	5	9	6	1	0	9	17	11	9	11	8	11	6	8	1	4	17	25	13	9	17	30	30	14	3	17	13	23	31	17	27	21	25	26	15	11	15	27	38	19	21	33	9	27	5	33	23	10	13	40	48	45	37	67	20	32	10	20	41	34	31	54	37	36	48	58	52	48	43	78	26	31	41	31	5	36	62	59	25	55	34	62	71	85	37	60	57	75	10	0	10	91	90	88	0	81	48	90	65	49	106	101	83	21	83	92	78	85	97	1	1	1	2	2	2	1	1	1	5	1	1	1	3	2	2	1	2	4	3	5	2	1	1	1	3	1	1	1	2	4	2	2	1	2	2	1	1	1	1	2	4	2	1	1	2	1	2	4	2	5	2	1	4	3	2	1	1	1	1	1	2	3	2	2	2	2	3	1	1	2	1	1	2	2	1	2	4	3	4	7	2	2	4	5	2	3	3	2	1	3	4	2	1	7	1	6	1	2	2	1	2	5	2	4	3	1	2	3	10	3	4	5	5	5
28500	-962.370487650665609	-960.813716773553438	-1.556770877112201	0.000290346394769	0.000075646645149	0.260539295516406	0.457582939139513	0	1	4	3	2	4	7	6	4	7	7	7	7	8	5	8	8	9	10	10	10	8	8	11	9	11	10	13	13	11	10	10	12	12	12	12	11	12	12	14	13	12	13	11	10	13	12	14	12	14	11	16	13	14	16	16	15	14	14	15	15	15	17	18	16	15	15	16	15	15	18	16	17	15	18	19	16	18	18	15	19	18	19	19	19	19	18	17	20	18	20	19	22	19	21	20	22	22	23	22	21	22	22	24	25	24	23	24	24	25	24	27	29	27	32	0	1	1	1	1	1	6	9	1	8	0	9	6	11	3	11	13	11	8	2	12	3	12	5	2	10	10	18	18	18	23	12	9	22	20	27	27	31	22	46	37	30	51	23	25	33	6	53	17	51	15	61	13	24	17	46	41	49	35	39	39	26	39	69	20	26	39	32	27	33	50	58	67	49	27	25	23	22	27	37	63	43	32	35	52	41	58	58	84	67	66	27	17	68	23	0	61	66	94	78	0	78	86	39	99	91	3	101	62	92	86	77	106	36	97	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	2	1	5	3	2	1	2	2	1	1	2	4	2	1	1	1	1	2	1	1	1	1	1	1	1	4	1	3	1	3	1	3	2	3	1	1	1	1	2	2	2	2	1	3	1	1	3	3	1	2	1	1	2	5	6	4	4	5	1	2	3	5	3	1	3	2	2	1	2	2	4	6	1	4	1	4	4	2	2	1	2	2	7	1	2	8	1	4	4	4	6	2	8	7
29000	-948.712550021530319	-947.236073776919170	-1.476476244611101	0.000278897744644	0.000087111565033	0.312342307192300	0.421273549602946	0	1	3	4	4	5	6	7	6	7	7	7	10	9	8	8	10	10	9	11	10	9	9	11	9	11	11	13	13	11	11	10	11	12	13	12	11	13	13	15	14	14	14	9	12	12	12	14	13	15	13	17	15	14	16	13	16	15	14	15	14	16	14	19	16	15	14	17	15	15	17	16	17	17	18	18	18	16	19	18	18	17	18	19	19	19	18	17	19	19	19	20	21	19	21	19	21	21	22	20	22	23	21	23	26	24	24	24	23	24	25	27	29	31	31	0	1	1	1	1	3	2	6	1	4	0	4	3	11	8	11	8	11	9	23	10	10	5	23	10	2	17	14	18	14	44	44	10	37	15	8	25	20	25	46	27	11	31	9	44	13	26	22	23	22	17	65	32	33	24	8	49	17	44	6	25	31	17	71	41	49	44	13	35	35	27	33	62	69	51	53	35	67	24	71	39	61	65	35	24	83	45	54	63	80	38	53	63	43	54	0	26	23	69	43	0	98	25	71	41	43	100	101	24	4	98	93	85	48	26	1	1	1	2	2	1	3	1	3	2	1	1	4	2	1	1	1	1	1	2	1	1	3	1	1	6	1	2	1	2	1	1	3	1	2	4	1	1	2	2	2	4	2	2	2	1	1	2	2	2	1	1	3	1	4	3	2	3	2	5	2	4	1	1	1	1	2	4	1	1	3	2	1	1	3	2	3	2	4	1	2	1	1	4	3	1	3	2	2	1	2	2	3	2	3	1	5	5	4	2	1	1	6	4	5	7	2	1	5	11	2	4	5	7	14
29500	-982.961761455698252	-981.462722735008811	-1.499038720689422	0.000286279289592	0.000084544677454	0.295322367098743	0.354291223263160	-1	1	4	3	2	3	5	6	5	6	6	5	10	9	8	9	9	9	10	11	9	10	10	12	9	11	10	9	12	11	8	10	12	13	13	11	12	12	11	14	11	13	14	13	13	13	13	13	13	15	13	16	14	14	17	15	16	17	14	14	15	16	17	17	16	16	16	17	17	15	18	17	18	16	18	19	17	18	16	17	18	18	19	19	19	18	19	18	20	16	20	19	20	18	19	20	21	21	23	21	22	22	21	22	26	24	25	25	25	24	25	26	29	29	31	0	1	2	5	1	1	5	3	4	6	0	1	1	11	4	11	6	11	2	6	3	25	12	12	31	15	12	11	28	28	5	15	23	38	20	5	39	31	23	13	21	28	33	19	21	9	19	17	25	49	37	39	38	17	10	8	51	38	31	26	60	48	37	45	20	48	38	20	52	27	50	20	48	41	59	77	79	57	27	27	32	52	72	32	54	43	52	53	75	48	60	48	57	51	74	0	55	93	52	64	0	8	71	83	54	95	66	101	65	8	52	68	23	63	55	1	1	1	1	2	2	1	2	1	2	1	3	6	2	2	2	3	2	4	3	2	1	2	3	1	1	3	1	1	1	2	1	1	1	2	5	1	2	1	2	1	2	1	2	3	4	2	2	2	1	1	2	1	3	6	3	2	2	4	2	1	1	3	2	2	2	2	4	1	3	1	3	3	3	2	1	1	1	2	5	6	1	1	4	2	2	1	2	1	1	3	3	2	3	1	1	2	1	3	2	1	9	3	2	5	3	3	1	4	18	4	4	9	7	8
30000	-926.369238434219369	-924.855458082876680	-1.513780351342746	0.000320698279371	0.000091528629871	0.285404181307323	0.522499282726309	-1	1	2	4	3	3	6	5	5	6	5	8	9	8	8	9	9	9	11	10	10	9	9	10	8	12	10	13	11	11	11	10	12	12	12	13	12	11	12	14	12	13	14	12	12	13	12	14	12	15	12	15	15	15	16	15	16	15	14	14	14	14	17	19	17	16	16	17	15	14	17	17	17	16	17	18	17	19	19	18	18	16	15	20	19	19	18	18	19	19	19	20	20	18	21	20	22	22	23	20	21	24	22	23	26	23	23	24	23	25	24	26	29	30	32	0	1	2	3	2	1	6	5	5	6	0	8	7	11	10	11	10	11	7	4	12	25	7	6	10	27	23	11	11	11	25	22	22	17	20	20	20	23	31	30	31	11	44	23	38	16	20	22	13	32	20	33	10	44	38	40	41	48	49	33	33	38	51	66	13	34	20	52	27	23	33	58	41	70	52	73	33	36	32	39	17	31	35	13	87	72	13	38	82	27	67	53	60	71	80	0	67	43	98	90	0	93	73	63	110	50	98	101	57	40	78	78	82	103	65	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	3	2	2	2	3	1	1	2	2	1	1	1	4	2	4	2	1	2	2	1	2	1	1	1	2	1	2	2	2	1	4	1	2	1	4	1	2	5	3	2	1	2	1	1	1	1	1	2	2	5	2	3	1	2	2	2	1	3	1	1	1	2	3	6	5	5	2	1	5	1	1	4	3	1	4	2	2	3	1	2	1	3	6	1	1	1	2	2	2	1	4	1	1	3	6	3	3	6	5	7
30500	-933.984649780366567	-932.400272176540057	-1.584377603826540	0.000311917127573	0.000077047853528	0.247013859506239	0.441353156497584	0	2	4	2	3	4	7	5	6	6	7	6	9	9	7	9	9	10	10	10	10	8	9	12	9	11	10	12	12	11	11	10	12	11	12	13	10	11	11	14	14	11	15	13	12	14	12	14	14	14	12	15	13	14	16	16	16	16	14	15	14	15	17	18	15	15	15	17	15	14	18	16	17	17	18	20	18	17	16	18	16	18	18	20	18	19	19	19	20	19	21	21	21	19	20	20	21	21	23	20	22	23	22	23	25	21	24	23	24	22	25	23	28	31	29	0	1	1	1	2	1	9	5	5	8	0	8	10	11	2	11	10	14	5	10	3	3	9	17	10	10	17	14	18	14	5	22	37	15	17	38	8	13	23	3	39	11	13	33	23	31	19	10	35	9	37	26	13	26	54	31	38	62	35	59	32	33	51	81	39	27	17	40	24	39	56	9	40	13	24	63	36	24	60	72	24	24	52	17	63	58	58	44	48	31	77	73	83	41	58	0	40	41	80	85	0	48	51	31	67	20	83	101	66	56	85	93	90	100	84	1	1	2	1	1	1	1	1	2	1	1	1	2	1	3	1	1	1	3	3	3	2	1	2	1	3	1	1	2	1	4	1	1	2	1	1	3	1	1	5	2	2	3	1	1	1	1	4	1	4	1	3	1	2	1	4	2	1	2	1	2	2	2	1	2	3	3	1	1	1	1	5	1	6	3	1	2	2	1	1	2	3	2	6	1	2	1	3	3	3	2	1	1	3	1	1	4	3	3	1	1	4	5	4	5	5	3	1	4	3	4	1	4	5	3
31000	-903.740285428532729	-902.253501594738623	-1.486783833794092	0.000294336174449	0.000089554529095	0.304259336328051	0.485251418262010	0	1	3	4	3	5	6	6	5	5	7	8	9	9	7	10	10	9	10	11	9	9	9	11	9	11	8	11	13	11	11	11	12	13	11	12	11	13	13	13	13	12	14	13	12	13	12	14	13	14	14	16	12	15	16	15	16	17	15	15	13	15	17	19	15	16	17	17	16	14	17	15	16	17	17	19	18	18	18	19	18	17	18	19	17	19	19	18	19	20	20	20	22	18	21	19	22	21	23	21	21	22	20	23	24	25	24	24	24	21	24	26	26	30	32	0	1	2	1	1	3	4	9	4	3	0	1	1	11	8	11	9	11	10	23	27	27	9	23	10	21	8	18	18	14	21	15	20	25	8	21	23	20	24	17	24	18	36	25	17	13	13	33	32	24	33	59	23	25	36	13	21	72	36	24	35	70	17	26	24	33	62	22	39	17	54	51	49	24	60	71	43	65	67	57	52	33	71	71	34	24	72	41	57	68	60	88	49	49	64	0	13	64	94	55	0	64	65	59	103	74	78	101	24	13	78	52	52	88	112	1	1	1	2	2	1	1	1	1	1	1	3	6	1	1	1	2	1	3	1	1	1	2	1	2	1	1	1	2	1	2	2	1	2	2	1	1	1	1	1	1	2	1	2	1	3	2	1	1	2	2	1	2	4	2	2	4	1	2	4	2	1	4	5	3	2	2	3	1	2	1	1	1	3	1	1	2	2	1	2	1	2	1	1	2	5	2	3	1	2	3	1	4	2	1	1	6	1	3	2	1	2	3	3	2	5	3	1	7	6	2	5	5	5	4
31500	-927.770919198692468	-926.275985549119355	-1.494933649573074	0.000211181984520	0.000062983078891	0.298240775763989	0.515991696318526	-1	1	4	5	3	2	6	6	5	7	6	7	9	9	9	9	9	9	8	10	10	8	9	12	10	11	10	11	13	11	10	10	11	13	12	12	11	11	11	13	13	13	14	12	13	11	13	15	13	15	13	17	14	14	16	16	17	16	14	16	14	15	17	17	17	15	16	17	16	15	17	15	16	16	18	20	17	18	19	18	18	18	19	19	18	18	17	18	18	20	20	20	19	20	20	19	21	21	22	21	22	23	22	24	25	24	24	24	25	24	24	27	30	28	33	0	1	1	6	2	1	6	1	5	9	0	8	22	11	8	11	5	11	8	12	5	5	6	27	23	20	15	18	28	14	10	6	23	31	32	20	8	8	8	46	36	18	17	25	38	17	22	33	35	32	32	37	22	32	36	40	74	34	21	43	21	32	49	59	66	38	51	53	37	25	27	44	31	39	60	64	31	48	50	74	53	32	62	71	53	58	21	38	59	80	55	25	3	27	85	0	71	54	32	68	0	97	65	82	92	95	99	101	57	23	103	105	100	104	93	1	2	2	1	1	1	2	3	1	1	1	1	1	2	2	2	3	1	1	1	3	2	3	1	1	1	1	1	1	1	2	3	1	2	1	2	2	1	2	2	1	3	3	1	1	1	3	2	1	2	1	2	4	2	1	2	1	1	3	2	2	3	2	1	2	2	2	2	2	2	3	2	4	2	1	2	4	1	2	1	1	4	2	2	2	1	3	2	2	2	2	5	8	5	1	1	1	2	5	1	1	1	3	4	2	2	1	2	5	7	1	1	5	2	8
32000	-902.278325226315928	-900.680519868176134	-1.597805358139819	0.000279462429749	0.000067344461576	0.240978587485569	0.525293665805990	0	1	2	4	3	4	5	6	5	5	7	7	9	9	7	9	10	9	10	10	10	9	8	9	10	11	9	12	12	12	10	8	12	13	11	13	11	12	13	15	14	14	14	11	13	13	13	15	14	13	14	17	14	13	16	15	16	16	15	14	15	14	18	18	15	16	15	18	17	15	16	16	17	17	18	19	17	16	18	18	17	17	17	18	19	20	18	18	20	20	21	19	21	19	20	20	21	21	19	22	21	22	22	23	25	24	23	25	24	23	23	26	29	29	32	0	1	1	3	1	1	1	4	3	3	0	7	8	11	6	11	27	11	22	9	27	9	8	3	12	8	32	14	18	11	23	5	13	23	27	26	17	22	35	47	17	18	37	23	38	8	3	32	35	13	8	65	24	23	23	30	49	34	36	54	37	36	49	33	33	41	36	65	65	20	17	70	59	48	54	55	34	48	49	50	51	41	59	65	63	41	72	70	84	48	44	47	83	41	77	0	47	88	65	83	0	48	86	71	69	98	57	101	111	47	83	41	39	93	107	1	1	1	1	2	2	3	1	2	2	1	2	1	2	1	1	1	1	1	2	1	2	1	3	1	2	1	2	1	4	2	1	1	2	1	1	1	2	1	1	2	2	2	1	1	3	7	3	2	2	4	1	3	3	3	2	2	1	1	1	2	1	3	3	1	1	1	2	1	2	3	1	1	1	2	1	2	1	3	3	2	2	1	2	1	3	1	1	1	2	4	3	2	3	1	1	4	1	2	3	1	2	2	3	4	2	4	2	1	6	2	7	6	5	4
