step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100
5000	-791.255464637358386	-789.605720402227121	-1.649744235131239	0.000020811260935	0.000030666739754	1.473564713332772	0.585930248319807	-1	0	1	1	2	3	2	2	5	4	2	4	3	3	3	4	3	6	6	5	5	5	5	5	7	6	6	9	7	10	7	7	8	8	9	7	7	11	9	10	11	11	9	11	12	10	12	11	10	11	9	12	11	13	13	11	12	12	13	14	13	12	15	15	15	14	18	14	16	16	16	17	19	18	20	18	22	22	22	22	20	25	27	25	24	25	26	27	26	25	26	27	29	27	26	27	28	28	29	29	0	1	1	1	2	1	3	4	5	2	2	4	5	2	1	4	11	4	10	12	4	14	15	4	16	0	9	12	21	39	24	26	26	10	34	24	10	28	8	31	32	34	36	31	33	26	34	35	36	4	37	43	37	38	39	31	49	51	40	45	48	48	52	46	54	38	69	21	36	68	68	64	69	71	67	71	76	76	75	71	76	68	79	72	78	79	85	87	82	79	78	95	86	77	68	90	87	90	91	92	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	2	2	2	2	2	2	2	2	1	2	4	1	2	2	2	3	2	1	1	1	1	1	1	1	3	1	1	1	4	3	1	1	2	2	2	1	2	3	2	1	2	1	5	2	3	1	2	2	1	1	1	2	1	2	2	7	1	1	1	2	1
5500	-774.403223072023820	-773.001551237557010	-1.401671834466786	0.000039036534766	0.000031792910236	0.814439868365261	0.625152654573246	-2	1	0	2	1	1	2	2	5	3	3	3	2	3	3	4	4	5	5	5	6	5	6	5	6	6	6	9	8	9	7	8	9	9	10	7	8	10	10	8	11	8	10	11	11	10	13	11	10	11	10	13	12	12	12	11	11	12	13	13	13	14	15	15	16	14	17	15	15	16	16	18	19	18	19	19	21	22	21	22	22	22	27	26	24	23	25	26	26	26	26	26	27	28	25	27	29	29	28	30	0	1	1	1	1	1	3	5	5	2	2	4	1	4	4	4	11	8	10	12	16	14	15	4	16	0	9	18	31	18	24	26	26	10	42	18	10	20	18	31	32	2	36	40	33	26	34	35	36	23	37	49	37	38	28	31	49	51	44	45	48	48	52	46	66	38	69	33	49	68	68	64	67	71	69	71	71	74	75	74	74	55	86	72	78	79	85	85	82	79	85	95	86	77	76	90	78	90	91	92	1	2	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	2	1	2	2	2	1	1	2	3	2	1	2	3	2	2	1	2	1	1	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	3	1	4	2	1	1	1	1	1	2	2	2	3	1	2	2	3	2	5	1	1	1	1	2	2	1	1	2	4	4	1	4	1	1	2
6000	-655.562809844773824	-654.112984462440068	-1.449825382333725	0.000089542185080	0.000030109903443	0.336265006440884	0.548368980470996	-1	1	0	1	1	3	1	3	4	3	2	3	3	3	4	3	4	7	5	5	6	5	6	5	6	6	7	8	7	10	8	8	9	7	9	7	9	11	12	10	10	10	9	12	12	10	14	11	10	8	11	12	13	12	11	11	10	12	13	13	10	13	14	15	15	15	17	14	16	17	16	17	18	17	20	18	22	21	22	23	21	25	27	25	24	26	26	26	26	27	25	27	29	28	26	26	28	29	27	30	0	1	1	1	1	5	3	4	1	2	2	4	5	2	4	5	11	4	10	12	16	14	15	4	16	0	9	20	8	1	24	26	26	10	34	24	19	18	18	24	32	34	36	31	41	26	42	35	36	23	37	43	37	30	18	18	43	51	40	45	35	48	57	46	38	38	63	24	49	68	68	64	67	71	63	71	76	74	75	74	74	68	86	64	78	79	76	71	82	86	85	95	86	87	30	79	87	90	91	92	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	1	2	2	1	2	1	2	5	1	1	2	2	2	1	2	3	1	2	2	2	1	2	1	2	2	1	2	1	1	2	2	2	2	2	1	1	2	1	1	1	3	2	2	2	2	5	3	2	1	1	1	1	2	1	2	1	1	3	2	4	1	5	2	2	3	4	1	1	1	1	2	1	9	2	1	1	1	2
6500	-764.763366379504077	-763.243939286236468	-1.519427093267655	0.000179069700926	0.000050464988891	0.281817575109660	0.475142570550502	-2	0	0	2	0	2	2	1	5	3	2	4	3	3	4	4	4	6	4	6	5	4	6	5	7	5	6	9	8	9	8	8	9	9	9	7	9	10	11	11	10	10	9	12	11	10	13	12	10	12	11	12	13	12	13	12	12	12	13	14	14	13	15	15	16	15	17	15	15	17	17	18	18	19	20	18	22	21	20	24	22	25	27	24	24	26	25	26	27	24	25	26	25	27	26	26	29	27	28	29	0	1	1	8	1	5	3	1	13	6	2	4	8	1	6	8	13	19	2	12	16	1	15	14	14	0	9	22	13	29	20	26	26	11	14	6	6	30	25	8	26	19	12	31	46	26	39	40	30	15	37	49	19	20	4	25	49	37	18	41	48	40	52	41	18	28	56	29	30	68	68	33	44	76	67	71	76	74	67	74	76	65	75	64	81	67	77	78	82	67	85	82	90	70	55	79	78	86	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	3	1	2	2	1	1	2	2	1	1	2	2	3	2	2	3	1	3	7	3	2	3	3	1	2	1	1	1	4	1	1	4	3	5	2	2	2	4	2	2	1	1	2	6	4	2	2	3	2	1	4	2	1	2	1	2	1	2	3	3	4	3	6	1	5	2	2	1	5	1	1	1	5	8	3	5	1	2	2
7000	-753.510161462335077	-752.021819294483521	-1.488342167851590	0.000183246761815	0.000055539231873	0.303084383719310	0.488853160402897	0	2	2	1	2	3	2	2	4	4	3	3	1	4	3	4	4	7	5	5	5	6	6	5	4	6	7	9	8	11	6	8	8	10	9	8	9	11	12	10	10	10	9	10	10	10	13	11	10	11	11	13	13	11	13	12	11	12	14	13	13	13	15	15	15	14	17	14	16	15	16	16	18	19	20	19	23	20	22	24	22	23	26	26	22	23	25	26	25	23	24	25	29	28	26	28	29	28	28	30	0	1	1	1	1	5	1	4	5	2	8	8	1	2	8	8	11	31	10	12	16	14	15	4	12	0	5	12	21	31	5	26	26	4	27	5	27	18	25	4	32	27	13	24	26	26	40	43	25	15	37	29	51	20	54	28	13	51	56	33	34	35	57	46	34	28	44	50	63	50	70	46	52	71	69	71	85	71	69	78	78	34	90	64	78	63	85	78	82	73	85	82	83	82	34	67	85	83	91	92	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	2	1	2	1	1	1	5	1	2	1	2	3	5	2	1	5	2	3	2	2	1	2	4	1	3	2	3	1	1	5	1	1	2	2	1	2	2	2	2	3	1	1	4	1	3	2	2	2	2	1	2	4	2	1	8	1	4	1	4	2	2	1	2	1	1	3	2	9	8	3	2	2	2
7500	-821.998470716578368	-820.349732030776181	-1.648738685802160	0.000206334973541	0.000045534554498	0.220682677862035	0.378221204453840	0	2	2	2	3	2	2	1	5	4	3	4	3	4	3	3	3	6	5	6	6	5	6	5	6	5	6	9	7	9	8	8	8	10	9	8	8	9	10	10	10	9	9	12	11	11	14	12	11	12	10	11	12	12	11	12	11	12	13	13	13	13	15	16	14	13	18	16	16	15	17	15	18	18	20	17	23	23	21	23	23	26	26	26	25	26	25	27	25	23	25	26	29	27	26	27	28	28	28	29	0	1	1	8	1	1	1	1	15	2	2	4	1	6	1	4	2	12	10	12	16	14	5	8	6	0	13	31	2	21	12	26	26	2	36	2	14	4	9	15	26	15	37	30	33	41	40	35	43	29	42	43	10	1	42	18	28	51	31	46	38	42	43	26	8	44	52	40	6	38	40	46	52	76	43	70	74	76	63	68	68	54	67	64	74	49	78	87	64	75	76	70	73	85	71	67	76	83	71	95	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	3	2	1	1	1	3	1	2	1	1	4	1	3	2	4	3	3	2	3	1	2	2	1	3	1	2	3	1	1	4	6	2	3	1	1	2	1	3	2	3	6	7	1	4	3	6	2	4	2	3	1	5	1	3	2	3	3	3	9	3	3	3	9	1	1	4	2	4	8	4	1	5	3	5	2	4	2
8000	-810.956878419833288	-809.542927725281743	-1.413950694551595	0.000260712289240	0.000098838955555	0.379111225801517	0.370405234187619	0	1	1	1	2	2	1	2	5	4	2	3	2	4	4	5	3	6	6	6	4	4	5	6	6	6	7	10	7	10	8	9	8	10	9	8	10	10	12	11	9	8	9	11	11	10	14	12	10	12	10	13	12	12	12	11	9	11	14	13	14	14	15	15	16	14	16	15	16	17	17	17	18	18	19	17	21	22	21	24	22	25	26	27	23	25	24	26	26	27	26	27	28	26	26	25	28	29	28	30	0	1	1	1	3	1	1	4	10	2	2	4	1	2	6	21	11	12	10	12	8	5	3	21	21	0	12	6	9	35	4	26	26	8	19	22	10	20	30	14	33	18	27	20	33	26	21	44	43	28	19	58	19	31	4	5	18	36	8	33	34	55	24	33	4	34	36	55	8	68	68	32	47	55	49	40	40	71	52	28	68	67	52	65	71	73	70	96	55	67	78	79	80	78	65	57	78	92	89	74	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	2	4	1	1	3	2	1	4	2	2	3	2	1	4	1	1	1	3	1	3	4	1	1	1	2	1	3	2	5	3	2	2	7	4	2	1	4	5	9	3	3	1	8	1	1	3	2	3	4	2	6	2	4	5	4	4	6	5	3	3	3	1	6	4	2	5	1	2	5	7	3	2	1	6
8500	-835.202938868507772	-833.776707958814313	-1.426230909693477	0.000217596671565	0.000078891125702	0.362556674854105	0.384621279150213	-1	1	3	1	2	1	2	3	6	3	2	3	2	3	4	4	3	5	6	6	5	6	6	6	6	6	6	9	8	10	8	8	9	9	10	9	9	9	11	9	10	11	8	10	11	11	13	10	11	12	9	10	11	12	13	11	10	12	13	15	13	13	15	15	16	14	17	15	16	16	17	17	15	17	21	19	21	22	21	23	23	23	27	26	23	24	26	24	23	24	24	25	28	27	27	27	29	28	29	30	0	1	5	1	1	1	1	4	15	2	1	4	6	2	5	2	11	4	10	16	16	14	5	13	16	0	5	16	4	28	8	26	26	27	27	24	19	18	9	23	26	37	24	12	26	26	3	23	2	9	22	43	37	24	8	16	31	53	9	46	35	29	3	33	20	39	47	49	56	49	63	26	47	55	31	71	29	71	59	71	71	54	59	46	71	54	71	68	77	36	71	54	95	74	77	40	85	63	91	87	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	1	1	1	2	4	1	2	1	2	2	2	2	2	2	2	2	2	1	1	4	2	3	5	2	5	3	1	2	1	3	5	4	1	1	4	2	2	3	5	2	4	2	4	3	3	3	1	5	1	2	6	1	8	3	6	3	2	4	7	6	3	6	6	5	1	7	2	8	1	5	5	9	2	6	2	3
9000	-869.257968910255158	-867.685772177119702	-1.572196733135404	0.000268288372227	0.000067818971375	0.252783863913530	0.357516999097965	-1	1	3	0	3	3	2	3	6	4	3	3	2	3	3	4	2	6	6	5	5	5	6	5	6	5	7	9	7	10	8	9	8	10	9	8	8	10	11	11	9	11	10	10	11	11	13	12	7	12	11	12	10	13	11	11	12	12	14	14	13	11	15	16	15	14	14	16	16	16	14	18	18	18	20	17	23	23	22	23	22	24	24	26	24	25	25	27	26	25	26	25	28	27	26	27	28	28	28	30	0	1	1	1	1	1	1	4	10	2	2	4	1	2	13	14	2	2	24	12	4	5	22	14	20	0	8	25	3	12	3	26	26	21	24	49	18	5	22	28	26	19	49	10	32	26	39	56	22	38	2	36	37	8	29	18	39	42	34	46	51	4	38	45	24	30	38	71	9	42	38	41	54	70	34	42	74	71	30	68	74	78	59	46	74	59	74	74	82	51	51	54	92	74	76	52	70	55	76	80	1	2	2	1	2	1	2	2	1	1	1	1	2	1	1	1	1	3	1	1	3	1	1	2	1	1	2	2	2	3	3	2	1	2	3	1	1	3	3	2	2	3	2	3	1	2	1	1	1	2	6	2	1	4	2	2	1	1	2	1	1	5	2	3	4	2	1	2	6	2	2	4	2	1	5	3	4	5	7	3	2	1	4	6	3	5	5	6	1	7	5	6	2	6	5	7	5	7	5	4
9500	-919.462714996743102	-917.996483453485894	-1.466231543257165	0.000275886566516	0.000088551052474	0.320969062002214	0.307122746085357	-1	1	0	1	1	3	2	3	5	3	3	3	2	2	1	4	4	6	4	6	6	5	5	6	6	6	5	9	7	10	5	7	7	7	8	8	10	11	11	10	11	9	9	11	12	10	13	9	10	11	10	10	13	12	12	10	11	11	14	13	13	14	13	14	15	15	16	16	17	17	16	18	18	19	20	19	21	22	21	24	21	26	25	25	25	24	23	27	25	25	25	26	28	28	27	27	27	29	28	30	0	1	1	1	1	5	3	4	2	2	2	1	5	4	1	13	11	8	13	4	16	14	12	4	12	0	10	34	14	2	10	26	26	22	6	27	35	16	52	5	33	12	24	12	33	26	13	24	28	15	15	22	19	5	50	5	4	37	29	33	18	34	50	46	50	43	62	56	62	50	56	41	39	47	49	50	44	57	20	47	30	84	67	41	47	18	71	74	86	30	74	77	80	77	78	75	40	54	76	91	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	3	2	1	1	1	2	6	1	1	1	2	2	1	1	4	1	7	2	3	2	5	2	2	7	1	1	4	3	2	6	6	1	5	6	1	4	3	3	4	1	2	2	4	1	4	2	5	3	5	5	3	4	3	4	5	5	5	4	1	7	6	4	8	4	3	1	7	4	4	2	3	2	3	9	10	4	2
10000	-893.080115213527733	-891.629766676966824	-1.450348536560911	0.000335366162347	0.000112597493646	0.335744944743357	0.322315635477833	0	1	1	2	2	2	2	3	5	3	2	4	3	4	3	4	3	4	5	4	5	4	6	6	6	6	6	10	6	11	6	8	8	9	10	9	9	10	9	9	10	10	8	11	12	10	13	12	9	11	10	12	12	13	12	12	12	13	12	13	14	12	15	14	16	14	17	15	17	15	17	18	18	17	20	18	22	22	21	23	21	23	26	27	25	24	25	26	26	26	24	26	28	28	26	27	29	28	27	30	0	1	1	1	1	1	1	3	5	11	2	4	1	2	5	4	11	8	14	8	16	2	22	4	10	0	11	29	14	11	20	26	26	4	14	27	19	31	23	21	26	19	5	34	35	26	11	5	19	15	19	35	19	42	42	15	13	31	8	30	59	42	53	46	56	35	42	25	58	34	59	46	8	46	39	59	47	73	35	81	75	48	66	60	73	5	81	78	48	44	68	91	63	80	59	63	40	34	86	74	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	5	2	2	1	4	3	2	2	1	2	2	2	3	2	1	1	2	5	5	2	5	2	1	3	2	2	3	5	5	6	1	1	1	2	2	2	2	3	4	3	2	2	4	5	3	7	3	6	1	7	1	1	4	7	8	4	9	2	2	7	8	6	1	5	2	6	5	11	9	2	7
10500	-869.240191189043685	-867.714805739986559	-1.525385449057130	0.000238921263339	0.000066455745770	0.278149147720404	0.421055505173435	-1	1	2	0	3	1	1	2	5	3	2	3	2	3	3	4	4	6	6	5	3	6	6	4	7	6	5	7	7	8	9	8	8	10	8	8	9	11	12	9	10	11	10	10	10	10	14	11	11	10	10	12	13	12	12	10	10	12	13	12	13	13	14	15	15	12	17	15	16	15	18	17	18	19	21	17	23	22	22	24	22	25	26	26	24	25	26	26	26	26	23	27	27	27	27	27	29	27	26	28	0	1	1	1	11	4	1	4	5	4	2	6	1	2	6	21	11	4	2	21	4	14	21	8	3	0	10	15	9	12	30	26	26	8	22	24	13	44	27	27	26	43	28	8	33	32	30	30	50	10	19	28	37	38	44	30	24	5	19	32	35	44	40	41	34	19	48	40	49	23	23	41	69	68	73	66	66	68	40	78	39	77	73	72	74	77	91	80	70	56	81	77	43	80	70	75	78	59	81	70	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	3	1	2	2	2	1	3	1	1	2	1	2	1	1	1	4	1	2	2	1	7	2	3	1	2	3	2	1	2	2	1	4	2	3	1	1	1	1	3	7	4	2	2	2	3	2	2	5	4	3	2	4	6	3	1	2	2	2	6	2	6	1	3	1	4	4	3	1	2	1	9	8	1	3	9	1	8	2	4	6	1	5
11000	-830.383386079076104	-828.938873353395024	-1.444512725681099	0.000231784345508	0.000079196707663	0.341682728787364	0.370127541357719	-1	2	2	2	1	3	1	1	5	4	3	3	3	3	4	4	4	5	5	5	6	5	6	5	6	6	6	9	5	11	6	8	9	8	8	8	9	11	11	10	10	10	9	10	12	9	12	11	10	10	10	13	13	12	12	10	12	13	13	14	13	14	14	15	15	14	17	14	16	16	18	18	18	18	19	18	22	19	21	23	23	24	25	27	22	22	25	26	26	27	25	25	28	27	26	27	30	28	28	30	0	1	1	8	1	1	1	1	16	11	1	8	5	2	5	1	2	4	6	12	3	14	15	4	13	0	1	4	4	35	4	26	26	9	10	27	27	6	50	2	26	28	4	12	32	26	19	3	1	23	24	31	16	20	13	6	11	48	27	32	38	61	39	45	24	54	30	47	2	68	68	64	31	68	48	70	68	76	67	68	78	53	28	46	78	59	85	85	65	40	85	48	63	85	28	52	82	63	81	90	1	2	3	1	1	2	1	2	1	1	3	1	1	1	1	2	1	2	1	1	2	1	1	2	2	1	4	4	2	1	2	1	2	2	3	1	2	4	1	2	3	1	3	2	3	2	3	4	5	2	2	2	5	4	4	3	4	1	3	3	2	1	3	1	6	1	3	1	8	2	2	2	5	2	5	1	5	1	2	5	2	6	8	8	1	4	2	3	5	10	2	7	7	2	10	6	2	7	3	2
11500	-809.149099427567876	-807.674514334153514	-1.474585093414309	0.000220275367176	0.000069141736257	0.313887735806281	0.404823363116104	-1	1	1	1	1	1	2	2	5	4	2	2	3	3	3	4	3	7	6	4	6	5	6	5	6	6	6	9	7	10	8	8	9	10	9	8	9	8	11	9	11	11	10	12	11	10	14	12	10	11	10	11	12	12	13	12	11	13	12	14	13	12	15	15	15	15	17	15	16	15	17	17	18	18	21	18	21	21	22	22	20	26	27	26	25	25	25	26	26	27	25	25	28	27	26	27	29	28	28	30	0	1	1	1	1	1	3	4	5	2	2	4	1	2	1	13	11	10	10	12	16	14	15	4	16	0	5	12	10	20	10	26	26	35	10	4	19	4	20	5	32	35	12	31	33	26	34	34	31	20	24	9	37	8	31	21	27	37	30	33	35	35	44	60	47	57	31	39	36	50	28	26	56	47	44	68	28	68	44	78	68	77	63	64	76	73	81	80	39	43	74	40	63	80	40	54	94	73	95	83	1	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	2	3	1	1	3	4	1	3	2	1	1	1	2	2	2	3	4	4	2	1	3	2	1	1	2	1	2	4	3	3	2	6	3	3	3	2	1	3	2	2	2	1	1	3	4	2	5	3	4	5	3	3	5	1	6	3	4	1	2	2	6	5	4	3	2	3	5	6	4	8	7	3	11	6	2	4	1	1
12000	-882.148173720864406	-880.688953903282027	-1.459219817582326	0.000341729646838	0.000111835345334	0.327262636908520	0.384063251531124	0	2	3	1	1	3	2	2	5	4	2	3	2	3	3	5	4	7	6	6	6	5	5	6	6	6	6	9	8	9	9	7	9	9	9	8	8	9	10	11	10	8	8	11	11	10	14	11	9	11	11	13	11	12	12	11	9	13	13	14	11	11	15	15	13	15	17	16	17	16	16	17	18	19	21	18	22	22	20	24	22	26	26	26	23	26	24	26	26	27	23	26	28	28	27	24	29	28	28	31	0	5	5	1	1	5	1	1	5	2	1	8	5	2	1	8	11	25	15	10	6	15	15	8	8	0	8	9	11	24	8	26	26	17	24	4	16	24	11	38	32	10	25	15	46	26	30	31	43	23	42	54	16	27	2	13	6	31	35	26	39	9	38	26	8	28	30	54	66	54	29	41	39	57	53	39	67	64	52	73	70	81	18	46	53	52	70	80	81	42	74	81	53	91	57	28	70	84	88	81	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	1	1	1	2	1	1	1	2	2	1	4	1	2	3	1	3	1	2	3	1	2	1	1	4	1	2	3	1	1	2	2	1	3	3	4	5	4	2	2	4	1	3	3	5	6	3	6	3	1	2	4	4	5	4	4	5	2	3	3	2	4	2	10	7	6	5	2	1	1	9	2	2	8	3	11	8	5	1	1	4
12500	-886.200846671510249	-884.667277994528490	-1.533568676981739	0.000356619224725	0.000097461412233	0.273292647945515	0.382964283816413	-1	1	0	1	1	2	2	3	6	3	2	4	2	3	1	4	4	7	5	5	6	6	6	6	5	6	6	9	8	10	8	9	8	9	9	9	9	9	9	10	11	11	8	12	11	10	14	12	10	10	11	13	11	12	12	10	12	11	13	14	14	13	14	15	13	15	18	15	16	16	17	17	19	18	20	18	22	21	21	24	22	25	25	26	24	24	26	26	27	26	25	26	28	27	26	25	29	28	28	30	0	1	1	1	3	5	3	7	5	2	2	8	5	11	1	14	11	9	14	6	16	14	3	10	14	0	10	29	24	9	14	26	26	27	27	10	12	24	14	37	26	38	19	30	32	26	34	27	29	16	50	30	37	31	25	24	12	37	39	26	48	34	19	46	54	54	28	36	8	60	46	32	18	43	47	60	60	41	49	79	70	79	16	32	41	59	79	80	82	37	79	81	29	88	39	59	87	24	81	67	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	4	1	1	1	2	1	1	2	2	2	1	1	2	5	2	3	2	1	3	1	3	1	1	2	2	2	1	2	1	2	1	2	4	2	5	1	2	4	1	2	6	1	1	1	4	4	6	2	5	3	5	5	2	2	3	3	8	1	3	2	11	9	4	4	1	1	1	11	2	2	7	1	7	5	2	11	3	4
13000	-842.159282549638306	-840.622886003851590	-1.536396545786739	0.000283508466491	0.000077018090211	0.271660635620418	0.365647968202457	-1	1	1	1	2	2	2	2	5	3	3	3	2	3	4	3	4	6	5	5	4	4	6	5	5	5	6	7	6	10	9	8	8	10	8	8	9	9	12	9	10	11	9	11	12	10	14	9	10	11	10	13	12	11	13	11	10	13	13	13	12	14	14	15	14	15	18	15	16	15	18	17	18	18	21	17	22	22	20	24	22	24	25	26	24	25	24	27	26	26	26	27	25	27	26	27	28	28	28	29	0	1	1	1	3	4	3	4	5	1	2	4	1	5	6	4	11	12	5	5	16	2	12	13	13	0	4	4	6	25	24	26	28	5	11	10	19	21	29	8	26	28	20	9	26	32	44	27	1	35	22	53	19	16	57	20	20	10	18	26	49	36	29	45	37	59	31	28	57	44	49	32	63	18	27	39	60	40	73	76	75	78	78	68	76	57	76	91	82	79	87	77	63	87	82	73	93	79	87	70	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	3	3	1	2	2	2	1	5	2	3	3	2	3	4	2	2	2	3	3	1	2	1	6	1	3	1	4	5	2	4	2	5	5	4	1	3	3	3	3	1	4	5	3	2	5	3	2	5	7	2	4	5	1	3	1	1	1	4	4	5	3	1	1	4	1	2	5	2	1	4	1	3	2	6
13500	-976.521414367903958	-975.034761050558927	-1.486653317345070	0.000373782166558	0.000113763697071	0.304358279364413	0.322938417924679	0	1	3	2	3	2	2	2	6	3	2	4	2	3	3	4	4	6	6	5	4	5	5	5	6	6	4	9	8	10	8	9	9	9	10	7	9	9	11	7	9	10	9	11	11	11	14	11	11	11	10	13	13	11	11	10	12	11	13	13	13	12	15	16	15	15	17	16	17	17	17	18	18	18	17	18	23	22	21	23	22	23	25	27	25	25	25	25	26	26	25	27	28	28	26	25	29	27	29	31	0	1	2	1	1	1	1	1	24	2	2	1	1	2	8	8	11	8	10	13	14	10	15	13	16	0	8	23	18	15	6	26	26	9	31	25	10	21	14	4	20	38	18	25	51	26	5	31	21	11	13	36	48	18	10	25	29	40	4	26	49	43	49	39	53	3	9	44	11	49	24	33	54	52	37	38	67	48	44	72	66	70	49	71	69	76	72	80	55	36	80	81	53	70	72	73	83	78	80	72	1	1	1	1	2	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	4	3	3	2	1	2	1	3	3	4	2	2	1	2	3	1	3	5	2	4	5	5	3	1	2	5	2	3	2	4	3	1	2	2	5	1	5	6	3	5	2	8	4	3	4	4	3	2	6	5	2	3	2	7	5	4	4	2	1	14	9	2	3	6	4	3	2	2	4	3	6
