step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16
40000	-60.139906755624438	-66.995394706583809	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.999197277169425	0	2	1	3	3	2	6	5	5	7	6	8	8	7	9	9	0	1	1	3	3	3	9	6	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40500	-59.913436894472540	-66.768924845431911	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798717351502311	1	2	2	4	4	4	6	7	5	8	7	7	7	8	9	10	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1
41000	-60.490958809954520	-67.346446760913892	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931544756985774	-1	1	2	3	4	4	7	6	5	7	7	7	8	7	9	9	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
41500	-61.531646394713903	-68.387134345673275	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.959528951030694	0	1	2	4	3	3	6	6	5	8	8	7	7	8	10	10	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
42000	-61.557700178306433	-68.413188129265805	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.747179112911537	-1	1	2	4	3	3	6	5	5	7	8	7	7	8	9	9	0	1	1	3	3	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
42500	-65.544621948725705	-72.400109899685077	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.951051632727819	-1	2	1	2	3	3	6	7	5	6	6	8	7	7	8	9	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
43000	-59.620512241873172	-66.476000192832544	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.880769112816069	-1	1	1	3	3	2	6	6	5	8	7	7	8	8	10	10	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
43500	-66.957681748796858	-73.813169699756230	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910872370258897	0	1	2	3	4	3	6	7	3	6	6	7	8	8	9	9	0	1	1	3	3	3	9	5	0	5	6	9	7	12	7	14	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1
44000	-56.800499231765166	-63.655987182724537	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.996879224231908	0	2	2	4	4	3	7	6	5	7	7	6	8	7	9	9	0	1	1	3	3	3	12	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
44500	-65.460364549808006	-72.315852500767377	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.891737663980949	0	2	2	3	4	4	6	5	4	6	8	6	7	6	10	9	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
45000	-59.790086000222786	-66.645573951182158	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.798096522795581	1	2	2	4	4	3	6	6	5	7	7	7	7	8	9	10	0	1	1	3	6	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1
45500	-58.409930713690386	-65.265418664649758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.995693406288735	-1	2	1	3	4	2	6	6	4	8	8	6	8	8	9	10	0	1	1	3	6	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
46000	-79.178675281660873	-86.034163232620244	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.774221972697219	-1	1	2	3	4	4	6	7	3	7	7	6	7	7	10	10	0	1	1	3	3	3	9	6	0	5	5	9	7	9	13	14	1	1	2	1	1	1	2	2	1	1	1	2	1	3	2	1
46500	-68.908540884396189	-75.764028835355560	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.733359687209058	0	2	1	3	3	3	6	7	5	7	4	7	8	8	10	9	0	1	1	3	3	3	9	5	0	5	3	9	7	9	13	14	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1
47000	-67.382079492939738	-74.237567443899110	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.958344747760023	-1	1	2	3	3	4	6	6	4	6	8	6	7	8	10	10	0	1	1	3	3	5	9	5	0	5	8	9	7	12	13	14	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1
47500	-87.270532739516682	-94.126020690476054	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.603649168038767	-1	2	1	4	3	3	6	8	2	6	8	6	8	7	9	10	0	1	1	6	3	3	9	10	0	3	6	9	7	12	7	14	1	1	1	1	2	1	1	1	1	3	2	2	1	1	1	2
48000	-76.288910253854965	-83.144398204814337	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.683400862457571	-1	2	1	3	3	4	5	6	3	8	7	6	7	8	9	8	0	3	1	3	3	3	9	5	0	8	5	9	7	12	13	12	1	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1
48500	-77.267488886287609	-84.122976837246981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.656113332788513	0	2	2	4	4	3	5	5	3	7	8	8	8	5	10	9	0	1	1	3	3	3	9	5	0	5	5	14	7	9	13	14	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2
49000	-74.149170288289298	-81.004658239248670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.835723672808706	0	1	2	3	4	4	5	7	4	6	6	7	8	7	9	9	0	1	1	3	4	3	9	5	0	5	5	9	12	9	12	12	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1
49500	-66.984792645771108	-73.840280596730480	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.741580876279788	0	1	1	3	3	3	6	7	4	7	6	7	7	8	9	9	0	1	1	3	3	3	9	5	0	5	5	9	7	9	7	14	1	1	1	1	1	1	2	2	1	2	1	2	1	2	1	1
50000	-59.254988040277667	-66.110475991237038	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.858781190669438	0	1	2	3	4	3	7	6	6	7	7	8	8	8	9	10	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
50500	-78.071041957732177	-84.926529908691549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666763535867823	-1	2	2	4	3	4	6	6	2	8	7	7	8	8	8	8	0	1	1	3	3	3	9	5	0	11	5	9	7	7	7	7	1	1	2	1	1	1	3	1	1	1	2	2	1	1	1	1
51000	-68.019711793765509	-74.875199744724881	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.928282545960479	-1	1	1	4	3	3	6	7	4	5	7	6	7	8	9	9	0	1	1	6	3	3	9	5	0	5	5	9	7	12	13	14	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1
51500	-57.589006851445163	-64.444494802404535	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.930936841259069	-1	0	1	3	4	3	6	6	5	7	7	7	8	7	10	9	0	1	1	3	6	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
52000	-66.402050340928710	-73.257538291888082	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.894301972502475	0	1	2	3	4	3	6	6	4	7	7	5	7	8	9	10	0	1	1	3	3	3	9	5	0	5	8	9	7	12	13	14	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1
52500	-67.592279402635626	-74.447767353594998	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.618903638867627	0	2	2	4	4	4	6	7	5	7	8	7	7	9	10	10	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	2	1	2	2	1	1	1	2	1
53000	-56.353469886539330	-63.208957837498701	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868202228240530	0	2	2	3	4	3	6	5	4	7	7	6	7	8	9	10	0	1	1	3	3	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
53500	-62.732919961800178	-69.588407912759550	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.872186280700038	0	2	2	3	4	4	6	7	5	7	5	6	7	8	10	9	0	1	1	3	3	3	9	11	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1
54000	-70.412933474559864	-77.268421425519236	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.627020849171105	0	2	2	4	3	3	6	7	5	7	7	8	7	8	10	10	0	1	1	6	3	3	9	6	0	5	5	9	7	9	13	12	1	1	1	1	1	1	1	3	1	2	2	2	1	2	2	1
54500	-71.216513807900583	-78.072001758859955	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.896077302457964	-1	2	2	4	4	4	6	6	5	7	6	7	8	7	9	9	0	1	1	3	3	3	9	5	0	5	5	9	14	9	12	12	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
55000	-76.032585310647875	-82.888073261607246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.800822848588265	-1	1	2	3	3	1	6	6	2	7	5	7	8	8	7	9	0	1	6	3	6	1	9	5	0	11	5	9	7	7	7	7	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1
55500	-68.492310415039100	-75.347798365998472	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.950683358757891	0	1	2	4	3	1	6	6	4	8	8	7	8	8	10	9	0	1	6	3	6	1	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
56000	-67.185877979019992	-74.041365929979364	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.767550613611088	0	1	2	4	3	1	6	7	5	7	7	7	8	9	9	10	0	1	6	3	6	1	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	2	1	2	1	2	1	1	1	1
56500	-60.075116957793995	-66.930604908753367	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.895661434907195	1	2	2	4	3	3	6	6	5	8	6	7	7	9	9	10	0	1	1	6	3	3	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
57000	-67.034013346195550	-73.889501297154922	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.632227473167390	1	2	3	4	4	4	6	6	3	7	7	7	7	9	9	9	0	1	1	3	3	3	9	5	0	5	8	9	7	12	13	12	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1
57500	-62.911844963129454	-69.767332914088826	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.876007807295382	0	1	2	4	4	4	6	6	5	8	8	6	8	8	10	10	0	1	1	3	3	3	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
58000	-59.801697180418330	-66.657185131377702	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.873917089398452	0	1	3	3	3	1	6	5	5	7	7	7	8	8	9	9	0	1	6	6	6	1	9	5	0	5	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
58500	-58.462245906660470	-65.317733857619842	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.806079281177683	0	2	3	3	4	2	6	7	5	8	6	7	7	8	9	10	0	1	6	6	6	1	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
59000	-60.003883594934166	-66.859371545893538	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.912050425463994	0	1	3	3	4	2	6	6	5	7	8	7	8	9	9	10	0	1	6	6	3	1	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
59500	-63.571272205161478	-70.426760156120849	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.971069829920997	1	2	3	3	4	2	5	7	4	8	6	6	7	7	9	9	0	1	6	6	3	1	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
60000	-58.831561992617083	-65.687049943576454	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.963595964938335	0	2	3	3	4	2	6	5	5	7	8	7	8	8	9	9	0	1	6	6	3	1	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
60500	-67.220344400988338	-74.075832351947710	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.853373592424925	0	1	3	4	3	2	6	6	4	7	8	6	7	7	8	8	0	1	6	3	6	1	9	5	0	5	8	9	7	12	13	14	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
61000	-67.914959702121962	-74.770447653081334	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.804747698905576	0	1	3	4	4	2	7	7	5	7	8	6	8	9	9	10	0	1	6	6	3	1	12	5	0	5	5	9	7	12	7	14	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
61500	-73.985944651792266	-80.841432602751638	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740506934558957	0	1	2	3	4	1	6	6	5	6	8	8	7	7	9	9	0	1	6	6	3	1	9	5	0	5	10	9	7	9	12	14	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	1
62000	-63.805544998965971	-70.661032949925342	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.926291499045666	0	2	2	3	3	1	6	7	4	6	8	7	8	7	10	9	0	1	6	3	6	1	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
62500	-65.668745478396971	-72.524233429356343	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.875897911654406	0	1	3	4	4	2	6	5	4	8	7	7	7	8	9	9	0	1	6	6	6	1	9	5	0	11	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
63000	-64.342082413314714	-71.197570364274085	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.972994789960512	0	2	3	3	4	2	6	5	5	8	6	7	7	8	9	10	0	1	6	6	6	1	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
63500	-60.613160647189503	-67.468648598148874	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.952471378134580	0	2	3	3	3	2	6	6	4	7	8	6	7	8	9	9	0	1	6	6	6	1	9	5	0	8	8	9	7	13	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
64000	-65.199807903951637	-72.055295854911009	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.867937635882879	0	1	3	3	3	2	6	5	5	6	7	8	8	7	10	9	0	1	6	6	6	1	9	5	0	5	5	9	7	9	12	14	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1
64500	-67.933848044877152	-74.789335995836524	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.873460364689580	-1	1	3	4	3	1	6	7	4	8	7	7	7	7	9	10	0	1	6	6	6	1	9	5	0	8	5	9	7	9	12	14	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1
65000	-59.602290704449032	-66.457778655408404	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.939920174909155	0	2	2	3	4	1	6	6	5	8	7	7	8	8	9	10	0	1	6	6	3	1	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
65500	-62.015243305126404	-68.870731256085776	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862136739391622	-1	2	3	3	4	1	6	7	5	6	8	7	7	7	9	9	0	1	6	6	6	1	9	10	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66000	-59.999898077418720	-66.855386028378092	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.931429575406300	0	2	2	3	4	4	6	6	4	7	8	8	8	8	10	9	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
66500	-70.595675663961927	-77.451163614921299	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.790556348017157	1	2	3	4	4	2	6	8	4	8	7	7	7	8	8	10	0	1	6	6	6	1	9	5	0	5	5	9	7	12	12	14	1	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2
67000	-60.504087249584614	-67.359575200543986	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.941625941902208	0	2	3	3	4	2	6	7	4	7	8	7	7	9	9	10	0	1	6	6	6	1	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
67500	-62.730547164894304	-69.586035115853676	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803618406131636	0	2	3	3	3	2	6	7	5	7	7	7	8	8	10	9	0	1	6	6	6	1	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
68000	-66.019637153516058	-72.875125104475430	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.868042842022455	0	2	3	3	4	2	6	6	4	7	8	7	7	8	10	9	0	1	6	6	3	1	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1
68500	-62.900183753375160	-69.755671704334532	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.792548992976834	0	1	3	4	3	2	6	7	5	8	7	7	7	8	9	10	0	1	6	3	6	1	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1
69000	-63.447971447880064	-70.303459398839436	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.940665534591795	0	1	1	3	3	3	6	6	4	8	7	6	7	8	8	9	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
69500	-70.678647968089663	-77.534135919049035	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.687020659498315	0	2	1	3	3	4	6	6	4	5	8	7	7	8	9	9	0	1	1	2	3	3	9	5	0	5	8	9	7	9	12	14	1	1	1	1	1	2	1	1	1	1	1	2	1	2	1	1
70000	-70.524764380185673	-77.380252331145044	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.902847504198362	0	2	2	4	4	3	5	7	4	7	6	7	7	8	8	9	0	1	1	3	6	3	9	5	0	5	5	9	7	9	13	12	1	1	1	1	1	1	1	2	1	2	1	1	2	2	1	1
70500	-69.219828853822222	-76.075316804781593	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.784521580391657	0	2	1	2	3	3	7	7	6	8	7	8	8	7	9	10	0	1	1	3	3	3	9	5	0	8	4	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	2
71000	-57.963897080854551	-64.819385031813923	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.998011636179128	-1	1	1	3	3	3	6	7	5	8	5	7	8	8	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
71500	-66.819488448101453	-73.674976399060824	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.848812260881099	-1	2	1	3	3	3	6	8	5	6	6	8	7	8	9	9	0	1	1	2	3	3	9	10	0	5	5	9	7	9	13	14	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
72000	-62.618405123291495	-69.473893074250867	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.898449661148445	0	2	2	3	4	4	6	6	4	7	7	7	8	7	9	8	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1
72500	-57.022034017540321	-63.877521968499693	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.882658312718028	0	2	1	4	3	3	6	5	4	7	7	6	7	8	9	9	0	1	1	3	3	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73000	-57.752149920138081	-64.607637871097452	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.809185007713076	0	1	2	4	4	3	7	6	5	7	6	7	8	8	9	10	0	1	1	3	3	3	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
73500	-58.915250448702864	-65.770738399662235	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.914012310702878	0	2	2	4	3	3	7	6	5	7	6	7	8	8	10	10	0	1	1	6	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74000	-54.870358456212280	-61.725846407171652	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.905166128529524	0	2	2	4	4	3	6	6	5	7	7	7	7	8	9	10	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
74500	-64.575336218163500	-71.430824169122872	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.847794732855225	0	1	2	3	4	3	7	6	4	8	7	7	8	8	10	9	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
75000	-69.010293603829794	-75.865781554789166	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.885652304521928	0	2	1	3	4	3	7	6	5	7	6	8	8	7	9	9	0	1	1	3	3	3	9	5	0	8	5	9	7	9	12	14	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1
75500	-69.858075307404249	-76.713563258363621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.910295174738071	0	2	1	4	3	2	6	5	4	8	7	7	7	7	9	8	0	1	1	6	6	3	9	5	0	5	8	7	7	9	12	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
76000	-60.882103073521961	-67.737591024481333	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.932597791717932	0	2	1	3	3	2	7	5	5	5	7	7	8	7	10	8	0	1	1	3	3	3	9	5	0	5	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
76500	-65.636852249114298	-72.492340200073670	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.859789468444359	0	2	1	3	3	3	7	5	6	7	6	7	8	8	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1
77000	-58.491152714234161	-65.346640665193533	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.917239418838669	0	1	2	4	3	4	6	5	5	7	7	7	7	8	9	10	0	1	1	3	3	3	9	5	0	8	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
77500	-63.889617511406357	-70.745105462365728	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.818770210082198	0	2	2	3	4	3	5	6	3	8	8	7	7	8	9	10	0	1	1	3	3	3	9	5	0	5	8	9	7	9	12	14	1	1	1	1	1	1	1	1	1	2	1	2	1	2	1	1
78000	-57.943269807453177	-64.798757758412549	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.905295605180623	0	2	2	4	4	3	7	6	5	7	7	8	8	8	10	9	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
78500	-73.068542886100602	-79.924030837059973	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.906430191681665	0	1	1	4	4	3	5	6	4	5	6	8	6	7	7	8	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
79000	-71.474178644179702	-78.329666595139074	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.836067871989923	-1	1	2	3	4	1	5	7	3	7	8	5	7	6	9	10	0	1	6	6	6	1	9	5	0	5	8	9	7	12	13	14	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2
79500	-68.089984878215162	-74.945472829174534	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.865332092770037	0	1	2	4	3	1	6	8	5	6	7	7	7	8	8	10	0	1	6	3	6	1	9	5	0	5	5	9	7	12	13	14	1	1	1	1	1	1	1	3	1	2	2	1	1	1	1	1
80000	-64.781200450973472	-71.636688401932844	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.826573285921445	0	1	3	4	4	2	7	5	5	7	6	8	8	9	9	10	0	1	6	6	6	1	9	5	0	8	5	9	7	12	13	12	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
80500	-58.566287849562656	-65.421775800522028	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.967657893011329	0	1	2	3	4	1	7	6	5	7	7	7	8	8	10	9	0	1	6	6	6	1	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81000	-61.523470177505772	-68.378958128465143	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.992924907445696	0	1	2	3	4	4	7	5	5	7	5	6	8	8	10	10	0	1	1	3	3	3	9	5	0	5	5	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
81500	-61.840015459386890	-68.695503410346262	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.889980241684376	-1	1	1	2	3	3	6	6	4	8	7	6	7	8	9	10	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1
82000	-60.812706019972609	-67.668193970931981	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.862638816341988	0	1	2	3	4	3	5	6	4	8	8	7	7	8	9	10	0	1	1	3	3	3	9	5	0	8	8	9	7	9	13	14	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
82500	-62.192732154831802	-69.048220105791174	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.945308716063780	0	1	2	3	3	4	6	7	4	8	7	6	7	8	9	10	0	1	1	3	3	3	9	5	0	8	5	9	7	9	13	14	1	1	1	1	1	1	1	2	1	1	2	1	1	2	1	1
