step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	Tinf_96	Tinf_97	Tinf_98	Tinf_99	Tinf_100	Tinf_101	Tinf_102	Tinf_103	Tinf_104	Tinf_105	Tinf_106	Tinf_107	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	alpha_96	alpha_97	alpha_98	alpha_99	alpha_100	alpha_101	alpha_102	alpha_103	alpha_104	alpha_105	alpha_106	alpha_107	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95	kappa_96	kappa_97	kappa_98	kappa_99	kappa_100	kappa_101	kappa_102	kappa_103	kappa_104	kappa_105	kappa_106	kappa_107
25000	-619.803296945954571	-626.658784896913971	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.680032192374761	0	1	2	3	3	2	3	4	5	4	5	4	2	4	6	4	4	5	7	5	6	6	6	6	8	5	6	9	7	6	6	7	7	9	8	8	7	6	7	9	9	8	7	8	9	9	10	9	10	10	11	9	10	11	9	8	10	10	8	8	10	10	9	12	9	10	10	12	11	11	10	11	10	10	10	12	9	11	11	11	13	15	14	13	14	12	13	13	13	15	17	18	16	15	19	19	21	23	22	22	23	26	23	25	26	25	29	0	0	1	3	6	2	2	6	7	3	3	1	0	2	14	6	1	12	7	8	9	10	11	10	7	13	11	15	6	18	8	10	27	7	31	21	22	17	11	23	23	23	24	24	26	7	29	32	35	36	42	9	16	21	10	10	56	23	43	9	77	22	21	34	17	41	11	67	38	34	36	0	44	63	0	35	38	37	63	63	10	88	58	78	60	65	77	58	67	88	84	94	52	84	91	84	95	95	97	96	97	101	97	103	104	96	106	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	1	1	1	3	2	1	2	4	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	2	3	1	1	1	2	1	2	4	3	2	2	2	2	1	2	1	2	2	2	2	1	2	2	3	1	1	1	1	1	1	2	2	2	1	1	4	1	2	1	3	2	1	3	2	1	3	1	3	1	1	3	2	2	1	2	1	1	1	1	1	3	2
25500	-572.243545949990221	-579.099033900949621	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.672708916855499	0	0	2	4	2	2	3	5	5	4	5	4	4	4	6	5	5	5	6	7	7	5	7	7	8	7	7	7	6	6	8	6	5	9	7	8	6	8	7	9	8	8	5	8	10	9	10	9	9	10	10	9	9	11	9	10	10	10	9	11	11	9	12	12	9	12	10	13	10	11	11	12	11	10	11	13	11	12	11	12	13	14	14	14	14	14	14	12	14	15	17	18	17	16	18	19	21	23	21	22	23	25	25	24	28	27	29	0	0	1	1	2	2	2	6	2	3	3	3	0	6	6	7	10	12	6	8	9	10	33	43	21	13	33	14	16	18	35	10	4	19	8	21	10	37	11	23	23	23	10	43	26	29	31	37	35	36	23	25	9	36	37	10	37	41	43	25	17	37	52	47	39	58	44	77	62	49	50	0	44	52	0	64	38	56	52	52	55	58	88	55	63	65	32	41	67	58	94	91	80	17	94	92	95	96	95	95	97	97	104	100	103	104	106	1	1	1	1	1	1	2	1	2	1	2	1	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	2	1	1	3	2	1	2	2	3	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	2	4	2	2	2	1	1	3	6	1	1	2	3	2	2	1	2	1	1	1	1	2
26000	-588.646771930827867	-595.502259881787268	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.640981167696572	0	0	3	4	2	3	4	5	5	4	5	4	5	4	7	5	4	4	6	7	5	6	6	7	8	7	6	9	8	6	8	7	5	10	7	7	7	9	8	8	8	7	6	9	10	8	9	8	9	9	11	9	10	11	8	11	9	9	9	9	10	9	10	11	10	10	9	13	12	11	12	11	11	12	12	11	10	12	12	12	14	15	13	12	14	14	13	13	14	13	18	16	16	17	19	19	21	22	21	21	24	25	24	23	26	25	29	0	0	1	3	2	2	6	6	7	1	1	3	0	2	14	6	1	3	7	8	7	17	33	10	9	13	4	15	16	18	35	10	3	6	8	21	10	55	11	23	23	23	17	24	26	16	35	22	35	36	58	29	16	50	22	77	32	23	43	21	55	17	52	31	32	41	11	62	11	49	50	0	32	63	0	34	37	77	63	34	84	88	58	77	79	69	77	23	67	41	92	84	80	48	92	91	91	96	95	95	97	98	104	100	104	103	106	1	1	2	1	1	2	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	4	1	1	2	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	2	1	1	1	1	2	2	2	2	2	1	1	1	1	1	2	4	1	2	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	3	2	3	2	2	2	5	2	1	1	2	1	1	1	1	1	1	2	1	2
26500	-634.285389101041574	-641.140877052000974	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.616338173767376	1	1	2	4	2	3	4	5	5	4	5	4	4	3	5	5	5	5	6	7	6	6	7	8	7	6	5	8	7	7	7	7	7	9	7	8	8	9	8	8	9	8	7	8	10	7	9	10	9	8	11	10	10	11	9	10	10	10	10	10	10	10	12	11	10	11	10	12	12	11	11	11	11	12	11	12	11	12	11	12	12	14	12	14	15	14	12	13	14	14	18	15	17	17	18	20	21	22	22	22	23	26	23	25	27	26	26	0	0	1	1	2	2	6	6	2	3	4	1	0	2	14	7	4	1	2	8	7	3	10	43	9	13	1	15	16	11	8	22	4	20	8	21	17	22	11	23	27	23	17	43	26	16	31	17	35	7	42	9	19	50	10	37	32	23	43	25	37	22	60	49	39	23	12	67	37	49	36	0	44	52	0	35	38	38	9	52	55	58	58	11	63	77	22	23	67	41	69	62	80	87	94	92	94	92	96	84	97	97	100	103	100	103	104	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	2	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2	1	2	1	1	1	3	2	1	2	2	3	2	2	2	1	2	1	2	1	2	1	1	2	1	1	2	1	3	1	2	1	1	1	1	2	1	2	2	2	3	1	2	2	1	4	2	2	3	3	2	2	3	2	3	3	1	3	2	4	1	5	1	2	1	1	3	2	1
27000	-612.364053485927684	-619.219541436887084	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.679574997780969	1	0	2	3	2	3	3	4	5	5	4	3	5	4	6	4	3	6	6	5	7	6	6	6	9	6	7	8	8	7	8	7	6	8	7	8	8	7	8	9	8	8	8	7	10	8	10	11	10	10	10	9	10	11	9	10	9	8	9	10	10	9	12	11	10	10	10	11	11	9	11	11	11	11	11	12	10	13	11	12	13	15	11	13	14	14	13	14	14	15	17	15	16	16	18	19	22	24	21	21	24	25	24	26	28	26	28	0	0	1	1	2	2	2	2	6	17	1	1	0	6	14	7	1	12	2	8	9	11	4	17	9	13	33	15	16	18	35	17	3	6	8	21	10	17	3	41	23	33	32	24	26	16	31	57	70	36	42	46	19	36	10	62	22	23	24	9	37	24	52	70	3	33	39	39	62	35	36	0	59	52	0	46	38	62	52	52	69	66	41	48	52	65	32	83	67	83	84	62	63	87	77	91	99	97	95	92	100	98	100	100	104	103	106	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	2	1	2	2	2	1	2	1	1	1	3	2	2	1	1	1	1	1	3	1	2	1	1	1	1	2	1	2	2	1	3	2	2	2	1	2	2	1	1	2	1	2	2	2	1	2	1	3	1	1	2	3	2	2	2	1	2	4	2	2	3	1	1	1	1	3	2	1	2	2	1	1	2
27500	-623.886407574274358	-630.741895525233758	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666785367073519	0	1	2	3	3	3	4	6	5	5	4	4	5	4	6	4	5	5	7	5	6	6	6	6	7	6	7	8	8	7	7	6	5	10	6	8	8	9	7	8	8	7	7	9	11	6	9	10	10	10	10	9	7	11	9	8	9	9	9	10	10	9	12	12	11	12	10	12	11	10	12	10	11	12	11	13	10	12	11	11	14	15	13	13	14	14	13	14	14	15	18	17	16	16	18	19	20	23	22	22	24	25	24	23	27	28	29	0	0	1	1	2	2	6	20	2	3	3	3	0	6	14	2	1	12	7	6	9	11	33	17	9	13	33	15	7	18	35	10	4	46	16	21	32	22	11	23	23	23	24	43	26	5	31	22	35	36	42	19	7	36	17	17	37	41	24	9	10	10	25	31	12	41	56	55	55	31	50	0	44	52	0	47	10	55	6	52	55	88	41	62	63	77	65	41	67	83	69	84	25	55	94	87	95	95	96	92	97	92	99	97	103	104	106	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	1	2	3	1	1	1	1	1	2	2	1	1	2	2	2	2	2	2	4	2	2	2	1	1	1	1	1	1	1	1	3	1	3	1	4	1	2	2	1	2	1	3	2	1	3	2	4	3	1	3	2	2	2	3	3	5	1	2	2	2	1
28000	-616.449118308596212	-623.304606259555612	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.695704340859257	0	1	2	4	3	3	5	5	5	4	6	5	5	5	6	4	3	6	6	7	6	5	5	6	8	6	6	8	6	7	7	6	8	10	7	9	8	7	8	8	8	6	7	9	10	7	10	10	9	10	10	9	9	11	9	10	10	9	10	11	10	8	10	11	10	12	9	13	12	10	10	10	11	11	11	13	12	12	11	12	14	15	11	13	15	13	13	15	14	14	18	17	15	16	18	20	21	22	22	21	22	23	23	25	28	25	29	0	0	1	3	2	2	2	16	6	3	3	3	0	5	9	2	1	12	2	7	2	10	4	10	9	13	23	15	16	18	8	10	23	29	16	21	22	17	17	23	23	23	24	43	26	7	35	32	35	36	41	9	25	36	10	22	38	23	43	52	37	22	19	35	11	58	11	67	62	35	36	0	55	52	0	35	57	48	63	63	48	58	23	12	79	65	11	41	67	23	62	81	63	81	94	69	92	95	95	95	96	91	100	103	106	103	106	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	2	2	1	2	1	2	1	1	1	2	1	1	1	1	1	2	1	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	2	2	2	1	1	1	2	2	2	2	2	2	2	2	1	1	1	1	1	2	1	1	1	1	2	3	2	3	2	1	3	3	2	5	5	1	2	1	1	3	3	2	2	1	1	2	1	2	1	1	2
28500	-609.898524015526846	-616.754011966486246	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.623309063731508	0	0	1	3	3	4	5	6	5	5	5	3	4	4	6	5	4	5	3	6	6	5	6	6	8	5	6	8	7	6	7	7	6	9	8	7	8	7	7	9	9	8	7	8	10	9	10	11	9	9	10	9	7	10	9	10	9	9	9	9	10	10	11	11	11	11	11	13	11	11	11	12	10	11	12	12	11	12	11	12	13	16	13	12	15	14	14	14	13	15	17	16	18	17	18	19	22	22	23	22	23	24	24	26	27	26	29	0	0	1	3	2	2	19	2	2	17	1	1	0	2	14	19	3	12	2	14	5	17	4	17	5	13	4	15	16	18	8	10	4	7	5	9	10	10	12	33	23	23	24	24	26	9	35	38	20	36	42	9	6	50	37	38	38	23	24	6	22	32	52	8	39	40	11	39	10	49	50	0	55	52	0	70	55	56	52	63	62	66	58	32	52	65	48	41	67	41	48	84	52	48	92	92	94	95	95	95	97	97	100	100	100	103	106	1	1	1	1	2	2	1	3	3	1	2	1	1	2	1	1	1	1	2	1	2	1	2	1	2	1	3	2	2	1	1	1	2	2	3	2	1	1	2	2	2	1	1	1	2	1	1	2	1	2	1	2	2	1	1	2	2	2	1	2	2	1	1	2	2	1	3	4	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2	1	2	2	2	4	2	1	1	2	2	2	2	1	1	1	2	2	1	2
29000	-602.903373561563740	-609.758861512523140	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.686745978796728	0	1	2	2	2	3	3	5	5	4	4	3	3	5	5	4	5	5	4	7	7	3	5	6	8	6	6	8	5	7	7	6	7	10	6	8	8	8	6	9	8	7	8	8	9	8	9	10	10	10	9	9	9	10	9	10	9	9	9	10	10	9	11	11	10	11	10	11	11	8	11	12	11	11	10	12	12	13	12	13	13	16	13	12	14	13	13	14	15	15	18	16	15	16	19	19	22	23	22	22	23	25	24	25	27	27	29	0	0	1	1	2	2	2	19	19	22	1	1	0	19	16	2	10	12	2	8	9	1	4	22	2	13	23	15	2	18	35	10	3	53	8	21	32	10	3	33	23	23	24	24	26	29	16	38	70	36	33	9	46	36	32	38	32	42	17	25	32	32	52	35	39	41	62	62	48	35	36	0	44	25	0	49	32	62	25	79	48	40	66	48	25	65	48	58	69	88	92	78	80	55	94	91	95	95	95	95	95	101	100	103	103	104	106	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	1	1	1	1	2	1	4	2	1	1	1	1	1	1	3	1	1	1	1	2	2	2	2	1	1	1	1	2	2	1	2	1	1	2	1	1	2	1	2	1	2	2	2	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	3	2	2	1	2	3	2	2	2	2	2	2	2	1	1	2	2	4	1	1	2	2	1	1	2	1	1	1	1	1	1
29500	-579.806267480388215	-586.661755431347615	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.620995323584106	-1	0	2	4	2	3	4	5	4	4	5	5	5	4	6	4	4	4	5	7	6	5	6	6	9	7	7	9	7	6	7	7	4	9	7	7	9	8	7	8	9	8	8	9	10	8	8	9	9	9	11	9	8	10	9	11	9	7	9	11	10	9	11	12	10	12	10	12	11	10	11	10	11	10	12	12	11	11	12	13	13	15	12	14	14	14	14	14	13	15	17	15	18	16	18	17	21	23	22	23	23	25	25	26	28	27	28	0	0	1	3	2	2	6	6	6	3	1	3	0	2	14	2	1	3	6	8	9	3	33	17	9	13	33	15	16	18	7	22	3	7	8	21	22	10	11	58	23	23	24	43	26	7	35	32	31	36	42	9	7	36	22	37	17	23	43	25	55	32	29	70	39	58	10	11	43	35	50	0	44	29	0	49	38	32	52	52	78	66	41	55	79	65	55	83	67	83	94	81	79	48	94	92	95	95	95	97	96	98	98	103	104	104	106	1	1	2	1	1	1	1	1	1	2	3	1	1	2	1	2	3	1	1	1	1	1	1	1	2	2	2	1	2	1	2	1	1	2	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	3	1	3	1	1	1	1	1	1	1	2	2	3	4	2	2	1	1	1	2	1	1	2	3	2	2	1	1	1	2	1	2	3	1	1	2	1	1	3	3	1	1	2	3	2	1	3	1	1	1	1	1	1
30000	-584.249884265664377	-591.105372216623778	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.664298032968797	1	0	2	3	2	2	4	4	5	3	6	4	5	4	7	4	5	6	6	7	6	6	7	7	8	7	7	6	7	7	7	5	5	8	7	7	9	8	6	8	8	6	6	8	10	7	9	10	9	10	10	9	9	11	8	10	9	10	9	8	10	8	11	10	11	10	8	12	9	11	11	10	9	12	11	12	11	13	11	12	12	15	12	12	13	14	14	14	13	15	16	17	17	17	18	20	21	23	22	22	23	26	24	26	26	27	28	0	0	1	3	2	2	6	6	5	1	1	4	0	6	28	2	10	12	7	8	9	32	33	43	9	13	33	16	7	18	16	10	4	6	8	21	32	12	17	23	23	33	17	43	26	9	31	32	31	36	42	9	34	36	10	17	38	41	43	9	55	32	52	35	38	23	3	67	10	49	36	0	55	63	0	49	37	77	52	63	22	23	41	62	79	65	69	83	67	88	81	81	52	87	94	95	95	95	95	95	97	99	97	103	100	104	106	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	3	1	1	1	2	1	1	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	3	1	1	2	1	2	2	2	1	2	2	3	1	1	2	1	1	1	1	2	1	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	2	3	2	2	1	2	3	1	2	1	2	3	3	2	1	2	2	2	2	2	1	1	2	1	2	1	1
30500	-624.936303137923005	-631.791791088882405	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.654978500825256	1	-1	3	4	2	3	4	5	4	4	6	4	5	5	6	4	5	6	7	6	6	6	7	8	7	6	7	7	6	7	8	7	6	10	7	8	8	7	8	9	8	7	7	9	9	9	10	10	9	9	10	9	10	11	10	9	9	10	10	8	11	8	11	11	10	11	10	12	11	10	11	10	11	12	10	13	11	12	11	12	13	14	13	13	14	14	13	13	14	14	17	17	18	16	18	19	22	23	21	22	24	24	24	26	28	28	29	0	0	1	3	2	2	6	6	6	1	4	1	0	6	14	5	10	3	9	8	9	10	11	43	7	13	33	15	16	18	35	10	4	19	8	9	22	3	11	23	23	12	17	24	26	16	31	17	31	60	42	9	19	36	22	38	11	23	43	9	48	10	60	35	11	58	12	67	22	49	36	0	59	52	0	70	62	56	52	52	62	88	58	11	71	3	48	41	67	88	87	81	63	69	91	91	95	95	94	96	91	97	100	103	100	103	106	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	2	1	1	1	1	1	1	3	3	1	2	1	1	1	3	2	1	2	2	2	2	2	2	1	2	2	2	1	1	2	1	3	1	2	1	1	2	1	2	2	2	2	2	3	1	1	3	2	4	1	2	2	1	2	2	3	2	1	2	2	2	3	2	2	1	1	1	2	2	1
31000	-620.224112363306631	-627.079600314266031	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.580985952224489	1	0	3	3	1	3	3	5	6	5	5	3	5	4	6	2	3	4	6	6	5	5	7	8	8	7	7	8	8	7	6	6	5	9	8	8	8	8	7	9	8	7	7	8	11	7	10	11	9	10	11	10	10	11	8	11	10	9	9	10	11	7	11	10	10	10	10	11	11	10	11	11	10	12	11	12	11	13	12	11	13	16	11	14	14	14	13	13	14	14	17	18	17	17	19	18	22	23	22	22	23	25	24	26	28	25	26	0	0	1	1	2	2	5	6	6	3	3	1	0	6	14	2	1	12	6	14	7	17	33	43	46	13	33	15	16	18	7	22	4	8	8	21	17	10	10	23	23	33	10	17	26	16	31	32	7	36	42	9	34	36	32	38	59	23	17	9	37	17	52	35	39	23	10	67	32	8	50	0	37	60	0	70	37	77	52	52	55	83	58	32	79	65	61	41	67	83	87	91	34	81	92	81	95	95	95	94	95	97	100	103	103	103	100	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	1	2	3	2	4	1	1	1	1	2	1	3	2	3	2	3	4	2	3	2	1	2	1	2	1	1	4	3	2	3	1	2	2	1	3	1	2	3	1	1	1	1	1	1	2	1	1	1	2	2	2	4	1	2	1	2	2	2	2	1	5	2	1	2	2	2	2	3	2	2	1	1	2	1	2
31500	-586.964751238947997	-593.820239189907397	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.666884317957381	0	0	2	2	1	2	4	5	5	5	4	4	4	3	7	4	5	6	4	7	7	4	7	6	7	6	4	8	8	5	8	7	5	9	7	6	7	8	7	9	8	8	8	8	8	7	10	10	8	9	10	9	8	11	10	10	9	8	9	9	10	10	11	11	9	12	10	12	11	9	12	11	11	12	11	13	12	12	11	12	12	16	12	13	14	14	13	15	13	14	18	17	17	16	18	19	21	23	23	23	23	23	24	26	26	28	27	0	0	1	1	2	2	6	14	14	22	3	4	0	2	14	6	11	30	6	8	9	3	33	22	9	13	4	15	16	3	35	10	4	7	8	9	10	22	11	41	23	23	24	24	13	7	49	32	35	36	42	6	19	50	17	38	22	23	17	21	22	10	25	70	39	58	11	67	22	49	36	0	61	63	0	70	56	59	52	60	32	66	41	38	79	65	62	83	67	83	94	61	80	48	94	94	95	95	97	97	97	95	100	103	98	103	104	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	3	1	1	1	2	1	1	1	1	1	2	2	1	1	2	1	2	1	4	1	1	2	1	2	1	3	1	3	2	2	1	1	2	3	1	3	1	3	1	1	1	1	3	1	2	1	2	2	2	2	2	2	2	1	2	1	1	1	3	2	2	1	2	2	3	1	1	1	3	1	1	1	2	1
32000	-608.446219424220658	-615.301707375180058	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.559080118275523	1	0	3	4	3	2	2	5	5	5	4	4	5	3	7	4	4	5	7	6	6	5	7	7	9	6	7	8	8	7	8	6	6	10	6	8	9	7	7	9	9	8	6	8	10	8	10	11	8	10	9	8	10	11	9	10	9	9	9	9	10	10	11	10	8	10	10	12	11	10	11	10	10	10	11	11	11	12	11	12	12	15	13	13	14	14	13	14	11	15	16	18	17	16	18	19	21	21	23	22	22	25	24	26	27	27	27	0	0	1	1	2	2	2	2	7	17	1	1	0	2	6	6	3	1	5	9	16	17	33	43	9	13	4	15	16	18	35	17	4	19	8	21	10	10	3	23	33	23	17	24	26	16	31	22	35	36	42	9	29	36	32	24	38	23	24	9	10	55	25	35	39	40	17	67	62	49	50	0	44	52	0	49	32	56	60	52	55	41	41	55	52	12	62	58	67	83	61	94	63	48	91	92	95	95	98	77	97	100	100	103	100	100	104	1	1	1	2	1	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	2	1	1	1	2	1	1	1	2	1	1	1	2	2	2	2	3	1	1	1	2	2	1	2	1	2	1	2	1	2	1	3	1	1	1	2	3	1	1	2	1	1	3	1	1	1	1	1	2	1	1	2	3	1	1	1	3	2	2	2	2	5	2	2	1	1	3	1	2	2	1	1	2	2	2	5	1	1	1	2	2	2	1
32500	-636.761392572955174	-643.616880523914574	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.649956327372049	1	0	2	3	2	3	4	5	6	5	5	4	5	5	7	3	5	5	5	7	7	3	6	4	8	7	7	6	6	6	8	7	5	9	7	8	8	9	7	8	9	8	7	9	10	8	9	10	9	9	9	7	10	12	8	10	10	10	8	10	10	7	9	11	10	12	11	12	10	10	10	10	11	11	11	12	11	12	11	11	12	16	11	13	15	15	14	15	15	14	17	18	17	16	19	18	20	23	22	21	23	24	24	25	27	26	28	0	0	1	3	2	2	16	6	6	22	1	3	0	6	28	2	22	3	6	8	19	1	4	22	19	13	33	19	16	11	29	10	4	7	7	19	10	62	18	23	23	23	24	43	26	16	35	17	35	36	42	9	29	36	10	4	37	23	24	63	10	11	52	49	39	58	61	56	62	35	50	0	44	63	0	49	38	38	52	52	55	88	23	38	79	56	59	58	56	83	69	37	85	81	94	84	96	94	97	92	95	97	100	103	106	103	106	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	1	1	2	1	1	1	1	1	1	1	2	1	1	1	2	2	2	1	2	1	1	1	2	1	1	1	2	2	1	2	2	1	1	1	2	3	1	3	2	2	2	1	4	1	2	1	2	1	1	1	1	1	1	1	1	2	1	2	2	1	1	3	2	1	2	2	3	3	3	3	2	2	3	5	1	2	2	2	1	3	1	1	1	2	2	1	1	1	2
