step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85
5000	-686.677489153650413	-693.532977104609813	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.585924489184957	-2	8	1	6	6	18	13	12	9	19	19	15	20	24	24	27	23	32	29	23	14	30	35	26	27	47	43	48	58	57	63	70	64	80	71	74	76	74	74	78	77	81	79	81	79	82	76	82	87	80	78	86	82	88	82	80	69	79	86	84	84	92	92	83	84	84	90	85	90	89	80	91	83	89	99	91	90	91	95	99	94	97	97	100	97	0	1	0	3	3	4	4	5	5	3	12	9	4	7	20	11	12	20	13	7	0	13	17	17	12	23	24	25	30	28	0	29	0	38	31	35	33	31	0	38	36	37	37	38	35	56	57	58	38	51	47	46	36	37	39	37	0	41	58	47	47	37	58	51	56	56	39	38	51	60	51	64	56	37	61	34	44	66	68	51	68	51	65	66	77	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	2	1	2	1	1	1	3	1	3	1	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	4	2	1	1	1	4	2	3	1	1	2	1	3	3	3	1	1	2	4	1	3	2	2	2
5500	-656.412248481351867	-663.267736432311267	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.700727520787137	0	5	4	11	6	15	14	9	13	19	18	19	16	18	19	28	31	31	28	21	27	27	32	24	31	47	43	47	59	57	59	69	70	77	69	76	77	76	75	79	72	81	74	81	81	80	77	82	83	82	82	75	77	89	85	82	75	75	81	85	84	84	91	86	82	88	91	86	96	89	87	93	85	89	98	93	92	95	98	97	97	94	98	99	98	0	1	0	3	3	3	8	5	5	6	9	9	7	7	4	11	12	6	13	10	0	13	15	12	12	23	17	27	30	28	0	29	0	31	31	41	43	35	0	34	35	37	33	34	35	52	57	58	38	47	47	33	35	37	39	52	0	41	58	47	51	43	58	51	52	56	55	40	71	61	51	64	56	62	61	68	68	66	68	60	68	47	56	78	34	1	1	1	2	1	2	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	2	2	1	1	1	2	1	2	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	1	1	1	2	1	2	2	1	1	1	2	2	2	1	2	2	1	1	2	2	2	1	1	2	2	2	3	1	4
6000	-664.785773461467556	-671.641261412426957	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.606970341251072	2	8	4	9	7	13	12	10	14	20	18	16	20	17	12	23	31	32	24	27	29	25	34	29	35	46	42	46	61	59	59	69	69	81	69	72	82	71	78	78	77	76	73	78	75	85	72	83	78	77	80	78	82	90	84	81	68	79	82	86	80	87	94	88	84	89	88	86	91	88	88	91	85	85	100	93	96	90	96	98	93	93	99	102	91	0	1	0	3	3	3	3	5	5	14	9	9	7	7	4	11	24	6	13	5	0	13	15	12	24	23	17	12	30	28	0	29	0	38	31	31	33	31	0	38	36	33	33	38	38	52	57	58	38	47	47	33	36	74	39	52	0	41	58	47	47	43	48	51	52	73	55	49	71	60	47	51	56	37	51	49	85	56	76	51	34	51	73	56	34	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	2	3	2	1	1	2	3	1	1	1	1	1	2	2	2	1	2	1	1	1	1	1	2	1	2	1	2	1	1	2	2	2	1	2	1	1	1	1	2	1	3	2	1	1	1	1	2	1	1	3	2	1	1	2	3	1	2	1	3	2	2	2	3	2
6500	-663.624002019134764	-670.479489970094164	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.662341951292622	2	4	4	9	8	12	12	11	13	19	18	15	18	24	21	27	31	32	28	23	29	29	34	32	32	41	42	47	60	51	62	71	70	75	72	70	72	69	71	80	75	77	77	75	81	85	74	85	81	84	79	82	83	84	86	81	71	77	80	85	81	89	95	86	85	83	90	84	93	89	86	93	85	87	100	89	99	94	97	95	91	95	101	93	94	0	1	0	3	3	4	3	5	5	3	12	9	7	6	10	11	7	20	13	10	0	13	15	12	9	23	25	27	28	28	0	29	0	31	31	31	33	31	0	34	36	37	37	38	35	52	57	58	38	51	47	43	36	37	39	37	0	41	58	51	47	54	59	50	52	43	55	38	60	61	61	64	66	43	80	40	85	66	76	51	68	51	73	66	49	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	2	3	2	2	1	1	2	2	2	2	1	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	3	1	2	2	1	1	1	1	2	2	3	1	1	1	1	2	2	1	1	2	1	2	1	2	1	2	1	2	1	2	1	2	2
7000	-634.929460514721541	-641.784948465680941	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.740838634453349	0	7	-3	8	7	17	13	12	11	16	21	17	15	23	25	25	31	30	25	28	27	27	32	27	27	40	40	46	55	52	65	68	68	79	72	72	78	74	78	80	76	80	82	78	83	85	72	81	86	82	79	83	86	87	82	84	69	86	84	85	84	91	95	87	86	82	87	88	97	88	88	92	87	89	91	89	100	89	90	97	86	96	101	97	94	0	1	0	3	3	4	4	5	5	7	12	9	7	10	4	11	8	10	13	14	0	19	14	12	9	23	12	27	30	28	0	29	0	38	31	31	33	31	0	38	36	37	37	38	38	52	57	41	34	51	47	37	36	37	39	66	0	48	48	51	51	43	48	50	56	37	55	34	75	51	60	64	66	54	61	81	85	66	68	75	34	57	73	66	68	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	2	1	3	1	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	2	1	1	1	2	2	1	1	1	1	1	2	1	2	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	2	3	2	2	1
7500	-682.593926586009275	-689.449414536968675	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703381961927216	2	6	2	6	6	10	14	12	13	16	20	17	18	22	19	27	26	32	28	29	25	26	32	27	32	37	46	48	60	54	59	65	70	79	67	76	78	69	78	77	68	81	78	76	79	86	76	77	76	85	82	83	85	86	83	82	74	84	81	87	80	90	93	88	85	88	85	85	97	88	90	92	86	90	94	90	91	91	93	85	94	93	97	102	89	0	1	0	3	3	3	3	5	5	7	8	3	6	4	6	11	9	6	22	10	0	14	6	12	24	23	17	27	30	27	0	29	0	44	31	41	33	31	0	38	31	37	33	38	38	52	57	41	31	47	47	37	41	37	39	37	0	48	41	47	47	37	58	51	56	56	55	34	50	51	60	64	56	43	61	40	85	66	40	47	34	50	73	78	49	1	1	1	1	1	1	1	2	1	1	2	3	2	3	1	1	2	3	1	1	1	1	3	2	1	1	4	1	1	2	1	2	1	1	1	1	1	2	1	3	2	1	2	1	2	1	1	1	4	1	2	1	2	1	1	1	1	1	2	2	1	2	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	2	2	2	3	2	1	2
8000	-635.469552548248089	-642.325040499207489	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.663305176688623	1	6	5	11	8	13	12	14	14	16	20	18	15	21	16	24	30	31	27	24	26	27	28	32	33	43	48	47	60	57	64	66	70	75	73	78	74	79	77	73	69	75	83	79	82	82	77	81	88	82	80	81	82	84	80	78	74	84	85	86	82	92	88	85	85	82	87	87	93	86	90	92	85	90	93	94	98	91	95	97	94	96	99	97	93	0	1	0	3	3	3	3	5	5	7	9	9	7	7	6	11	5	7	13	10	0	13	15	12	12	15	25	24	30	28	0	30	0	40	31	41	33	34	0	31	31	37	37	34	35	56	57	41	34	47	47	56	36	37	39	37	0	41	48	50	51	43	48	50	56	56	55	34	60	61	61	64	66	54	61	68	85	66	68	69	68	60	73	56	49	1	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	3	2	2	2	1	2	2	2	2	4	2	2	1	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	3	1	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	3	2	1
8500	-655.101633944852097	-661.957121895811497	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.734235290653511	-2	3	2	7	5	13	10	12	12	15	18	21	19	22	24	22	33	29	27	26	27	23	33	28	24	40	45	48	57	55	59	72	66	74	70	75	76	72	74	77	72	80	81	83	80	84	77	77	79	82	81	82	84	84	86	79	74	82	84	86	81	91	84	83	84	82	91	81	98	87	89	88	89	89	96	88	94	94	93	101	94	97	101	95	90	0	1	0	3	3	3	3	5	3	7	8	11	7	8	4	11	24	15	22	10	0	13	14	12	12	14	17	27	30	28	0	30	0	38	31	38	33	31	0	34	35	37	37	49	35	56	57	41	34	47	47	56	36	37	39	37	0	48	48	47	47	43	58	50	42	56	55	34	75	61	60	64	66	54	61	40	85	66	76	82	68	60	84	66	68	1	1	1	1	1	1	2	2	3	2	1	1	2	2	3	1	1	2	1	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	2	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	2	1	2	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	2	1	1	2	1	2	1
9000	-634.812082968139407	-641.667570919098807	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.725697488229028	-2	6	1	10	4	15	11	9	15	16	22	18	20	25	21	28	32	33	23	27	26	23	33	23	36	42	42	51	61	59	63	73	68	77	70	73	75	72	71	76	76	81	79	80	76	78	73	78	85	83	80	84	82	85	81	81	68	83	85	85	81	87	92	84	85	88	86	82	89	89	86	92	85	91	91	87	98	93	97	95	97	97	98	91	94	0	1	0	5	3	4	3	5	7	4	9	9	10	10	6	11	24	14	13	10	0	13	15	9	17	23	20	27	30	28	0	29	0	38	31	31	33	31	0	38	36	37	37	34	35	37	57	36	34	47	47	46	36	46	39	46	0	48	58	57	47	43	48	61	46	56	55	34	51	61	50	64	56	54	60	68	85	66	68	69	49	50	73	73	68	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	2	1	1	1	2	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	2	2	1	2	1	1	1	1	2	1	3	2	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	3	1	2	3	2	2	2
9500	-684.592907287631760	-691.448395238591161	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.624736376919750	-1	6	3	10	5	13	11	12	12	14	19	20	19	22	20	27	32	29	22	29	29	27	25	29	31	46	45	47	56	60	64	63	67	78	72	67	74	70	79	78	74	80	82	76	79	81	77	72	87	83	78	84	74	86	87	78	73	81	83	87	84	77	92	85	86	87	89	84	92	87	85	93	89	88	98	84	93	92	93	91	95	93	100	98	95	0	1	0	3	3	3	3	5	5	6	9	9	7	4	8	12	12	7	13	22	0	13	15	11	12	23	17	27	28	29	0	29	0	38	31	31	33	31	0	41	36	37	37	38	35	56	57	36	31	51	57	46	36	43	39	37	0	48	58	51	47	37	48	47	46	56	55	34	60	61	47	64	66	54	47	34	68	66	49	61	68	71	73	66	77	1	1	1	2	1	2	2	1	1	1	1	1	1	3	1	1	2	2	1	1	1	2	1	2	1	3	3	1	1	1	1	2	1	1	1	1	2	2	1	1	3	1	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	2	1	2	2	1	3	2	1	1	1	1	1	1	1	2	1	1	2	2	2	2	1	2	2	2	2	2	1
10000	-653.166882048238335	-660.022369999197736	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.731670169994342	1	4	2	11	7	16	14	9	12	18	19	21	21	24	22	29	30	31	29	21	22	30	27	22	33	45	41	49	57	60	59	71	62	76	71	68	74	71	79	80	80	83	81	80	75	85	79	77	85	82	77	84	81	85	84	80	73	81	86	88	83	90	93	87	85	84	90	82	98	91	80	93	89	91	98	89	92	94	94	94	94	93	98	101	94	0	1	0	5	3	3	4	5	8	7	9	9	7	20	6	11	12	14	13	10	0	13	4	9	17	23	17	27	28	29	0	30	0	38	31	31	33	36	0	38	36	43	37	38	35	52	51	36	34	51	57	56	36	37	39	37	0	48	48	51	51	54	48	50	56	56	55	34	51	61	51	64	52	54	51	34	40	66	76	50	40	51	78	73	77	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	2	2	1	1	2	2	1	2	1	1	2	1	1	2	2	1	1	1	2	2	1	1	3	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	2	1	1	3	1	1	1	1	2	3	1	1	1	1	1	2	2	1	2	2	2	3	2	1	3	1
10500	-636.243303842497085	-643.098791793456485	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.723820509945077	-9	3	3	7	5	17	11	13	13	15	21	18	17	22	22	23	26	26	27	23	26	32	30	27	33	42	42	50	58	65	64	71	71	78	70	77	75	74	78	80	75	83	82	79	77	82	78	80	84	82	76	78	73	85	85	80	71	84	85	85	82	91	93	82	84	84	91	87	98	89	90	92	89	89	98	83	99	94	94	97	94	95	98	98	92	0	1	0	3	3	4	4	5	5	7	9	9	7	8	6	11	12	14	20	10	0	19	15	12	12	24	17	27	28	29	0	29	0	38	31	53	33	31	0	34	35	37	37	38	35	52	51	41	38	47	57	37	35	33	39	52	0	48	48	47	47	37	48	51	56	56	55	40	82	50	60	64	66	54	61	34	85	66	76	71	40	60	66	66	49	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	2	2	2	1	1	1	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	1	2	1	1	2	1	1	2	2	1	3	1	2	3	2
11000	-647.428561583373494	-654.284049534332894	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.659843809165299	-6	-4	1	11	6	18	13	8	15	17	23	20	17	23	23	27	25	31	29	22	28	21	34	34	29	44	41	48	54	63	61	67	68	74	70	74	75	72	78	77	76	77	83	78	79	78	78	79	87	83	76	85	87	84	86	81	74	85	85	85	79	92	91	87	87	83	85	85	95	90	85	92	86	89	93	91	93	94	96	92	94	96	96	101	97	0	1	0	3	3	7	4	5	3	7	9	9	3	10	9	11	12	14	22	10	0	13	15	17	12	23	25	27	28	28	0	30	0	38	31	31	33	35	0	34	36	37	37	34	35	37	51	41	38	47	57	46	36	33	39	46	0	48	48	51	51	43	48	60	56	56	39	34	47	61	47	64	66	54	47	68	49	66	68	47	49	71	73	83	77	1	1	1	2	1	1	1	1	4	1	1	1	3	1	1	1	1	1	2	1	1	1	2	2	2	3	2	2	1	2	1	1	1	1	1	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	1	1	2	1	2	1	2	2	1	1	1	1	2	2	2	1	1	1	1	3	1	2	2	2	2	1	2	2	1	1
11500	-635.707046329911464	-642.562534280870864	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.703991837771633	-5	3	2	11	8	11	13	11	13	16	22	18	16	19	15	24	23	32	27	24	26	24	32	33	32	40	44	49	59	64	56	62	69	74	72	75	72	70	75	80	77	80	80	83	75	78	79	79	81	83	77	85	86	88	78	81	73	85	83	87	84	90	92	88	85	87	85	81	92	88	88	92	89	90	97	87	92	92	96	95	91	90	99	100	96	0	1	0	5	3	3	3	5	5	7	12	9	7	7	5	5	9	7	22	10	0	13	15	17	11	23	25	27	28	29	0	29	0	38	31	38	33	31	0	34	36	37	37	34	38	37	51	41	34	47	57	46	36	43	39	46	0	48	48	57	51	43	48	50	56	56	55	34	60	61	51	64	66	54	61	34	38	66	49	60	34	60	73	78	77	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	3	1	1	1	1	2	2	3	1	2	1	2	1	1	1	1	1	2	1	1	2	1	1	2	1	2	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	1	1	1	2	1	2	1	2	1	2	1	2	1	1
12000	-627.186834133311777	-634.042322084271177	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.801089965660520	2	7	5	11	7	16	12	11	13	16	22	20	20	22	24	28	23	24	27	27	24	23	32	35	31	39	45	50	57	63	65	68	68	76	70	71	74	73	75	78	75	81	80	75	77	76	79	79	86	79	75	81	85	88	84	79	73	81	85	84	83	84	90	86	84	86	88	89	94	88	88	92	84	91	92	91	95	93	96	99	95	97	101	97	97	0	1	0	3	3	4	3	5	8	7	9	9	10	10	6	11	12	3	13	14	0	13	15	17	12	25	24	27	27	29	0	29	0	38	31	31	33	31	0	38	36	37	37	38	35	37	51	36	38	51	57	46	36	37	39	46	0	48	48	51	51	43	58	61	56	56	55	38	51	61	60	64	56	54	61	68	68	66	76	75	49	69	73	66	77	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	3	2	1	1	1	2	2	2	1	2	2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2	1	1	1	2	2	2	1	2	1	1	1	1	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	2	2	1
12500	-646.255823723617254	-653.111311674576655	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.845854588248232	-3	5	2	7	6	18	11	9	11	13	17	16	19	23	22	28	29	33	15	26	25	27	32	29	33	43	45	49	52	60	64	69	68	79	72	71	76	76	80	81	76	80	78	79	78	82	79	79	86	81	77	85	76	87	84	78	73	82	83	88	81	87	91	88	80	87	86	80	89	89	86	93	91	92	98	90	83	94	93	100	95	94	97	98	95	0	1	0	3	3	7	4	5	5	7	9	9	19	7	6	11	9	20	7	14	0	13	15	15	14	23	25	17	28	29	0	29	0	38	31	31	33	35	0	38	36	37	37	38	35	56	51	41	34	51	57	46	36	37	39	37	0	48	48	51	47	43	48	50	56	56	55	38	47	61	51	64	66	37	61	38	68	66	68	69	76	57	78	66	77	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	2	3	1	1	1	1	2	1	1	1	3	2	3	1	2	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	2	1	1	2	3	2	1	2	2	2	1	3	1	1	2
13000	-640.673393513124893	-647.528881464084293	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.803749529524725	2	5	4	10	9	15	12	11	16	14	18	19	17	20	17	21	31	32	23	27	29	28	32	29	35	42	41	46	57	65	60	72	65	75	68	73	78	79	75	80	76	82	79	79	80	84	78	79	86	83	71	86	82	86	85	81	68	83	85	81	81	86	88	88	86	89	89	86	88	89	86	90	85	87	96	92	97	95	95	99	90	97	94	97	100	0	1	0	3	3	3	3	5	8	3	9	9	7	7	4	11	24	20	13	14	0	13	10	6	12	23	24	27	28	29	0	30	0	35	31	31	33	34	0	34	36	37	37	34	35	56	51	41	38	47	57	46	36	43	39	37	0	48	58	51	47	37	48	60	56	73	55	38	60	60	47	64	56	54	61	81	49	66	68	60	38	47	73	66	77	1	1	1	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	2	2	2	2	1	1	1	3	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	2	2	2	2	1	1	1	2	1	2	1	2	2	2	2	1	2	1
13500	-639.844407319042602	-646.699895270002003	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.728181739334162	1	6	0	8	5	10	14	9	15	12	20	17	22	18	16	26	32	29	24	20	26	29	33	23	29	45	45	48	53	60	64	71	70	75	71	72	78	73	76	77	75	83	82	83	77	80	79	77	82	82	76	85	85	85	81	80	68	81	85	84	79	86	88	86	84	85	86	81	92	87	85	90	88	90	90	88	92	92	87	97	95	90	96	99	98	0	1	0	3	3	3	6	5	5	4	12	6	20	7	5	11	24	14	13	10	0	13	18	9	9	23	22	27	28	29	0	29	0	38	31	31	33	31	0	34	36	37	37	38	35	37	51	41	34	51	57	46	36	37	39	37	0	48	58	57	51	43	58	50	56	56	55	38	47	61	47	64	66	54	61	34	49	56	68	69	49	47	73	66	77	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	2	2	1	1	2	1	2	1	1	1	1	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	1	1	1	2	2	2	1
14000	-663.428069141529136	-670.283557092488536	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.709227425851670	1	5	2	7	5	16	10	13	11	18	18	16	21	24	21	28	27	34	27	18	24	26	36	22	31	43	42	48	59	56	66	69	69	78	68	71	80	69	72	79	75	78	79	77	73	85	80	78	87	85	82	83	76	92	78	81	73	83	82	84	83	90	95	87	86	85	83	82	95	86	89	93	90	87	98	88	92	92	95	98	88	97	99	101	94	0	1	0	3	3	4	3	5	5	7	9	9	20	10	20	11	24	14	13	9	0	13	8	12	9	23	18	27	30	27	0	29	0	38	31	31	33	31	0	38	36	33	33	38	35	52	57	41	40	47	47	37	36	74	39	37	0	48	48	47	47	43	48	50	37	37	55	34	57	61	51	64	66	43	61	44	68	66	76	61	44	47	73	66	77	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	4	1	2	1	2	1	1	2	1	1	1	2	1	1	3	1	1	2	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	1	1	1	2	3	1	1	1	1	2	2	3	2	2	1	3	2	2	2	2	1
14500	-672.109233840111415	-678.964721791070815	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.690443515061627	-1	7	3	6	5	10	7	11	15	15	21	19	18	22	16	27	30	30	25	20	24	29	23	25	34	40	39	48	57	62	64	70	68	79	67	72	80	74	73	81	76	76	79	82	74	83	77	80	84	79	80	82	77	90	86	78	68	84	81	86	85	91	95	87	82	82	89	86	98	85	87	93	84	90	93	91	99	92	95	97	94	99	100	101	97	0	1	0	3	3	7	3	5	8	7	9	3	10	10	8	20	24	10	13	7	0	13	7	12	12	18	25	27	28	29	0	29	0	38	31	35	42	31	0	38	36	33	42	34	31	42	57	36	34	57	57	56	36	37	39	42	0	48	48	47	50	43	48	50	56	56	55	49	60	47	47	64	66	37	61	68	38	66	68	60	76	51	73	78	76	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	2	2	2	1	2	3	1	2	3	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	2	1	1	2	1	2	2	1	2	2	1	1	2	3	1	1	1	1	2	1	1	3	1	1	1	1	1	2	1	1	1	1	1	2	2	3	2	2	2	1	3	2	2	1
15000	-652.298905143731076	-659.154393094690477	6.855487950959373	0.000080000000000	0.000020000000000	0.250000000000000	0.786612271646283	-2	2	5	11	8	13	11	14	14	14	22	20	19	25	24	28	25	33	28	23	26	30	30	30	35	46	47	40	57	61	64	64	68	74	71	75	75	77	78	77	81	82	79	80	81	84	78	79	86	83	76	80	80	87	83	79	69	81	86	88	83	87	94	90	84	86	86	84	99	85	87	84	88	90	93	92	97	92	95	97	97	88	96	102	99	0	1	0	3	3	3	3	7	7	7	9	9	7	7	4	11	12	10	13	4	0	13	20	17	17	23	17	25	28	29	0	29	0	31	31	31	33	34	0	34	36	33	37	34	36	56	51	36	38	47	57	37	36	42	39	37	0	48	58	47	51	42	58	72	56	56	55	34	82	61	51	50	66	54	61	49	68	66	76	51	76	51	73	66	68	1	1	1	1	1	1	2	1	1	1	1	1	2	2	1	1	1	2	2	1	1	2	1	1	3	3	3	1	2	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	2	1	1	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	2	1	2	1	2	2	3	2
