"","type","n","prop.ances.ok","msup.ances","msup.kappa","merr.date","prop.imp.ok","mu.ok","mu1.ok","mu2.ok","merr.pi","time"
"16f5e7ad05","R-4-fixedMu",196,0.682291666666667,0.487208549222798,0.770057397959184,0.741198979591837,1,1,1,1,0.197572770496078,2676
