step	post	like	prior	mu1	mu2	gamma	pi	Tinf_1	Tinf_2	Tinf_3	Tinf_4	Tinf_5	Tinf_6	Tinf_7	Tinf_8	Tinf_9	Tinf_10	Tinf_11	Tinf_12	Tinf_13	Tinf_14	Tinf_15	Tinf_16	Tinf_17	Tinf_18	Tinf_19	Tinf_20	Tinf_21	Tinf_22	Tinf_23	Tinf_24	Tinf_25	Tinf_26	Tinf_27	Tinf_28	Tinf_29	Tinf_30	Tinf_31	Tinf_32	Tinf_33	Tinf_34	Tinf_35	Tinf_36	Tinf_37	Tinf_38	Tinf_39	Tinf_40	Tinf_41	Tinf_42	Tinf_43	Tinf_44	Tinf_45	Tinf_46	Tinf_47	Tinf_48	Tinf_49	Tinf_50	Tinf_51	Tinf_52	Tinf_53	Tinf_54	Tinf_55	Tinf_56	Tinf_57	Tinf_58	Tinf_59	Tinf_60	Tinf_61	Tinf_62	Tinf_63	Tinf_64	Tinf_65	Tinf_66	Tinf_67	Tinf_68	Tinf_69	Tinf_70	Tinf_71	Tinf_72	Tinf_73	Tinf_74	Tinf_75	Tinf_76	Tinf_77	Tinf_78	Tinf_79	Tinf_80	Tinf_81	Tinf_82	Tinf_83	Tinf_84	Tinf_85	Tinf_86	Tinf_87	Tinf_88	Tinf_89	Tinf_90	Tinf_91	Tinf_92	Tinf_93	Tinf_94	Tinf_95	alpha_1	alpha_2	alpha_3	alpha_4	alpha_5	alpha_6	alpha_7	alpha_8	alpha_9	alpha_10	alpha_11	alpha_12	alpha_13	alpha_14	alpha_15	alpha_16	alpha_17	alpha_18	alpha_19	alpha_20	alpha_21	alpha_22	alpha_23	alpha_24	alpha_25	alpha_26	alpha_27	alpha_28	alpha_29	alpha_30	alpha_31	alpha_32	alpha_33	alpha_34	alpha_35	alpha_36	alpha_37	alpha_38	alpha_39	alpha_40	alpha_41	alpha_42	alpha_43	alpha_44	alpha_45	alpha_46	alpha_47	alpha_48	alpha_49	alpha_50	alpha_51	alpha_52	alpha_53	alpha_54	alpha_55	alpha_56	alpha_57	alpha_58	alpha_59	alpha_60	alpha_61	alpha_62	alpha_63	alpha_64	alpha_65	alpha_66	alpha_67	alpha_68	alpha_69	alpha_70	alpha_71	alpha_72	alpha_73	alpha_74	alpha_75	alpha_76	alpha_77	alpha_78	alpha_79	alpha_80	alpha_81	alpha_82	alpha_83	alpha_84	alpha_85	alpha_86	alpha_87	alpha_88	alpha_89	alpha_90	alpha_91	alpha_92	alpha_93	alpha_94	alpha_95	kappa_1	kappa_2	kappa_3	kappa_4	kappa_5	kappa_6	kappa_7	kappa_8	kappa_9	kappa_10	kappa_11	kappa_12	kappa_13	kappa_14	kappa_15	kappa_16	kappa_17	kappa_18	kappa_19	kappa_20	kappa_21	kappa_22	kappa_23	kappa_24	kappa_25	kappa_26	kappa_27	kappa_28	kappa_29	kappa_30	kappa_31	kappa_32	kappa_33	kappa_34	kappa_35	kappa_36	kappa_37	kappa_38	kappa_39	kappa_40	kappa_41	kappa_42	kappa_43	kappa_44	kappa_45	kappa_46	kappa_47	kappa_48	kappa_49	kappa_50	kappa_51	kappa_52	kappa_53	kappa_54	kappa_55	kappa_56	kappa_57	kappa_58	kappa_59	kappa_60	kappa_61	kappa_62	kappa_63	kappa_64	kappa_65	kappa_66	kappa_67	kappa_68	kappa_69	kappa_70	kappa_71	kappa_72	kappa_73	kappa_74	kappa_75	kappa_76	kappa_77	kappa_78	kappa_79	kappa_80	kappa_81	kappa_82	kappa_83	kappa_84	kappa_85	kappa_86	kappa_87	kappa_88	kappa_89	kappa_90	kappa_91	kappa_92	kappa_93	kappa_94	kappa_95
5000	-596.878516750504787	-595.328507632475066	-1.550009118029730	0.000014440300779	0.000017750330178	1.229221638056544	0.612342312682321	1	3	5	8	6	7	8	8	9	9	11	13	11	9	13	13	11	13	14	13	15	15	14	16	16	17	18	15	18	18	18	20	17	17	19	20	21	21	21	23	22	23	25	27	27	29	30	31	31	30	33	30	32	33	32	32	32	32	34	34	34	33	34	34	35	35	35	35	36	37	37	37	38	33	38	36	36	39	38	37	38	39	40	40	40	42	40	40	41	42	43	42	43	44	44	0	1	2	1	3	5	3	6	6	6	14	10	14	6	9	10	9	8	13	8	15	16	17	23	14	20	21	17	24	21	26	27	28	21	27	33	23	35	21	35	38	35	42	40	43	43	44	44	44	42	48	39	46	57	47	52	46	45	50	52	57	57	50	53	43	44	62	56	45	59	60	64	80	52	64	56	58	79	65	67	74	81	81	77	74	82	75	81	84	64	78	87	90	90	78	1	1	1	4	1	1	1	1	1	1	1	1	2	1	2	2	1	3	1	2	1	1	2	1	3	3	2	2	1	2	1	1	1	1	1	2	4	2	3	2	1	2	1	2	1	2	2	2	2	3	1	3	2	1	1	1	1	2	2	1	1	1	2	1	5	4	2	2	4	1	2	3	1	2	2	2	2	1	2	1	2	1	1	2	3	2	1	1	1	5	2	1	1	1	2
5500	-563.074465338589675	-561.670078914005785	-1.404386424583944	0.000021725003741	0.000017901617809	0.824009883845236	0.587467249935652	0	4	5	6	6	8	9	9	10	10	10	13	12	10	13	14	12	14	14	15	15	15	15	15	17	16	18	16	16	19	19	20	19	18	21	19	22	20	21	24	22	23	25	27	28	27	30	30	31	32	33	30	32	30	33	34	33	35	34	35	35	34	34	34	33	35	35	35	35	36	38	37	38	36	38	37	38	38	38	37	38	38	40	40	40	40	41	40	39	41	43	43	43	45	44	0	1	2	2	3	5	3	6	6	6	6	10	6	6	9	10	9	13	13	13	15	16	17	17	19	14	21	17	24	21	14	27	28	21	38	28	24	27	38	38	38	35	39	39	35	42	45	46	45	47	46	45	54	46	53	50	54	50	44	59	57	57	45	53	38	47	62	56	52	59	60	64	80	59	64	68	58	59	50	67	74	74	74	59	81	81	75	74	48	64	78	87	90	90	91	1	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2	1	1	2	2	1	1	2	1	1	3	2	1	1	2	5	2	1	2	1	1	4	1	1	2	1	2	2	2	3	2	1	2	2	1	3	1	2	1	1	2	2	2	4	1	2	1	2	1	5	2	1	1	2	1	2	2	1	2	2	1	1	1	4	1	2	1	2	3	1	1	1	2	5	4	2	1	1	2	1
6000	-510.365416657605806	-508.971982702598211	-1.393433955007599	0.000049567310676	0.000020525002303	0.414083435686507	0.604933091723113	-1	4	6	7	6	8	9	9	9	10	11	14	11	11	13	13	12	13	14	15	15	14	14	15	15	15	19	16	17	18	17	21	18	18	21	19	21	20	22	23	23	23	26	27	29	29	29	30	31	31	33	31	31	32	33	33	34	33	35	34	35	35	34	35	34	33	34	35	35	38	38	37	38	35	39	37	36	38	37	36	37	40	39	41	40	41	41	40	40	42	40	43	43	43	45	0	1	2	2	2	5	3	6	6	8	8	10	8	8	13	10	9	13	13	8	15	16	17	17	13	14	21	23	28	21	25	27	17	21	38	33	33	30	38	38	38	35	38	43	44	43	44	43	48	44	52	39	40	48	42	48	54	44	47	53	57	54	52	55	58	47	55	56	65	59	60	64	80	52	64	68	58	77	77	55	74	81	70	79	70	85	75	81	79	75	69	87	90	90	91	1	2	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	2	1	1	3	2	1	1	1	1	1	2	2	2	2	1	1	2	1	2	1	2	1	4	4	1	5	2	1	2	2	2	1	1	1	1	1	3	1	1	1	2	2	1	1	2	3	1	1	1	1	1	1	2	1	2	1	1	1	2	1	2	3	1	1	1	2
6500	-563.052864815640987	-561.450786205366285	-1.602078610274712	0.000080204377367	0.000019178820989	0.239124367262410	0.507976817938548	-1	4	3	6	5	8	9	9	10	11	11	14	12	11	12	14	13	14	14	13	14	15	14	16	16	17	18	16	18	18	18	21	17	16	21	19	21	20	22	23	23	24	25	27	28	27	30	30	30	31	33	31	31	32	33	34	32	34	34	35	35	34	35	36	33	34	35	36	36	36	38	37	38	34	38	38	37	38	38	37	38	40	40	39	40	42	40	40	39	42	43	44	44	45	45	0	3	1	2	3	3	3	6	6	6	6	10	6	8	9	14	13	8	8	8	15	16	17	23	12	20	34	23	23	21	18	30	23	21	38	28	33	27	38	38	35	38	38	38	39	35	45	46	46	40	57	46	39	48	54	51	45	65	47	52	54	57	55	53	52	45	57	56	58	74	60	64	80	52	72	56	65	65	66	53	65	74	81	77	47	81	75	78	77	75	77	87	90	90	77	1	1	2	1	1	2	5	1	1	2	1	2	3	2	1	1	1	3	2	2	2	1	1	1	1	2	1	1	2	2	1	1	2	1	1	2	1	1	2	2	1	2	2	2	4	3	1	2	1	4	1	2	4	1	1	1	2	1	2	2	2	2	1	3	1	3	1	1	1	1	2	1	1	2	1	2	2	3	2	3	3	3	1	1	4	4	1	1	1	2	3	2	2	1	4
7000	-591.330126841098377	-589.773699350004904	-1.556427491093471	0.000093316434274	0.000024329281584	0.260718080077475	0.582397578112237	0	3	4	8	5	8	9	8	10	10	12	13	12	11	13	14	13	15	15	13	15	15	15	16	17	16	19	16	17	18	18	20	19	17	20	20	20	20	21	24	22	23	25	27	28	29	29	30	31	31	34	30	32	32	33	33	32	34	33	35	33	32	34	36	35	34	35	35	35	38	39	36	37	34	37	38	37	39	38	35	37	38	40	40	40	42	40	40	40	42	42	43	43	45	43	0	1	2	2	3	3	3	2	6	6	8	8	14	6	9	10	9	13	20	11	15	16	17	12	19	12	21	17	23	21	20	30	28	21	30	29	28	15	35	39	38	34	39	39	42	44	44	35	48	52	55	42	46	27	46	57	47	50	52	55	53	50	52	61	57	59	57	56	55	54	60	54	80	54	57	56	69	65	65	57	74	74	70	78	82	85	75	82	65	79	78	64	57	90	78	1	2	1	2	1	3	2	2	1	1	2	3	1	2	2	2	2	1	1	1	1	1	1	2	1	2	2	2	1	2	3	2	2	1	1	2	3	4	1	2	1	3	2	2	4	1	1	6	1	1	1	4	2	5	2	1	2	2	2	1	1	1	2	1	2	1	2	1	1	2	2	2	1	1	3	3	1	2	2	1	2	1	2	1	1	1	2	1	2	1	2	3	4	2	2
7500	-550.904001373872234	-549.498190565844993	-1.405810808027217	0.000074943400738	0.000029350859617	0.391640348961681	0.684497879306139	1	4	6	8	6	8	9	9	9	10	11	13	12	11	13	15	12	13	12	13	15	14	14	15	16	16	17	15	18	16	19	21	18	18	19	20	21	20	22	24	22	24	25	28	29	29	29	30	30	31	34	31	31	32	32	33	32	34	35	35	33	34	34	37	34	33	35	36	36	36	38	36	37	37	39	36	37	38	36	36	37	39	40	41	40	41	41	39	40	42	43	43	43	44	44	0	1	2	2	2	5	3	6	6	6	8	10	8	6	9	22	8	6	14	14	15	14	17	17	13	8	30	17	24	21	26	21	28	30	21	33	24	35	38	38	35	39	38	41	43	43	44	46	44	47	45	47	46	50	44	48	43	50	52	56	53	57	55	72	50	47	62	56	58	61	60	61	67	51	54	57	52	65	47	62	79	70	82	83	70	82	64	81	79	75	84	87	75	90	66	1	1	1	2	1	1	2	1	1	1	1	2	2	2	2	1	1	2	1	1	1	2	2	1	2	3	1	2	1	1	2	2	2	1	2	2	3	1	1	2	1	2	2	2	2	2	1	1	1	1	2	1	1	1	2	1	3	2	2	1	2	1	1	1	2	2	1	2	1	1	2	2	1	2	3	2	4	1	3	2	1	2	1	1	2	1	2	1	2	1	1	1	2	1	6
8000	-563.422060204777040	-561.886395969040905	-1.535664235736109	0.000081913818766	0.000022287198635	0.272081059959653	0.599115999845789	0	4	5	7	6	8	10	9	10	10	9	13	13	11	12	15	11	14	15	14	16	14	15	14	16	16	19	15	17	18	18	18	17	15	20	19	21	20	22	24	22	23	25	27	29	29	29	30	31	30	33	30	31	31	34	33	34	35	34	34	35	35	34	36	33	35	33	35	36	37	37	35	37	35	39	36	37	38	37	38	37	39	39	40	39	41	41	40	40	42	43	43	43	43	44	0	1	1	2	2	3	3	6	6	6	3	10	8	8	9	22	9	13	18	14	23	10	17	17	13	8	21	17	24	21	23	21	23	15	34	33	33	30	38	39	38	38	38	39	44	43	42	40	46	40	43	46	43	43	48	48	48	65	52	51	55	57	54	46	54	52	54	56	58	54	60	45	67	59	81	56	65	77	58	73	47	70	81	77	81	83	75	81	79	75	78	87	75	90	84	1	2	2	3	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	2	1	2	3	1	1	3	2	2	2	1	1	1	1	1	2	1	2	2	1	1	1	2	2	2	2	3	3	2	1	3	3	1	3	2	2	2	2	1	2	1	1	1	2	5	1	2	2	1	1	3	2	4	2	1	1	1	3	1	2	1	3	1	1	1	1	1	1	2	2	2	3	1	2	1	2
8500	-554.935609697171003	-553.372824250576741	-1.562785446594270	0.000081015010036	0.000020857503042	0.257452329294468	0.546147804398835	1	3	5	7	4	8	10	9	10	10	11	13	12	12	12	14	12	14	13	14	14	15	15	14	17	16	18	14	17	17	18	20	18	17	20	16	21	19	22	23	23	22	25	28	28	29	29	31	31	31	31	31	32	30	33	33	33	34	35	34	33	35	33	36	35	34	34	35	35	37	39	36	36	35	38	37	37	37	38	37	38	40	40	41	37	41	40	38	39	42	44	44	43	44	42	0	1	2	2	2	5	6	6	8	6	8	6	6	8	9	12	9	12	8	14	15	16	17	17	12	20	21	17	24	21	14	27	36	21	38	28	29	34	38	38	42	27	38	40	39	42	39	44	40	47	45	43	54	47	52	50	54	50	48	47	54	57	52	47	58	52	53	56	50	74	60	47	67	46	57	49	53	69	61	73	70	81	81	89	74	83	75	74	77	75	79	87	64	90	69	1	1	1	2	1	2	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	2	2	2	2	1	1	2	1	1	2	1	2	2	1	1	2	3	3	4	4	2	4	1	2	3	2	1	1	1	2	1	2	2	2	1	1	4	1	2	1	2	2	1	2	3	1	3	2	3	3	1	3	1	1	2	2	1	1	1	1	2	1	3	2	2	3	1	4
9000	-625.192904720695083	-623.334319411442493	-1.858585309252603	0.000115378920246	0.000018888122809	0.163705144483620	0.541483835492134	1	3	6	8	5	7	8	9	9	10	11	12	12	10	13	14	13	14	15	13	16	13	15	15	16	16	18	15	17	18	18	21	18	17	21	20	21	20	22	23	22	23	25	27	28	29	29	30	32	31	33	29	32	32	33	33	33	33	34	35	33	34	35	36	35	35	34	35	33	35	38	35	37	36	38	37	37	36	38	38	38	39	39	40	39	42	37	40	39	42	43	43	42	45	44	0	1	2	2	2	5	3	6	6	6	6	8	14	6	9	12	9	14	20	6	15	10	20	17	18	18	21	13	24	15	9	21	19	20	38	34	29	34	38	35	35	39	39	35	38	44	44	46	35	52	40	42	46	46	35	43	42	53	47	57	47	46	69	51	50	55	49	53	40	52	49	69	55	59	64	44	58	65	65	73	61	59	74	79	74	88	64	58	53	69	63	64	62	93	77	1	1	1	3	2	2	1	1	1	2	2	1	1	1	1	1	2	2	2	4	3	2	1	1	1	1	1	2	2	2	3	2	1	2	1	1	2	1	1	1	1	1	2	3	3	1	1	1	5	1	4	3	2	1	4	4	5	1	2	1	3	3	1	1	2	2	1	2	5	2	3	1	2	1	2	4	2	1	1	1	3	2	2	1	1	1	1	4	3	5	5	4	3	2	4
9500	-542.488602252708006	-540.880154046306188	-1.608448206401782	0.000077371561958	0.000018291931394	0.236416726389321	0.627936511142283	1	4	5	7	6	8	10	7	9	11	12	12	11	10	12	13	12	14	13	14	15	14	15	15	16	16	17	15	18	19	18	19	18	16	20	19	19	19	22	24	23	23	26	26	28	30	29	31	31	32	33	28	31	29	32	33	33	34	33	35	34	35	35	35	35	34	35	35	36	34	39	37	36	36	37	36	37	38	38	38	36	39	38	41	39	40	39	40	41	42	40	43	43	44	45	0	1	2	3	3	8	3	5	8	14	6	10	6	6	9	12	9	19	13	14	15	16	17	17	18	20	34	9	24	27	26	27	23	21	38	23	28	21	35	35	39	35	35	35	43	45	44	46	54	47	54	44	54	43	44	54	54	50	54	51	54	61	51	51	58	47	51	56	65	59	60	64	67	54	64	56	58	58	58	73	70	81	81	51	74	81	75	82	79	75	76	87	75	90	91	1	1	1	1	1	1	3	1	1	1	1	1	2	2	2	1	2	1	1	2	2	1	1	2	1	1	1	3	2	1	1	1	2	1	1	3	2	2	2	2	1	2	2	2	1	1	3	1	1	1	3	2	1	2	3	2	2	1	1	1	3	1	1	1	1	2	1	1	1	1	2	1	1	3	2	2	1	3	2	1	1	2	1	3	1	2	1	1	1	2	2	2	4	1	2
10000	-560.932426542279927	-559.408741870833069	-1.523684671446888	0.000081043370757	0.000022626055333	0.279184529490703	0.631465373072354	0	3	6	6	6	9	9	7	9	11	11	12	11	10	12	15	12	15	14	14	15	13	15	16	16	16	17	15	18	17	17	21	18	18	19	20	21	20	21	23	22	22	24	27	26	30	29	29	31	31	33	30	31	29	33	33	33	32	34	34	34	33	35	36	33	34	34	36	36	38	39	37	37	35	39	37	36	38	37	38	36	39	40	41	39	42	41	40	40	42	44	44	42	45	44	0	1	1	2	2	8	3	3	8	8	14	14	6	6	9	10	9	13	13	10	15	10	17	28	6	19	15	17	24	21	19	30	28	27	34	28	29	35	35	38	35	35	35	40	39	45	44	40	46	52	53	47	54	44	46	58	54	45	47	58	53	46	46	61	50	42	46	56	50	69	68	64	67	65	64	56	65	61	65	73	59	81	70	89	81	85	64	81	69	75	84	87	64	90	78	1	2	3	2	1	1	2	1	2	2	1	2	1	1	2	3	1	2	2	2	2	1	2	1	3	2	3	1	1	1	2	2	2	1	1	2	2	1	2	2	1	2	2	2	2	2	1	3	1	1	1	1	1	1	1	1	2	2	2	1	1	2	2	1	1	6	3	2	2	1	2	1	1	1	1	1	2	2	2	1	2	2	2	1	2	2	3	2	1	2	1	1	3	2	2
10500	-571.176921785044897	-569.367502976349897	-1.809418808695054	0.000077843290718	0.000013574692432	0.174384873849350	0.556486470540601	0	3	4	6	6	8	9	9	10	9	11	13	12	11	12	13	12	15	14	15	15	14	14	15	17	16	17	15	17	18	18	20	17	17	18	19	22	20	21	23	22	24	25	26	28	30	29	31	30	30	32	30	31	32	33	33	34	31	34	36	34	33	34	36	34	34	34	35	35	38	38	37	37	35	39	38	36	39	38	38	38	36	39	40	38	41	41	39	41	42	42	43	44	45	45	0	1	2	2	3	5	2	6	6	6	6	10	8	8	9	10	9	13	8	19	15	16	17	17	20	13	15	17	24	21	26	30	23	21	15	33	29	35	35	35	39	38	38	38	43	41	42	45	45	40	50	44	47	47	48	48	58	43	45	68	50	54	46	57	54	58	52	56	65	59	60	64	62	58	64	68	69	65	69	73	82	59	74	79	82	74	64	74	84	72	78	87	64	90	91	1	2	1	1	1	2	3	1	1	1	1	2	1	2	2	3	2	2	3	1	1	1	2	1	2	2	3	2	1	2	1	1	2	1	3	1	2	1	2	3	1	2	2	2	2	5	3	1	1	2	1	2	1	2	1	1	2	3	3	1	2	1	2	1	1	3	2	1	1	1	2	1	2	2	1	2	1	1	2	1	1	2	1	1	1	3	2	3	1	4	2	1	4	2	2
11000	-601.192568886973618	-599.371831640508390	-1.820737246465254	0.000094657429032	0.000016263609794	0.171815460867214	0.562514743547297	0	4	5	8	6	7	6	9	10	9	11	12	13	10	12	14	13	15	13	15	14	14	14	15	14	15	18	15	18	18	19	20	18	17	20	19	21	21	20	24	23	23	26	27	28	28	30	30	31	31	33	29	32	31	34	33	34	35	35	33	34	35	34	36	32	35	34	35	35	36	38	37	36	36	38	36	37	38	38	37	37	38	39	39	40	41	40	39	41	40	42	43	43	45	42	0	1	1	2	2	5	2	2	6	6	14	10	11	6	9	12	9	19	14	8	15	12	14	17	8	12	21	17	24	21	13	30	24	21	27	24	28	35	21	38	38	38	40	40	41	40	52	46	47	44	54	43	44	46	53	47	54	65	47	46	54	53	50	53	47	45	53	56	51	52	69	64	67	50	46	68	69	58	56	73	74	74	81	61	70	83	75	66	79	72	79	90	64	90	61	1	2	3	2	1	1	1	2	2	1	1	2	2	2	1	1	2	1	2	3	1	1	3	1	2	3	1	1	2	3	3	1	2	2	1	2	3	1	2	2	1	2	1	2	2	2	1	1	1	3	2	1	3	1	1	1	1	2	2	4	2	2	1	2	1	3	1	1	1	2	2	1	1	3	4	1	1	1	3	1	1	2	1	2	2	2	1	2	2	2	2	2	4	2	4
11500	-559.451143608852249	-557.949344146680573	-1.501799462171644	0.000080767547060	0.000023697181829	0.293399795981456	0.629241085020762	0	4	5	8	6	8	9	9	10	10	11	14	12	12	12	14	12	15	14	15	16	12	15	15	17	16	18	16	17	18	18	21	18	15	18	20	21	20	21	23	23	24	25	28	29	29	27	28	31	31	32	29	30	33	33	33	31	34	33	36	34	34	33	36	34	35	34	35	34	38	38	37	36	36	39	37	37	37	39	37	38	39	40	40	40	42	41	40	40	43	42	43	43	44	42	0	1	2	2	3	3	3	6	8	6	8	10	6	8	9	22	9	13	13	14	15	10	17	17	18	6	34	17	24	21	12	27	29	15	21	28	23	35	35	35	27	38	38	41	47	39	40	43	52	46	46	48	48	57	48	45	53	57	52	56	50	53	44	46	45	59	43	56	52	74	60	64	67	69	72	68	58	58	46	73	74	52	81	64	74	83	75	79	58	75	45	87	75	90	77	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	1	2	2	2	4	2	2	1	2	2	2	1	2	1	2	3	1	2	2	2	2	2	3	1	3	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	2	2	5	2	1	3	2	3	1	1	1	1	1	1	2	1	2	4	1	1	6	1	2	3	1	1	1	2	2	5	1	3	1	2
12000	-535.885137077054651	-534.404463026019243	-1.480674051035398	0.000082489846619	0.000025487958941	0.308982983794042	0.554687740383321	0	2	5	6	6	9	9	8	9	10	11	14	12	11	13	14	12	13	15	14	15	11	14	15	17	16	18	16	18	19	18	21	18	16	17	19	21	20	20	23	22	24	24	28	28	29	29	31	31	32	33	30	30	32	34	34	33	34	35	35	34	33	34	34	35	35	35	35	35	37	38	36	37	36	37	38	38	37	38	37	37	39	39	40	39	40	41	38	40	41	42	43	42	44	45	0	1	2	2	3	8	3	5	8	6	8	10	14	8	9	22	9	6	13	18	15	10	17	23	19	20	34	23	24	15	19	30	23	21	21	28	24	35	35	38	38	38	40	43	38	42	42	53	46	52	48	45	47	49	52	51	53	50	58	56	53	53	54	47	50	58	57	56	53	74	60	64	67	59	64	56	61	50	65	69	74	74	74	77	81	88	75	74	77	75	77	90	64	93	77	1	2	1	1	1	1	2	1	1	1	2	2	1	2	2	1	1	2	2	1	2	1	1	1	1	2	1	1	2	3	2	1	2	1	1	2	2	2	2	2	1	2	1	2	5	2	3	1	2	1	1	1	1	1	2	1	2	1	1	1	2	1	1	2	2	1	1	1	3	1	2	1	1	1	2	2	2	2	2	1	1	2	1	1	1	1	2	1	1	2	3	2	3	1	4
12500	-575.628160721597283	-574.105438875693949	-1.522721845903334	0.000069354135400	0.000019403538190	0.279774783124413	0.507072015688585	0	4	5	7	6	7	8	8	9	10	10	13	12	12	12	15	11	14	14	15	15	14	13	15	15	15	17	15	16	17	18	19	19	17	19	19	20	21	21	23	23	23	25	28	29	30	30	27	31	32	32	31	31	30	33	33	33	34	33	35	34	34	32	35	34	34	35	36	36	37	39	37	37	37	37	37	37	38	38	38	36	39	38	40	39	42	40	40	41	40	42	43	41	44	44	0	1	2	2	2	5	2	6	6	6	8	6	8	7	9	22	9	8	13	13	15	10	17	9	12	8	21	23	28	21	26	30	29	21	30	28	29	35	35	35	39	27	38	38	43	43	39	43	45	54	46	47	54	48	46	44	53	50	52	56	54	46	46	44	46	44	62	53	66	52	60	64	67	46	64	56	58	50	47	73	47	70	70	61	69	82	70	81	69	75	84	87	90	90	91	1	2	1	1	2	1	2	1	1	2	1	4	2	3	1	1	1	2	1	2	1	3	1	5	1	3	1	1	1	1	1	1	2	1	1	2	2	1	2	2	1	3	2	4	2	3	2	1	2	1	1	1	1	2	2	2	1	1	1	1	2	2	1	4	2	2	1	3	1	4	2	1	1	3	1	2	2	3	3	1	3	1	1	2	2	2	1	2	3	2	1	2	1	2	2
13000	-557.181527813574235	-555.784566780267482	-1.396961033306707	0.000093642890484	0.000038129114325	0.407175751709121	0.620467543262967	1	3	5	8	6	9	10	8	10	11	11	12	13	11	13	15	12	14	15	15	16	14	15	14	17	16	18	14	18	18	18	21	17	17	19	18	20	20	21	24	21	23	26	28	29	29	28	29	31	31	31	29	31	32	33	33	33	34	35	34	34	34	34	35	34	35	35	35	34	38	38	35	37	36	38	38	37	38	37	38	37	39	39	40	40	42	40	41	41	42	44	43	43	44	45	0	1	2	2	3	8	3	5	6	6	6	9	14	6	9	12	9	12	13	14	15	12	17	17	14	20	15	17	23	15	8	21	24	15	30	33	23	21	35	41	35	39	42	40	42	39	43	43	43	47	45	44	45	53	53	49	53	50	45	56	53	54	55	46	54	45	62	56	50	79	60	47	67	59	64	68	50	77	52	73	74	74	59	82	58	69	75	83	61	75	70	87	90	90	78	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	2	1	2	3	4	2	1	2	1	1	3	2	1	2	1	1	2	1	2	4	2	1	2	1	1	1	1	1	1	1	1	1	3	1	2	1	1	2	1	3	1	1	2	1	2	2	1	1	1	1	2	1	3	1	1	2	2	1	4	5	1	1	3	2	4	2	1	1	3
13500	-550.011684617080164	-548.429781056011393	-1.581903561068789	0.000104547454515	0.000025944721898	0.248162157730605	0.687922112834444	1	3	5	7	5	8	9	7	9	10	11	12	12	11	13	12	11	14	15	15	15	14	14	16	16	15	18	15	17	18	19	20	18	17	19	20	22	20	21	23	22	23	25	27	28	28	30	30	30	32	33	30	31	32	33	32	33	33	35	35	33	33	34	37	33	33	34	36	35	37	39	36	37	35	38	38	38	39	36	38	37	39	39	40	38	41	40	40	39	42	43	43	43	44	44	0	1	2	2	2	8	4	5	8	6	8	10	8	9	9	10	9	14	14	13	15	10	17	17	18	13	21	17	28	21	26	27	28	21	15	29	29	35	38	39	38	39	39	42	42	44	43	45	43	40	48	43	45	53	50	47	53	46	51	47	54	53	45	72	48	45	61	56	53	69	58	51	67	58	72	56	68	79	65	73	74	74	81	77	74	82	75	74	79	75	77	87	90	75	58	1	1	1	2	1	1	2	1	1	1	2	1	2	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	1	2	2	1	2	1	2	2	2	1	1	2	1	1	2	2	2	1	3	2	2	4	1	2	1	1	1	2	1	3	1	3	1	1	3	1	1	2	1	2	2	1	5	1	3	1	2	3	1	2	1	1	1	2	1	1	1	1	1	2	2	2	2	1	1	3	5
14000	-547.033478621511335	-545.553901098616507	-1.479577522894796	0.000080991881799	0.000025095435546	0.309851246669957	0.628555134589504	1	4	6	6	5	8	8	7	9	10	11	12	12	10	12	13	13	14	13	12	15	15	14	16	16	15	17	15	17	18	17	21	19	17	19	18	19	21	22	22	22	24	26	27	29	28	28	30	30	32	32	29	30	33	33	33	32	34	35	35	34	33	34	37	35	35	33	36	35	38	39	35	37	36	39	38	36	38	37	38	37	39	39	40	40	39	41	39	38	42	43	44	43	44	45	0	1	2	2	2	8	3	2	6	8	6	10	9	6	9	12	9	14	6	14	15	16	17	17	19	20	21	17	17	21	10	30	36	21	30	23	29	35	38	38	35	40	38	40	42	43	40	46	47	48	45	42	46	53	48	51	53	50	55	56	53	43	55	72	48	44	57	56	50	59	60	55	62	62	77	51	69	77	77	73	74	81	74	79	82	74	64	81	79	75	78	87	90	75	50	1	2	1	1	1	1	1	2	1	2	2	1	2	2	2	1	1	3	2	1	1	1	1	2	3	1	1	1	2	2	3	2	1	1	1	2	1	1	1	1	3	1	2	2	2	1	3	1	1	1	1	3	1	2	2	1	1	1	1	1	2	4	1	1	2	2	1	1	2	1	2	1	2	2	2	3	1	1	1	1	1	2	2	2	1	1	2	1	1	1	2	2	1	2	5
